"cell_ID","SC_obs","obs.richness","sampsize_obs","SC_80","richness_80","sampsize_80","SC_90","richness_90","sampsize_90","SC_95","richness_95","sampsize_95","SC_97","richness_97","sampsize_97","SC_98","richness_98","sampsize_98","square"
222289986,0.961915681678947,190,29,0.803571555537741,118.802607232273,6,0.897600753381551,147.719168685528,11,0.950758354911799,178.149601742146,22,0.969548312658468,199.365554044877,36,0.979898979023016,212.066249977614,49,"r2c3"
222614789,0.990243082545019,260,78,0.788020631418971,131.643558651812,4,0.90508764748863,167.218677668077,8,0.951453843440152,191.531044892765,14,0.970389973575577,209.173930438529,22,0.97981863520646,224.639832174552,33,"r2c3"
222614790,0.887338219242164,199,6,0.824793064748321,173.533152581659,4,0.909658005996075,208.088050314465,7,0.953416849926735,225.905540227311,10,0.97004598974018,232.676503631985,12,0.97004598974018,232.676503631985,12,"r2c3"
223552887,0.975975924561135,203,36,0.819644069282197,121.766216173342,5,0.893906729227459,143.22973787046,8,0.951103155659775,171.281057740324,16,0.969878423513294,191.409554980451,27,0.980208746496418,212.442727615943,45,"r2c3"
223949800,0.937771354608239,195,34,0.79756097387969,140.35569136696,13,0.900325865265597,176.734643732612,24,0.950028341789272,201.458574839896,39,0.97048220219103,212.236328476936,51,0.980111405275213,217.310244917347,60,"r2c3"
223985881,0.920239745975453,207,27,0.791790999465979,137.080707976954,9,0.901871324927412,190.2795116878,21,0.950511034689709,237.000200238568,42,0.966217961677933,252.566466981528,54,0.966217961677933,252.566466981528,54,"r2c3"
224094126,0.972080249156979,235,57,0.809883782716603,136.561892156343,9,0.902311653009351,171.779847592544,17,0.950492840413098,206.954121166407,33,0.969943115754943,231.320089956104,53,0.979822843858261,248.627781684224,75,"r2c3"
224923844,0.969309416343546,202,73,0.791280719418344,100.771694485996,9,0.89982826098255,138.631587935343,20,0.950166877025229,173.150303285293,41,0.969942847881539,203.429538707516,75,0.979986173962222,226.09548210217,114,"r2c3"
224996766,0.976404703539998,236,202,0.797274956924221,111.793109087053,21,0.90052515036407,152.186564013235,44,0.950024932769456,189.022542972453,87,0.969997463213029,219.622531484526,152,0.979975410741646,246.48352917232,241,"r2c3"
225032849,0.978201780175942,226,211,0.798483119749843,105.733171451476,20,0.900279555643416,142.82735818237,42,0.94991856659012,178.595480411346,85,0.969974742210617,206.0500016699,145,0.98002035762722,231.980310069448,235,"r2c3"
225105014,0.91778119188162,188,83,0.798917073809412,131.393314989488,33,0.899763182813984,175.7173195852,68,0.94998073139511,211.988656937551,124,0.969936519553754,226.855719115741,166,0.969936519553754,226.855719115741,166,"r2c3"
225140569,0.974918573490002,216,47,0.791494747911318,122.442484685601,6,0.904788008413304,156.586791938639,12,0.950910488316423,183.10658758982,22,0.97005761084422,206.4690970562,38,0.979966579099676,226.420372430863,59,"r2c3"
225248579,0.966522797698096,205,26,0.805177026474257,127.384657290749,5,0.89596704341492,156.856369766185,9,0.950024413330776,188.828365950629,18,0.96947683468266,208.158896827517,28,0.979858517955423,219.260540620734,37,"r2c3"
225356814,0.976791401898486,197,57,0.81507538534423,111.763165903647,7,0.899509792393338,134.677117718794,12,0.950388196959087,161.734254586047,24,0.969984181725368,185.093844308468,43,0.98013619276644,203.23334052541,66,"r2c3"
225935884,0.99162833386933,190,182,0.803959066030788,81.3321254056266,8,0.899035872065182,105.333121242428,16,0.949829008268088,130.559891475211,33,0.970138647364043,149.113915443867,56,0.980044237254076,163.361157968699,84,"r2c3"
226187017,0.964175635784762,196,45,0.790056903682819,111.768041714515,7,0.901574685067631,143.612776961086,14,0.94979945651762,175.279768721578,29,0.969814075748438,206.124580638776,55,0.979987246551882,224.391883086801,79,"r2c3"
226259880,0.947515133635474,190,168,0.801866698962102,98.287430171882,32,0.899865023182858,141.90322767888,75,0.950001604396388,194.145165989682,179,0.970030555699961,227.535193758217,295,0.974989916935658,235.802886203233,336,"r2c3"
231022591,0.98263131832998,187,54,0.810064737841959,92.4968971406933,4,0.904672944138521,117.330901884682,8,0.950626891059137,141.353135389046,16,0.969626141537675,161.423241507525,28,0.979978967893211,180.533744252516,46,"r2c3"
231455475,0.944949365418087,188,18,0.814242047734194,125.989834054012,5,0.897302457795119,154.414066917783,9,0.951002998648714,193.194780483588,20,0.969253322650967,208.855859266231,28,0.979548588222136,217.690495033706,35,"r2c3"
231527447,0.976119169394124,187,35,0.782017989736575,92.7531723136407,3,0.90362624470269,123.869733438909,7,0.949476120078653,152.18270814084,15,0.970379053980976,177.558260152109,28,0.980011333016746,193.653294825057,41,"r2c3"
236181878,0.968106581159769,205,65,0.809950332619603,116.573107133843,10,0.898500281313036,144.137333055947,18,0.949916961081429,179.6802829107,39,0.970060565774376,208.017336104653,69,0.980149569840101,223.596740363994,95,"r2c3"
