"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","2","6","11","3","7","10","5","4","1","9","12","8","square"
"30",323311637,1,2,48,24,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"31",323311704,1,2,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"32",323311831,2,3,29,9.66666666666667,1,0,0,0,0,2,0,0,0,0,0,0,0,"r3c3"
"33",323312058,2,28,611,21.0689655172414,1,0,0,0,0,0,2,0,0,0,0,0,0,"r3c3"
"34",323312059,2,64,8328,99.1428571428571,2,0,0,0,0,0,1,0,1,0,0,0,0,"r3c3"
"35",323312116,1,41,2562,61,1,0,0,0,0,1,0,0,0,0,0,0,0,"r3c3"
"36",323312228,14,21,1380,15.3333333333333,3,0,6,4,0,4,0,0,0,0,0,0,0,"r3c3"
"37",323312274,1,13,78,6,1,0,0,0,0,0,0,1,0,0,0,0,0,"r3c3"
"38",323312345,1,4,360,90,1,0,1,0,0,0,0,0,0,0,0,0,0,"r3c3"
"39",323312349,1,11,660,60,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"40",323345693,12,33,12719,113.5625,5,0,0,0,0,0,2,3,2,0,0,3,2,"r3c3"
"41",323347769,1,2,12,6,1,0,0,0,0,1,0,0,0,0,0,0,0,"r3c3"
"42",323347772,1,8,432,54,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"43",323347775,2,3,60,10,1,0,0,0,0,0,0,0,0,0,2,0,0,"r3c3"
"44",323347780,20,44,10222,95.5327102803738,4,0,7,0,0,9,3,0,0,0,0,1,0,"r3c3"
"45",323347904,1,2,12,6,1,0,0,0,0,0,0,0,0,1,0,0,0,"r3c3"
"46",323348184,1,26,1560,60,1,1,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"47",323348246,21,21,6592,45.4620689655172,2,0,1,0,0,0,0,20,0,0,0,0,0,"r3c3"
"48",323348248,3,14,425,21.25,2,0,1,0,2,0,0,0,0,0,0,0,0,"r3c3"
"49",323348286,3,13,3480,174,1,0,0,0,0,0,0,0,3,0,0,0,0,"r3c3"
"50",323348365,1,8,160,20,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"51",323348399,1,15,1050,70,1,0,1,0,0,0,0,0,0,0,0,0,0,"r3c3"
"52",323348455,2,1,66,33,1,0,0,0,0,0,0,0,0,0,0,0,2,"r3c3"
"53",323348476,1,13,975,75,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"54",323348483,27,67,21742,97.9369369369369,9,2,0,0,1,2,3,9,2,2,5,0,1,"r3c3"
"55",323348516,2,7,50,5,2,0,0,0,0,1,0,0,1,0,0,0,0,"r3c3"
"56",323383907,8,11,355,10.4411764705882,2,0,7,0,0,0,1,0,0,0,0,0,0,"r3c3"
"57",323383910,1,3,33,11,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"58",323383981,1,13,624,48,1,0,1,0,0,0,0,0,0,0,0,0,0,"r3c3"
"59",323384311,1,29,4756,164,1,0,0,0,0,0,0,0,1,0,0,0,0,"r3c3"
"60",323384319,2,1,8,4,1,0,0,0,0,0,0,0,0,2,0,0,0,"r3c3"
"61",323384321,3,17,862,41.0476190476191,2,0,0,0,0,0,0,0,1,2,0,0,0,"r3c3"
"62",323384333,2,22,570,23.75,2,0,0,0,0,0,1,0,0,1,0,0,0,"r3c3"
"63",323384382,1,6,180,30,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"64",323384385,19,55,13001,89.6620689655172,2,0,0,0,0,0,11,0,0,0,0,0,8,"r3c3"
"65",323384386,7,18,973,25.6052631578947,4,0,0,1,0,0,1,0,0,1,0,4,0,"r3c3"
"66",323384388,1,14,784,56,1,0,0,0,0,0,0,0,0,1,0,0,0,"r3c3"
"67",323384399,1,17,850,50,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"68",323384410,1,21,1260,60,1,0,0,0,0,1,0,0,0,0,0,0,0,"r3c3"
"69",323384448,7,74,13880,84.1212121212121,3,1,0,0,0,0,0,0,0,4,0,2,0,"r3c3"
"70",323384541,1,1,10,10,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"71",323384544,1,6,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"r3c3"
"72",323384549,1,4,264,66,1,1,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"73",323384612,3,33,4753,118.825,3,1,0,1,0,1,0,0,0,0,0,0,0,"r3c3"
"74",323384637,2,3,84,21,1,0,0,0,0,0,0,0,0,0,0,2,0,"r3c3"
"75",323384701,1,19,3420,180,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"76",323420047,3,21,3717,59,1,3,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"77",323420048,1,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"78",323420449,1,12,1440,120,1,0,0,0,0,0,0,1,0,0,0,0,0,"r3c3"
"79",323420451,17,67,30283,108.153571428571,4,0,0,0,0,0,1,8,0,2,0,6,0,"r3c3"
"80",323420518,1,4,80,20,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"81",323420523,1,5,70,14,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"82",323420644,3,16,332,11.8571428571429,1,3,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"83",323420649,1,18,882,49,1,0,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"84",323420699,8,37,7798,125.774193548387,3,0,0,4,0,2,0,2,0,0,0,0,0,"r3c3"
"85",323420748,1,4,56,14,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"86",323420750,10,29,2184,39.7090909090909,5,0,0,0,0,0,4,0,2,1,1,0,2,"r3c3"
"87",323420759,1,2,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,"r3c3"
"88",323420997,1,4,188,47,1,0,0,1,0,0,0,0,0,0,0,0,0,"r3c3"
"89",323456175,1,21,399,19,1,0,0,1,0,0,0,0,0,0,0,0,0,"r3c3"
"90",323456185,4,13,865,37.6086956521739,2,0,0,0,0,2,0,0,0,0,2,0,0,"r3c3"
"91",323456588,1,21,3381,161,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"92",323456596,2,7,420,30,1,0,0,0,0,0,0,0,0,0,0,2,0,"r3c3"
"93",323456656,11,14,515,10.5102040816327,2,0,0,3,0,0,0,0,0,0,0,8,0,"r3c3"
"94",323456704,1,33,2673,81,1,0,0,0,0,0,0,0,0,0,1,0,0,"r3c3"
"95",323456786,1,13,1222,94,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"96",323456837,2,3,108,18,1,0,0,0,0,0,0,0,0,0,0,2,0,"r3c3"
"97",323456888,1,2,40,20,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"98",323490507,1,10,440,44,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"99",323492322,3,14,668,41.75,3,0,0,0,0,1,1,0,0,0,0,1,0,"r3c3"
"100",323492323,6,6,153,8.5,1,0,0,0,0,0,0,0,0,0,6,0,0,"r3c3"
"101",323492327,16,76,28660,167.602339181287,5,1,0,0,1,12,1,0,0,0,0,1,0,"r3c3"
"102",323492791,2,17,468,27.5294117647059,1,0,0,0,0,0,0,0,0,0,0,2,0,"r3c3"
"103",323492794,10,30,4487,65.9852941176471,7,1,1,1,3,0,0,0,1,2,0,1,0,"r3c3"
"104",323492795,1,38,7486,197,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"105",323492798,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"106",323492924,3,45,9012,150.2,2,2,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"107",323493021,2,46,4662,95.1428571428571,2,0,0,0,0,0,0,0,1,0,1,0,0,"r3c3"
"108",323493026,1,9,180,20,1,0,0,1,0,0,0,0,0,0,0,0,0,"r3c3"
"109",323493035,8,23,109,4.73913043478261,1,0,0,0,0,0,0,8,0,0,0,0,0,"r3c3"
"110",323493274,4,6,912,38,1,0,0,0,0,0,0,4,0,0,0,0,0,"r3c3"
"111",323526610,18,44,25254,129.507692307692,3,6,0,0,0,4,8,0,0,0,0,0,0,"r3c3"
"112",323526643,1,3,135,45,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"113",323528457,4,16,201,10.5789473684211,2,0,3,0,0,0,1,0,0,0,0,0,0,"r3c3"
"114",323528458,2,4,76,19,2,0,1,0,0,0,0,0,0,0,0,0,1,"r3c3"
"115",323528654,2,1,8,4,1,0,0,2,0,0,0,0,0,0,0,0,0,"r3c3"
"116",323528719,2,9,1710,155.454545454545,1,0,0,2,0,0,0,0,0,0,0,0,0,"r3c3"
"117",323528887,14,53,19501,107.148351648352,5,0,2,2,0,0,6,3,1,0,0,0,0,"r3c3"
"118",323528888,1,24,4320,180,1,0,0,0,0,0,0,0,1,0,0,0,0,"r3c3"
"119",323528936,1,2,240,120,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"120",323529097,2,1,20,10,1,0,2,0,0,0,0,0,0,0,0,0,0,"r3c3"
"121",323529126,2,8,210,15,1,0,0,0,0,0,0,0,0,2,0,0,0,"r3c3"
"122",323529162,23,62,18856,75.1235059760956,7,0,1,0,0,15,2,0,1,0,1,2,1,"r3c3"
"123",323562747,3,18,1620,30,1,0,0,0,0,0,0,0,0,0,0,0,3,"r3c3"
"124",323562748,1,12,1056,88,1,1,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"125",323562783,1,4,120,30,1,0,0,0,0,1,0,0,0,0,0,0,0,"r3c3"
"126",323564591,2,4,364,91,2,0,1,0,0,1,0,0,0,0,0,0,0,"r3c3"
"127",323564593,4,5,700,35,1,0,4,0,0,0,0,0,0,0,0,0,0,"r3c3"
"128",323564599,6,12,219,12.8823529411765,2,0,4,0,0,0,2,0,0,0,0,0,0,"r3c3"
"129",323564607,1,1,9,9,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"130",323564861,10,17,15264,120.188976377953,2,0,0,2,0,0,0,0,0,0,0,8,0,"r3c3"
"131",323565024,1,2,40,20,1,0,0,1,0,0,0,0,0,0,0,0,0,"r3c3"
"132",323565025,4,51,8791,141.790322580645,3,0,0,0,0,0,2,1,1,0,0,0,0,"r3c3"
"133",323565049,1,1,18,18,1,0,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"134",323565061,1,2,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r3c3"
"135",323565072,1,3,225,75,1,0,0,0,0,0,0,0,0,1,0,0,0,"r3c3"
"136",323565073,3,3,82,11.7142857142857,2,0,0,0,0,0,0,0,0,0,0,1,2,"r3c3"
"137",323565074,4,8,544,49.4545454545455,4,0,0,0,0,0,0,1,1,1,0,1,0,"r3c3"
"138",323565301,17,44,14815,94.3630573248408,6,0,0,2,2,0,0,2,0,9,1,1,0,"r3c3"
"139",323565302,3,1,18,6,1,0,0,0,0,3,0,0,0,0,0,0,0,"r3c3"
"140",323565332,4,10,1109,65.2352941176471,3,0,0,0,0,0,1,0,1,0,0,2,0,"r3c3"
"141",323565380,1,13,3120,240,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"142",323598887,3,8,1488,62,1,3,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"143",323598897,1,1,73,73,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"144",323600999,1,5,160,32,1,0,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"145",323601208,4,19,3840,68.5714285714286,2,3,0,0,0,0,0,0,1,0,0,0,0,"r3c3"
"146",323601209,1,3,42,14,1,0,0,0,0,0,0,0,0,1,0,0,0,"r3c3"
"147",323601210,13,29,5681,68.4457831325301,6,0,0,1,3,0,4,0,1,0,1,3,0,"r3c3"
"148",323601211,2,4,28,5.6,2,0,0,0,1,0,0,0,0,1,0,0,0,"r3c3"
"149",323601331,5,17,528,20.3076923076923,4,1,1,0,0,1,0,0,2,0,0,0,0,"r3c3"
"150",323601440,6,40,8410,115.205479452055,3,2,0,0,0,0,2,0,0,0,0,0,2,"r3c3"
"151",323636876,15,28,3215,41.2179487179487,5,0,4,0,0,2,3,0,0,0,2,4,0,"r3c3"
"152",323636924,2,22,2442,101.75,1,0,0,0,0,0,2,0,0,0,0,0,0,"r3c3"
"153",323636925,2,40,8922,198.266666666667,1,0,0,0,0,0,2,0,0,0,0,0,0,"r3c3"
"154",323637295,4,22,3024,60.48,1,0,0,0,0,0,0,0,0,4,0,0,0,"r3c3"
"155",323637337,1,9,153,17,1,0,0,0,0,0,0,1,0,0,0,0,0,"r3c3"
"156",323637347,113,108,224824,119.143614202438,12,11,18,4,12,12,20,3,4,5,10,9,5,"r3c3"
"157",323637348,6,33,7107,91.1153846153846,3,0,2,0,2,0,0,0,0,0,2,0,0,"r3c3"
"158",323637350,1,6,366,61,1,0,0,1,0,0,0,0,0,0,0,0,0,"r3c3"
"159",323637351,13,50,25760,119.259259259259,5,1,2,0,7,0,0,1,0,0,2,0,0,"r3c3"
"160",323637542,2,5,60,6,1,0,0,2,0,0,0,0,0,0,0,0,0,"r3c3"
"161",323637577,2,1,20,10,1,0,0,0,0,0,0,0,2,0,0,0,0,"r3c3"
"162",323637578,2,33,4890,125.384615384615,2,0,0,0,0,1,0,0,0,0,1,0,0,"r3c3"
"163",323637603,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"164",323637614,1,4,52,13,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"165",323637631,2,2,65,32.5,1,0,0,0,0,0,0,0,0,0,0,2,0,"r3c3"
"166",323671080,1,5,50,10,1,0,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"167",323671200,1,4,240,60,1,1,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"168",323672996,19,64,14055,87.2981366459627,7,1,0,2,0,4,1,4,0,0,4,0,3,"r3c3"
"169",323672998,5,28,4080,94.8837209302326,2,0,0,0,0,4,1,0,0,0,0,0,0,"r3c3"
"170",323673008,3,5,446,74.3333333333333,2,0,1,0,0,2,0,0,0,0,0,0,0,"r3c3"
"171",323673012,5,11,636,20.5161290322581,2,3,0,0,0,0,0,0,0,0,2,0,0,"r3c3"
"172",323673013,2,6,172,24.5714285714286,1,0,0,0,0,2,0,0,0,0,0,0,0,"r3c3"
"173",323673014,103,82,25185,36.4471780028944,10,8,12,10,3,39,6,2,0,0,1,15,7,"r3c3"
"174",323673015,2,4,135,33.75,2,0,0,0,0,0,0,0,1,0,0,0,1,"r3c3"
"175",323673062,1,11,1584,144,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"176",323673200,7,7,162,9,3,0,0,0,0,2,0,0,0,1,0,4,0,"r3c3"
"177",323673201,1,5,150,30,1,0,0,0,0,1,0,0,0,0,0,0,0,"r3c3"
"178",323673438,1,45,8010,178,1,0,0,0,0,0,0,0,1,0,0,0,0,"r3c3"
"179",323673485,7,33,3146,61.6862745098039,1,0,0,0,0,0,0,0,0,0,0,7,0,"r3c3"
"180",323673487,2,19,2004,87.1304347826087,2,0,0,0,1,0,0,1,0,0,0,0,0,"r3c3"
"181",323673490,2,3,24,4,1,0,0,0,0,0,0,0,0,0,0,2,0,"r3c3"
"182",323673538,3,34,9060,135.223880597015,2,2,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"183",323673539,14,46,11621,73.0880503144654,2,0,0,0,5,0,0,0,0,0,0,0,9,"r3c3"
"184",323673655,2,27,982,30.6875,2,1,0,0,0,0,0,1,0,0,0,0,0,"r3c3"
"185",323673704,3,41,10620,137.922077922078,2,0,0,0,0,0,0,1,2,0,0,0,0,"r3c3"
"186",323673711,1,23,1633,71,1,0,0,1,0,0,0,0,0,0,0,0,0,"r3c3"
"187",323709108,2,14,5012,179,1,0,0,0,0,0,0,0,0,0,0,2,0,"r3c3"
"188",323709130,3,26,7164,149.25,2,0,0,1,0,0,0,0,0,0,0,2,0,"r3c3"
"189",323709135,20,64,21376,89.4393305439331,7,0,0,4,1,4,3,2,0,0,4,2,0,"r3c3"
"190",323709136,8,33,4323,81.5660377358491,5,0,1,1,0,0,1,0,0,0,2,3,0,"r3c3"
"191",323709137,35,67,28550,81.1079545454545,7,0,3,9,0,2,5,2,0,0,9,5,0,"r3c3"
"192",323709138,6,11,6020,150.5,1,6,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"193",323709140,3,11,61,5.54545454545455,3,0,1,0,0,0,1,1,0,0,0,0,0,"r3c3"
"194",323709147,1,4,64,16,1,0,0,0,0,1,0,0,0,0,0,0,0,"r3c3"
"195",323709149,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,"r3c3"
"196",323709150,13,88,36361,167.562211981567,7,1,2,0,1,4,1,0,0,0,0,2,2,"r3c3"
"197",323709151,22,62,5346,30.5485714285714,4,0,0,0,2,4,0,0,0,0,11,5,0,"r3c3"
"198",323709152,91,117,82799,70.9502999143102,11,9,14,3,2,22,3,2,0,7,10,10,9,"r3c3"
"199",323709153,5,25,1134,17.1818181818182,2,0,0,0,0,1,0,0,0,0,0,4,0,"r3c3"
"200",323709336,8,7,2240,40,1,0,0,8,0,0,0,0,0,0,0,0,0,"r3c3"
"201",323709337,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"202",323709623,9,40,12059,117.077669902913,6,0,2,1,1,2,1,0,0,0,0,2,0,"r3c3"
"203",323709780,19,22,1433,22.0461538461538,5,6,0,4,1,0,0,0,7,0,1,0,0,"r3c3"
"204",323709781,6,9,384,16,2,0,0,4,0,0,0,0,0,0,0,2,0,"r3c3"
"205",323709794,1,18,4320,240,1,0,0,0,0,0,0,0,0,1,0,0,0,"r3c3"
"206",323709841,2,4,16,2,1,0,0,0,0,0,0,0,0,0,2,0,0,"r3c3"
"207",323709848,1,4,20,5,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"208",323709851,6,47,24231,120.55223880597,1,0,0,0,0,0,0,6,0,0,0,0,0,"r3c3"
"209",323709857,1,18,3222,179,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"210",323709881,7,65,33090,204.259259259259,2,0,3,0,0,0,4,0,0,0,0,0,0,"r3c3"
"211",323745277,2,3,27,9,2,0,1,0,0,1,0,0,0,0,0,0,0,"r3c3"
"212",323745285,3,5,225,15,1,3,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"213",323745291,5,5,102,8.5,2,3,2,0,0,0,0,0,0,0,0,0,0,"r3c3"
"214",323745292,10,36,3403,39.5697674418605,4,0,2,0,0,5,2,0,0,1,0,0,0,"r3c3"
"215",323745707,4,54,20090,156.953125,3,1,0,2,1,0,0,0,0,0,0,0,0,"r3c3"
"216",323745726,1,27,1620,60,1,0,0,0,0,0,0,1,0,0,0,0,0,"r3c3"
"217",323745770,2,6,80,10,1,0,0,0,0,0,0,0,2,0,0,0,0,"r3c3"
"218",323745813,1,9,855,95,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"219",323745989,98,108,161552,98.7481662591687,12,32,9,6,8,4,3,1,6,2,3,1,23,"r3c3"
"220",323746020,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"221",323781412,2,29,12006,207,1,0,0,0,0,0,0,0,0,0,2,0,0,"r3c3"
"222",323781415,4,12,429,13,2,3,1,0,0,0,0,0,0,0,0,0,0,"r3c3"
"223",323781421,3,12,1450,120.833333333333,3,0,0,0,1,1,0,0,0,0,0,1,0,"r3c3"
"224",323781424,1,13,1560,120,1,0,0,0,0,0,0,0,0,0,1,0,0,"r3c3"
"225",323781425,32,95,19069,54.6389684813754,8,10,6,4,1,6,1,3,0,0,0,0,1,"r3c3"
"226",323781427,7,16,648,21.6,4,0,2,0,0,1,0,0,0,0,0,3,1,"r3c3"
"227",323781431,1,3,18,6,1,0,0,0,0,0,1,0,0,0,0,0,0,"r3c3"
"228",323781838,10,64,46024,199.238095238095,2,0,8,0,0,2,0,0,0,0,0,0,0,"r3c3"
"229",323781851,1,38,38,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"r3c3"
"230",323781854,6,54,17131,105.746913580247,3,1,0,0,0,0,2,3,0,0,0,0,0,"r3c3"
"231",323781917,1,10,600,60,1,0,0,1,0,0,0,0,0,0,0,0,0,"r3c3"
"232",323781933,5,20,5130,95,1,0,0,0,0,0,0,0,5,0,0,0,0,"r3c3"
"233",323781943,2,22,3835,142.037037037037,1,0,0,0,0,0,0,0,0,0,0,0,2,"r3c3"
"234",323782126,8,6,224,9.33333333333333,1,0,0,0,0,0,8,0,0,0,0,0,0,"r3c3"
"235",323782127,3,43,4980,71.1428571428571,2,0,0,2,0,1,0,0,0,0,0,0,0,"r3c3"
"236",323782128,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"237",323782156,3,5,1635,109,1,0,0,0,0,0,0,0,3,0,0,0,0,"r3c3"
"238",323782171,2,20,2486,85.7241379310345,1,0,0,0,0,0,0,0,0,0,0,2,0,"r3c3"
"239",323782384,4,2,64,8,1,0,0,0,0,0,0,4,0,0,0,0,0,"r3c3"
"240",323817553,3,8,288,12,1,3,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"241",323817555,2,9,900,50,1,0,0,0,0,0,0,0,0,0,2,0,0,"r3c3"
"242",323817556,7,5,1456,56,1,0,0,0,0,7,0,0,0,0,0,0,0,"r3c3"
"243",323817569,2,29,1290,41.6129032258064,2,0,0,0,0,0,1,0,0,0,0,0,1,"r3c3"
"244",323817989,4,48,24128,177.411764705882,1,0,0,0,0,0,0,4,0,0,0,0,0,"r3c3"
"245",323818041,2,28,4377,132.636363636364,1,0,0,0,0,0,2,0,0,0,0,0,0,"r3c3"
"246",323818050,2,4,56,7,1,0,2,0,0,0,0,0,0,0,0,0,0,"r3c3"
"247",323818054,28,39,6347,35.2611111111111,8,3,3,6,1,5,5,2,0,0,0,3,0,"r3c3"
"248",323818089,5,17,3570,137.307692307692,4,0,0,0,1,2,0,1,1,0,0,0,0,"r3c3"
"249",323818127,3,5,375,25,1,0,0,0,0,0,0,0,0,3,0,0,0,"r3c3"
"250",323818149,1,3,360,120,1,0,0,0,0,0,0,0,1,0,0,0,0,"r3c3"
"251",323818188,3,2,34,11.3333333333333,2,0,0,0,0,0,0,0,1,0,0,2,0,"r3c3"
"252",323818266,1,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"253",323818271,5,13,1223,64.3684210526316,3,0,0,0,1,0,3,1,0,0,0,0,0,"r3c3"
"254",323818280,2,8,256,16,1,0,0,0,0,0,0,0,0,2,0,0,0,"r3c3"
"255",323818285,42,29,14308,59.8661087866109,4,2,0,2,0,2,0,0,0,36,0,0,0,"r3c3"
"256",323818286,2,12,1272,53,1,2,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"257",323818288,2,4,544,68,1,2,0,0,0,0,0,0,0,0,0,0,0,"r3c3"
"258",323851768,9,17,3813,59.578125,2,6,0,0,0,0,0,0,0,0,0,0,3,"r3c3"
"259",323851907,1,3,180,60,1,0,0,0,0,1,0,0,0,0,0,0,0,"r3c3"
"260",323853688,1,6,180,30,1,0,0,0,1,0,0,0,0,0,0,0,0,"r3c3"
"261",323853689,2,6,111,18.5,2,0,0,0,0,1,0,1,0,0,0,0,0,"r3c3"
"262",323853691,1,21,2625,125,1,0,0,0,0,0,0,0,0,0,0,0,1,"r3c3"
"263",323853694,4,21,2616,67.0769230769231,2,0,0,3,0,0,0,1,0,0,0,0,0,"r3c3"
"264",323853695,61,85,88661,138.101246105919,11,8,1,13,5,17,0,2,2,1,4,3,5,"r3c3"
"265",323853701,5,1,10,2,1,0,0,0,0,0,0,0,0,0,5,0,0,"r3c3"
"266",323853707,4,7,520,32.5,1,0,4,0,0,0,0,0,0,0,0,0,0,"r3c3"
"267",323853709,29,75,37563,90.2956730769231,6,2,4,0,0,10,0,0,2,0,2,9,0,"r3c3"
"268",323854113,2,26,10044,186,1,0,0,0,0,0,0,2,0,0,0,0,0,"r3c3"
"269",323854181,2,25,3142,112.214285714286,2,1,0,0,0,0,0,0,0,0,1,0,0,"r3c3"
"270",323854346,1,5,340,68,1,0,0,0,0,0,0,1,0,0,0,0,0,"r3c3"
"271",323854390,3,5,510,34,1,0,0,0,0,3,0,0,0,0,0,0,0,"r3c3"
"272",323854401,1,2,30,15,1,0,0,0,0,0,0,0,1,0,0,0,0,"r3c3"
"273",323854402,3,16,897,25.6285714285714,2,0,0,0,0,0,0,0,1,2,0,0,0,"r3c3"
