"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","6","7","8","5","10","9","11","12","1","2","3","4","square"
"25",88393321,5,21,2710,58.9130434782609,2,4,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"26",88429460,2,17,3729,162.130434782609,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"27",88573277,3,19,6462,195.818181818182,1,0,0,0,3,0,0,0,0,0,0,0,0,"r1c4"
"28",88971612,1,7,2100,300,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"29",95946086,5,14,3422,92.4864864864865,1,0,5,0,0,0,0,0,0,0,0,0,0,"r1c4"
"30",96307477,201,25,73323,82.8508474576271,2,110,91,0,0,0,0,0,0,0,0,0,0,"r1c4"
"31",96452026,5,1,185,37,1,0,5,0,0,0,0,0,0,0,0,0,0,"r1c4"
"32",96705210,1,4,720,180,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"33",97206195,8,17,21060,228.913043478261,1,0,8,0,0,0,0,0,0,0,0,0,0,"r1c4"
"34",97314605,4,5,460,23,1,0,4,0,0,0,0,0,0,0,0,0,0,"r1c4"
"35",97892752,4,11,8404,191,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"36",97892753,4,6,1560,65,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"37",97928891,8,11,3732,54.8823529411765,1,8,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"38",97965028,8,6,1164,32.3333333333333,1,8,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"39",97965074,8,13,1202,44.5185185185185,2,5,3,0,0,0,0,0,0,0,0,0,0,"r1c4"
"40",98001161,4,4,992,62,1,0,4,0,0,0,0,0,0,0,0,0,0,"r1c4"
"41",98001162,4,4,544,34,1,0,4,0,0,0,0,0,0,0,0,0,0,"r1c4"
"42",98001163,4,3,192,16,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"43",98001164,8,14,12156,202.6,1,8,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"44",98001165,4,5,323,19,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"45",98001166,4,12,7872,164,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"46",98001211,4,2,136,17,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"47",98001212,8,5,792,33,1,8,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"48",98037298,4,7,5740,205,1,0,4,0,0,0,0,0,0,0,0,0,0,"r1c4"
"49",98037302,8,6,1624,64.96,2,4,4,0,0,0,0,0,0,0,0,0,0,"r1c4"
"50",98181891,3,16,1172,48.8333333333333,1,0,3,0,0,0,0,0,0,0,0,0,0,"r1c4"
"51",98656213,4,3,1500,125,1,0,4,0,0,0,0,0,0,0,0,0,0,"r1c4"
"52",99631815,1,5,900,180,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"53",99767988,1,7,1470,210,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"54",101185632,7,8,4004,77,1,0,7,0,0,0,0,0,0,0,0,0,0,"r1c4"
"55",101547006,2,4,968,121,1,0,2,0,0,0,0,0,0,0,0,0,0,"r1c4"
"56",101547027,2,8,1792,199.111111111111,1,0,2,0,0,0,0,0,0,0,0,0,0,"r1c4"
"57",101763846,1,5,715,143,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"58",101799958,10,3,1800,60,1,0,10,0,0,0,0,0,0,0,0,0,0,"r1c4"
"59",101836102,1,11,1980,180,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"60",104040364,14,11,10332,117.409090909091,1,0,14,0,0,0,0,0,0,0,0,0,0,"r1c4"
"61",104076142,14,15,7698,87.4772727272727,1,0,14,0,0,0,0,0,0,0,0,0,0,"r1c4"
"62",104076144,12,9,5472,57,1,0,12,0,0,0,0,0,0,0,0,0,0,"r1c4"
"63",104112280,1,15,1800,120,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"64",104545922,1,4,1080,270,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"65",104726599,1,11,2299,209,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"66",105304644,12,1,72,6,1,12,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"67",105413063,12,1,240,20,1,12,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"68",105521973,2,4,952,119,1,0,2,0,0,0,0,0,0,0,0,0,0,"r1c4"
"69",106027498,7,9,8883,141,1,0,7,0,0,0,0,0,0,0,0,0,0,"r1c4"
"70",106063634,12,2,3240,90,1,12,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"71",106604089,1,1,30,30,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"72",106676400,1,5,225,45,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"73",106966943,2,4,780,195,1,0,2,0,0,0,0,0,0,0,0,0,0,"r1c4"
"74",107001744,2,8,1980,180,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"75",107037881,1,5,100,20,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"76",107039219,4,4,1344,84,1,0,4,0,0,0,0,0,0,0,0,0,0,"r1c4"
"77",107074015,1,9,540,60,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"78",107110150,1,12,1440,120,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"79",107182387,1,3,540,180,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"80",107363079,1,3,180,60,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"81",107399216,1,10,560,56,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"82",107400450,1,6,342,57,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"83",107868242,2,2,540,180,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"84",108049517,2,2,120,60,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"85",109568818,2,13,2760,162.352941176471,2,1,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"86",110833580,1,7,630,90,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"87",116756348,4,1,24,6,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"88",119029584,1,4,240,60,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"89",119210583,1,2,6,3,1,0,0,0,0,1,0,0,0,0,0,0,0,"r1c4"
"90",119283119,1,11,2640,240,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"91",119391167,1,12,876,73,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"92",119969421,2,8,1104,110.4,2,1,0,0,0,0,1,0,0,0,0,0,0,"r1c4"
"93",120005557,3,7,519,39.9230769230769,2,1,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"94",120041680,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"95",120041689,4,7,700,35,1,0,0,0,4,0,0,0,0,0,0,0,0,"r1c4"
"96",120077815,1,6,642,107,1,0,0,0,0,0,0,1,0,0,0,0,0,"r1c4"
"97",120150076,1,9,675,75,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"98",120186229,1,12,2040,170,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"99",120186230,1,6,624,104,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"100",120222886,2,2,100,25,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"101",120259036,1,1,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,"r1c4"
"102",120294643,1,3,360,120,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"103",120337401,1,13,3120,240,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"104",120337404,6,20,6240,104,2,3,3,0,0,0,0,0,0,0,0,0,0,"r1c4"
"105",120373637,2,5,360,60,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"106",120373638,1,10,400,40,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"107",120879635,1,4,480,120,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"108",120915760,1,3,30,10,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"109",121204870,5,3,2400,200,1,5,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"110",121596200,1,7,1050,150,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"111",122650944,7,4,1348,79.2941176470588,1,7,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"112",122826038,1,6,720,120,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"113",122903912,4,1,300,75,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"114",122976208,1,4,876,219,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"115",122976209,14,5,5334,96.9818181818182,1,14,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"116",123012346,3,3,720,180,1,0,3,0,0,0,0,0,0,0,0,0,0,"r1c4"
"117",123445590,1,10,1410,141,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"118",123764503,1,3,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"119",123915848,1,2,320,160,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"120",123951988,1,1,69,69,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"121",124017490,2,4,240,30,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"122",124017491,1,4,120,30,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"123",124349501,1,1,103,103,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"124",124385746,17,6,3457,119.206896551724,1,17,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"125",124414132,2,2,60,15,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"126",124458026,17,10,8765,115.328947368421,1,17,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"127",124811648,2,3,120,20,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"128",124920051,2,5,150,15,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"129",125107595,1,8,120,15,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"130",125570528,2,11,66,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"131",125716198,1,7,420,60,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"132",127344685,1,1,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"133",127523976,1,3,255,85,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"134",127814172,2,3,108,18,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"135",128107419,1,1,26,26,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"136",128468569,2,12,3060,204,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"137",128540844,12,5,1037,17,1,12,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"138",128540848,5,9,2464,61.6,1,5,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"139",128716494,1,9,675,75,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"140",128792113,3,16,2795,93.1666666666667,1,3,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"141",129222360,1,4,720,180,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"142",129401346,1,3,180,60,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"143",129475170,1,5,750,150,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"144",129475326,3,22,2843,74.8157894736842,1,0,0,0,3,0,0,0,0,0,0,0,0,"r1c4"
"145",129660973,1,20,1800,90,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"146",129660976,6,22,7800,134.48275862069,2,4,2,0,0,0,0,0,0,0,0,0,0,"r1c4"
"147",129697113,1,29,6960,240,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"148",129769304,2,15,2880,120,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"149",129841573,1,2,40,20,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"150",129872809,1,2,16,8,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"151",129944932,2,2,40,10,1,0,0,0,0,0,0,0,0,2,0,0,0,"r1c4"
"152",130058487,21,19,22620,91.5789473684211,1,21,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"153",130058647,1,12,1800,150,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"154",130094624,1,11,836,76,1,0,0,0,0,1,0,0,0,0,0,0,0,"r1c4"
"155",130166901,1,9,810,90,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"156",130166902,30,7,1995,15,1,30,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"157",130166957,1,6,720,120,1,0,0,0,0,1,0,0,0,0,0,0,0,"r1c4"
"158",130197922,1,1,44,44,1,0,0,0,0,0,0,0,0,0,1,0,0,"r1c4"
"159",130203037,1,7,742,106,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"160",130203038,11,20,22645,187.148760330579,1,11,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"161",130203039,1,5,780,156,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"162",130203040,46,19,83896,155.65120593692,1,46,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"163",130203045,1,5,355,71,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"164",130234024,2,5,1200,120,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"165",130234059,2,7,330,33,1,0,0,2,0,0,0,0,0,0,0,0,0,"r1c4"
"166",130239178,3,2,24,4,1,3,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"167",130239179,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"168",130239182,1,6,294,49,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"169",130270193,1,2,112,56,1,0,0,0,0,0,1,0,0,0,0,0,0,"r1c4"
"170",130275322,3,6,512,32,1,3,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"171",130275330,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"172",130342438,1,1,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,"r1c4"
"173",130347601,10,2,60,3,1,10,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"174",130383734,6,13,1963,65.4333333333333,1,6,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"175",130383736,1,5,600,120,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"176",130419868,4,6,1080,60,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"177",130419872,1,10,1050,105,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"178",130419933,6,3,220,12.9411764705882,1,6,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"179",130564452,1,8,1440,180,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"180",130564455,1,11,1980,180,1,0,0,0,0,0,1,0,0,0,0,0,0,"r1c4"
"181",130631218,2,3,180,30,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"182",130635182,2,5,247,30.875,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"183",130636652,1,9,2700,300,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"184",130672863,1,13,1560,120,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"185",130709001,15,10,1634,38,2,14,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"186",130745030,1,7,2100,300,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"187",130745141,1,7,749,107,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"188",130776228,1,8,264,33,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"189",130781282,1,7,525,75,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"190",130817417,2,7,562,62.4444444444444,2,0,1,0,1,0,0,0,0,0,0,0,0,"r1c4"
"191",130853555,17,7,2949,71.9268292682927,3,15,1,1,0,0,0,0,0,0,0,0,0,"r1c4"
"192",130853581,1,7,1260,180,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"193",130884499,1,2,40,20,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"194",130889693,4,9,1668,98.1176470588235,2,3,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"195",130889694,1,1,75,75,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"196",130889717,1,11,2640,240,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"197",130920642,1,3,720,240,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"198",130925831,2,7,1040,104,2,1,0,0,0,0,1,0,0,0,0,0,0,"r1c4"
"199",130925832,9,2,118,13.1111111111111,2,0,0,1,8,0,0,0,0,0,0,0,0,"r1c4"
"200",130961927,2,6,908,113.5,2,1,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"201",131027370,1,5,515,103,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"202",131034262,5,11,4500,121.621621621622,2,0,4,1,0,0,0,0,0,0,0,0,0,"r1c4"
"203",131065322,1,11,715,65,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"204",131070344,1,5,50,10,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"205",131178801,3,5,976,122,2,2,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"206",131214727,3,17,4860,173.571428571429,2,1,2,0,0,0,0,0,0,0,0,0,0,"r1c4"
"207",131214939,1,3,90,30,1,0,0,0,0,1,0,0,0,0,0,0,0,"r1c4"
"208",131214940,1,3,141,47,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"209",131216400,1,3,252,84,1,0,0,0,1,0,0,0,0,0,0,0,0,"r1c4"
"210",131250924,5,17,3740,170,2,4,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"211",131281829,2,4,160,20,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"212",131287166,4,8,1421,49,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"213",131395494,6,23,8355,128.538461538462,2,4,0,2,0,0,0,0,0,0,0,0,0,"r1c4"
"214",131431767,2,3,330,110,1,0,2,0,0,0,0,0,0,0,0,0,0,"r1c4"
"215",131467762,1,8,1440,180,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"216",131469361,37,6,11369,90.2301587301587,2,17,0,0,20,0,0,0,0,0,0,0,0,"r1c4"
"217",131469363,1,1,154,154,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"218",131498762,1,6,120,20,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"219",131505500,5,4,3320,166,1,0,0,0,5,0,0,0,0,0,0,0,0,"r1c4"
"220",131541637,2,3,485,97,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"221",131576264,6,4,600,30,1,6,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"222",131577773,2,3,462,77,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"223",131577774,2,2,8,2,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"224",131607048,2,3,120,20,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"225",131686188,1,2,282,141,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"226",131720619,1,1,120,120,1,0,1,0,0,0,0,0,0,0,0,0,0,"r1c4"
"227",131720820,6,5,486,18,1,6,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"228",131787733,1,2,180,90,1,0,0,0,0,1,0,0,0,0,0,0,0,"r1c4"
"229",131859928,2,2,60,15,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"230",131859983,2,4,120,15,1,0,0,0,2,0,0,0,0,0,0,0,0,"r1c4"
"231",131901513,3,6,900,50,1,3,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"232",131903107,27,5,480,10,4,2,0,0,8,1,16,0,0,0,0,0,0,"r1c4"
"233",131903108,26,4,390,10,3,2,0,0,9,0,15,0,0,0,0,0,0,"r1c4"
"234",131903109,27,5,620,10,4,2,0,0,9,1,15,0,0,0,0,0,0,"r1c4"
"235",131903111,25,8,520,10,4,1,0,0,7,1,16,0,0,0,0,0,0,"r1c4"
"236",131939243,26,4,450,10,4,2,0,0,9,1,14,0,0,0,0,0,0,"r1c4"
"237",131939244,23,3,300,10,3,1,0,0,7,0,15,0,0,0,0,0,0,"r1c4"
"238",131939245,53,6,850,10,4,5,0,0,17,2,29,0,0,0,0,0,0,"r1c4"
"239",131939246,27,5,420,10,4,2,0,0,9,1,15,0,0,0,0,0,0,"r1c4"
"240",131939247,55,5,850,10,4,5,0,0,17,2,31,0,0,0,0,0,0,"r1c4"
"241",131939248,55,7,920,10,4,5,0,0,17,2,31,0,0,0,0,0,0,"r1c4"
"242",131939250,27,6,390,10,4,3,0,0,8,1,15,0,0,0,0,0,0,"r1c4"
"243",131939251,27,6,430,10,4,2,0,0,8,1,16,0,0,0,0,0,0,"r1c4"
"244",131975381,55,7,970,10,4,5,0,0,17,2,31,0,0,0,0,0,0,"r1c4"
"245",131975382,55,5,930,10,4,4,0,0,18,2,31,0,0,0,0,0,0,"r1c4"
"246",131975384,28,7,570,10,4,2,0,0,9,1,16,0,0,0,0,0,0,"r1c4"
"247",131975385,55,6,880,10,4,4,0,0,17,2,32,0,0,0,0,0,0,"r1c4"
"248",131975386,30,7,683,12.8867924528302,4,3,0,0,9,2,16,0,0,0,0,0,0,"r1c4"
"249",131975387,56,7,920,10,4,4,0,0,18,2,32,0,0,0,0,0,0,"r1c4"
"250",131975388,54,8,860,10,4,5,0,0,17,2,30,0,0,0,0,0,0,"r1c4"
"251",131975389,28,5,520,10,4,2,0,0,9,1,16,0,0,0,0,0,0,"r1c4"
"252",132011522,26,5,500,10,4,3,0,0,8,1,14,0,0,0,0,0,0,"r1c4"
"253",132011525,26,5,360,10,4,2,0,0,7,1,16,0,0,0,0,0,0,"r1c4"
"254",132011527,26,6,510,10,3,2,0,0,9,0,15,0,0,0,0,0,0,"r1c4"
"255",132011528,28,6,560,10,4,3,0,0,8,1,16,0,0,0,0,0,0,"r1c4"
"256",132118339,4,6,960,40,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"257",132226671,1,12,720,60,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"258",132335199,1,1,87,87,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"259",132371245,1,6,402,67,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"260",132619142,2,6,340,37.7777777777778,1,0,0,2,0,0,0,0,0,0,0,0,0,"r1c4"
"261",132944115,1,8,1920,240,1,0,0,0,0,0,0,0,0,0,0,1,0,"r1c4"
"262",132985683,1,1,139,139,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"263",133057964,1,1,83,83,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"264",133094086,1,7,420,60,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"265",133124785,1,3,45,15,1,0,0,0,0,0,0,0,0,0,0,0,1,"r1c4"
"266",133130227,1,9,954,106,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"267",133130230,1,3,165,55,1,0,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"268",133197062,2,1,30,15,1,0,0,0,0,0,0,0,0,0,0,0,2,"r1c4"
"269",133233423,4,1,36,9,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"270",133240394,25,6,5936,79.1466666666667,4,13,8,3,1,0,0,0,0,0,0,0,0,"r1c4"
"271",133305690,4,1,184,46,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"272",133309375,1,4,24,6,1,1,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"273",133312673,23,7,6702,83.775,5,10,3,8,1,0,0,0,0,0,0,0,1,"r1c4"
"274",133341620,5,16,19200,240,1,5,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"275",133341829,8,6,1040,26,1,8,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"276",133377751,2,10,724,65.8181818181818,1,2,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"277",133377752,10,17,3528,67.8461538461538,3,6,3,1,0,0,0,0,0,0,0,0,0,"r1c4"
"278",133413889,5,14,2304,67.7647058823529,2,4,0,1,0,0,0,0,0,0,0,0,0,"r1c4"
"279",133414109,4,3,120,10,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"280",133450136,4,7,980,35,1,4,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
"281",133450248,18,12,5156,40.9206349206349,1,18,0,0,0,0,0,0,0,0,0,0,0,"r1c4"
