"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","11","6","1","12","9","10","5","2","3","4","7","8","square"
"21",517447589,5,24,1221,22.2,5,0,0,1,0,1,1,0,1,0,1,0,0,"r4c4"
"22",517447617,3,22,807,20.175,2,1,0,0,0,0,2,0,0,0,0,0,0,"r4c4"
"23",517447644,2,16,340,17,1,0,2,0,0,0,0,0,0,0,0,0,0,"r4c4"
"24",517447647,1,6,30,5,1,0,0,0,0,0,0,1,0,0,0,0,0,"r4c4"
"25",517447658,3,20,1506,55.7777777777778,3,0,0,0,0,1,0,1,0,0,1,0,0,"r4c4"
"26",517447670,3,16,277,11.5416666666667,2,0,0,0,0,0,2,1,0,0,0,0,0,"r4c4"
"27",517447674,1,11,66,6,1,0,0,0,0,0,0,1,0,0,0,0,0,"r4c4"
"28",517447715,1,11,55,5,1,0,0,0,0,0,0,0,0,0,1,0,0,"r4c4"
"29",517447716,1,10,130,13,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"30",517447717,1,13,91,7,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"31",517447718,2,18,150,5.55555555555556,1,0,0,0,0,0,2,0,0,0,0,0,0,"r4c4"
"32",517447732,1,8,40,5,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"33",517447740,4,27,648,10.8,3,0,1,0,0,2,1,0,0,0,0,0,0,"r4c4"
"34",517447741,1,12,1440,120,1,0,0,0,0,0,0,0,0,0,0,0,1,"r4c4"
"35",517483534,1,6,30,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"36",517483559,10,12,270,5,1,10,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"37",517483567,8,6,150,5,1,0,0,0,8,0,0,0,0,0,0,0,0,"r4c4"
"38",517483572,6,21,1408,34.3414634146341,5,2,0,0,1,1,1,0,0,0,0,1,0,"r4c4"
"39",517483573,1,4,20,5,1,0,0,0,0,0,0,0,0,0,0,0,1,"r4c4"
"40",517483591,1,4,20,5,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"41",517483618,6,32,4910,63.7662337662338,5,0,0,0,0,1,0,1,1,2,1,0,0,"r4c4"
"42",517483621,1,2,62,31,1,1,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"43",517483622,3,12,159,10.6,2,1,0,0,0,0,0,0,0,0,2,0,0,"r4c4"
"44",517483623,1,1,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"45",517483624,3,10,332,22.1333333333333,1,0,0,0,0,0,0,0,0,0,0,3,0,"r4c4"
"46",517483629,6,12,175,5,4,0,0,0,1,1,0,0,0,0,0,3,1,"r4c4"
"47",517483630,7,15,183,5.71875,6,2,1,0,0,0,0,1,1,1,1,0,0,"r4c4"
"48",517483631,15,22,1178,12.9450549450549,8,1,2,0,1,0,0,2,3,2,3,0,1,"r4c4"
"49",517483632,32,28,1200,5.79710144927536,7,0,6,0,1,0,0,4,6,8,1,6,0,"r4c4"
"50",517483633,39,36,3943,14.3381818181818,10,2,6,1,2,0,1,5,8,6,4,0,4,"r4c4"
"51",517483634,6,20,605,14.7560975609756,6,1,1,0,0,0,0,1,1,1,1,0,0,"r4c4"
"52",517483636,5,16,200,5,5,0,1,0,0,0,0,1,1,1,1,0,0,"r4c4"
"53",517483644,8,19,545,16.5151515151515,5,0,0,0,1,0,3,0,1,0,2,1,0,"r4c4"
"54",517483645,7,20,817,15.4150943396226,2,1,0,6,0,0,0,0,0,0,0,0,0,"r4c4"
"55",517483666,1,16,2720,170,1,0,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"56",517483669,4,11,138,8.625,4,1,0,0,0,1,0,0,0,1,0,1,0,"r4c4"
"57",517483670,5,21,431,11.0512820512821,3,0,0,0,2,2,1,0,0,0,0,0,0,"r4c4"
"58",517483671,1,9,198,22,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"59",517483698,1,12,120,10,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"60",517483699,1,14,448,32,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"61",517483707,1,9,54,6,1,0,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"62",517483726,1,7,56,8,1,0,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"63",517483732,1,6,126,21,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"64",517483743,2,11,130,10,2,0,0,0,0,1,1,0,0,0,0,0,0,"r4c4"
"65",517483744,5,17,277,8.93548387096774,3,0,0,1,0,0,2,0,0,0,0,0,2,"r4c4"
"66",517483780,1,7,35,5,1,0,0,0,0,0,0,0,1,0,0,0,0,"r4c4"
"67",517483799,1,17,272,16,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"68",517483800,1,10,60,6,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"69",517483804,1,7,56,8,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"70",517483817,1,9,45,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"71",517519613,1,4,100,25,1,0,0,0,0,0,0,1,0,0,0,0,0,"r4c4"
"72",517519614,5,15,1055,40.5769230769231,3,0,1,3,0,0,0,1,0,0,0,0,0,"r4c4"
"73",517519615,1,2,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"74",517519622,1,6,54,9,1,0,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"75",517519656,8,4,85,5,1,0,0,8,0,0,0,0,0,0,0,0,0,"r4c4"
"76",517519664,8,3,50,5,1,0,0,8,0,0,0,0,0,0,0,0,0,"r4c4"
"77",517519671,1,4,72,18,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"78",517519687,1,3,15,5,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"79",517519698,3,15,223,11.15,3,1,0,0,1,0,0,0,0,1,0,0,0,"r4c4"
"80",517519703,2,9,296,19.7333333333333,1,2,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"81",517519704,2,11,1048,69.8666666666667,2,1,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"82",517519705,5,13,651,21.7,3,0,0,0,0,1,2,0,0,0,0,0,2,"r4c4"
"83",517519706,14,27,8188,66.0322580645161,8,3,2,0,2,1,2,0,0,0,1,1,2,"r4c4"
"84",517519707,1,5,25,5,1,0,0,0,0,0,0,0,0,0,1,0,0,"r4c4"
"85",517519708,2,15,580,34.1176470588235,2,0,0,0,0,0,0,0,1,0,1,0,0,"r4c4"
"86",517519709,1,8,104,13,1,0,0,0,0,0,0,0,0,0,0,0,1,"r4c4"
"87",517519710,11,26,845,10.6962025316456,7,0,1,1,0,0,0,2,1,2,3,1,0,"r4c4"
"88",517519711,33,30,4767,19.2995951417004,10,3,3,0,1,1,0,3,7,3,4,2,6,"r4c4"
"89",517519712,22,34,2130,19.1891891891892,10,4,1,0,3,3,2,1,2,1,2,0,3,"r4c4"
"90",517519713,7,14,122,5.08333333333333,6,0,1,0,0,1,0,1,2,1,1,0,0,"r4c4"
"91",517519714,34,28,1059,5.295,7,2,7,0,0,0,0,1,9,8,1,6,0,"r4c4"
"92",517519715,4,26,1465,29.8979591836735,3,0,0,0,1,0,1,0,0,0,0,0,2,"r4c4"
"93",517519716,3,7,549,49.9090909090909,3,0,0,0,1,0,1,0,0,1,0,0,0,"r4c4"
"94",517519727,2,7,62,7.75,1,0,0,2,0,0,0,0,0,0,0,0,0,"r4c4"
"95",517519728,3,15,336,14,3,1,0,1,1,0,0,0,0,0,0,0,0,"r4c4"
"96",517519729,4,20,1900,54.2857142857143,3,1,0,2,0,1,0,0,0,0,0,0,0,"r4c4"
"97",517519730,4,19,3182,72.3181818181818,2,0,0,2,2,0,0,0,0,0,0,0,0,"r4c4"
"98",517519748,1,3,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,"r4c4"
"99",517519749,2,10,89,8.9,2,0,1,0,0,0,1,0,0,0,0,0,0,"r4c4"
"100",517519775,1,17,459,27,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"101",517519805,7,29,1331,16.6375,4,0,1,1,0,0,4,0,1,0,0,0,0,"r4c4"
"102",517519818,1,13,117,9,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"103",517519822,1,11,165,15,1,0,0,0,0,1,0,0,0,0,0,0,0,"r4c4"
"104",517519823,7,26,982,22.3181818181818,4,0,1,0,0,0,2,0,0,0,2,2,0,"r4c4"
"105",517519824,10,21,1326,16.7848101265823,7,2,0,3,0,1,1,0,1,0,1,1,0,"r4c4"
"106",517519825,18,25,1496,11.0814814814815,6,0,0,3,0,2,9,2,0,0,0,1,1,"r4c4"
"107",517519826,2,11,55,5,2,0,0,1,0,0,1,0,0,0,0,0,0,"r4c4"
"108",517519832,1,7,49,7,1,0,0,0,0,0,0,1,0,0,0,0,0,"r4c4"
"109",517519836,3,16,514,19.037037037037,3,0,1,0,0,0,0,1,0,0,0,1,0,"r4c4"
"110",517519858,1,3,15,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"111",517519874,1,14,70,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"112",517519881,1,12,60,5,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"113",517519882,1,11,66,6,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"114",517519896,2,25,417,11.9142857142857,2,0,0,0,0,0,0,1,0,0,0,1,0,"r4c4"
"115",517555678,1,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"116",517555695,3,8,80,8,2,0,2,1,0,0,0,0,0,0,0,0,0,"r4c4"
"117",517555696,3,9,105,5,1,0,0,3,0,0,0,0,0,0,0,0,0,"r4c4"
"118",517555733,2,5,165,27.5,2,0,0,0,0,0,0,0,1,1,0,0,0,"r4c4"
"119",517555734,179,55,37772,24.5591677503251,12,30,15,38,26,8,12,5,19,13,7,4,2,"r4c4"
"120",517555752,1,9,162,18,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"121",517555768,6,12,267,12.1363636363636,4,0,1,0,2,0,2,0,0,1,0,0,0,"r4c4"
"122",517555769,1,6,114,19,1,1,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"123",517555778,1,4,20,5,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"124",517555779,7,24,775,12.5,6,1,0,0,1,0,1,1,0,2,0,0,1,"r4c4"
"125",517555783,1,10,450,45,1,0,0,0,0,0,0,0,1,0,0,0,0,"r4c4"
"126",517555784,6,16,630,27.3913043478261,4,2,0,0,0,0,0,0,2,0,0,1,1,"r4c4"
"127",517555785,91,42,22010,36.8676716917923,12,10,7,12,21,6,9,1,7,2,2,11,3,"r4c4"
"128",517555786,47,39,10141,36.0889679715303,11,8,1,7,7,3,4,6,0,2,4,3,2,"r4c4"
"129",517555787,9,19,1096,18.2666666666667,5,0,1,0,0,0,5,0,0,0,1,1,1,"r4c4"
"130",517555788,6,13,351,11.7,4,0,1,0,0,0,3,0,1,1,0,0,0,"r4c4"
"131",517555789,24,24,1896,13.2587412587413,10,0,7,1,3,1,2,1,4,3,1,1,0,"r4c4"
"132",517555790,1,14,840,60,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"133",517555791,9,21,634,8.80555555555556,6,0,2,0,2,0,0,1,2,1,1,0,0,"r4c4"
"134",517555792,22,37,5274,27.6125654450262,10,1,2,1,0,2,1,1,7,3,2,2,0,"r4c4"
"135",517555793,11,29,675,9.50704225352113,7,0,0,2,1,1,3,0,2,0,1,0,1,"r4c4"
"136",517555794,5,21,506,9.73076923076923,5,0,1,0,0,0,0,1,1,1,1,0,0,"r4c4"
"137",517555796,2,4,33,8.25,2,0,0,0,1,0,0,0,0,0,0,1,0,"r4c4"
"138",517555797,4,4,105,11.6666666666667,2,0,0,0,0,0,1,0,0,3,0,0,0,"r4c4"
"139",517555798,2,2,14,4.66666666666667,2,0,0,0,0,0,1,0,0,1,0,0,0,"r4c4"
"140",517555810,1,12,144,12,1,1,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"141",517555811,2,10,99,9,2,0,1,0,1,0,0,0,0,0,0,0,0,"r4c4"
"142",517555816,1,5,35,7,1,0,0,0,0,0,0,0,0,0,1,0,0,"r4c4"
"143",517555822,1,9,54,6,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"144",517555828,1,4,24,6,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"145",517555829,2,11,350,21.875,1,0,2,0,0,0,0,0,0,0,0,0,0,"r4c4"
"146",517555830,1,6,30,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"147",517555831,5,13,310,16.3157894736842,4,0,0,1,2,0,1,0,0,0,0,0,1,"r4c4"
"148",517555855,1,20,480,24,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"149",517555859,1,14,70,5,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"150",517555894,2,8,76,6.90909090909091,2,0,0,0,0,0,0,0,0,1,0,1,0,"r4c4"
"151",517555895,2,6,76,10.8571428571429,2,0,0,0,0,0,1,0,0,0,1,0,0,"r4c4"
"152",517555897,2,10,113,8.69230769230769,2,0,0,1,0,0,0,1,0,0,0,0,0,"r4c4"
"153",517555899,1,11,253,23,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"154",517555905,1,7,112,16,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"155",517555906,22,23,4060,25.6962025316456,7,0,0,7,1,2,0,0,2,0,5,1,4,"r4c4"
"156",517555907,1,17,425,25,1,0,0,0,0,0,0,1,0,0,0,0,0,"r4c4"
"157",517555908,1,9,45,5,1,0,0,0,0,0,0,1,0,0,0,0,0,"r4c4"
"158",517555914,1,9,63,7,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"159",517555916,1,1,10,10,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"160",517555954,2,17,158,7.9,1,0,0,0,0,0,0,0,0,0,2,0,0,"r4c4"
"161",517555963,2,19,342,18,1,0,2,0,0,0,0,0,0,0,0,0,0,"r4c4"
"162",517555979,3,19,153,5.66666666666667,3,1,0,1,1,0,0,0,0,0,0,0,0,"r4c4"
"163",517591738,1,11,330,30,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"164",517591742,1,9,1530,170,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"165",517591776,1,4,40,10,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"166",517591813,1,7,210,30,1,0,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"167",517591814,3,16,976,51.3684210526316,3,0,0,0,1,1,0,0,0,0,0,0,1,"r4c4"
"168",517591858,4,14,160,5,1,0,0,0,0,0,0,0,0,4,0,0,0,"r4c4"
"169",517591861,1,6,180,30,1,0,0,0,0,0,0,0,1,0,0,0,0,"r4c4"
"170",517591864,1,2,10,5,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"171",517591865,10,24,2301,37.7213114754098,4,0,0,2,0,2,0,0,4,0,0,2,0,"r4c4"
"172",517591866,19,28,5790,37.1153846153846,9,0,1,1,1,1,7,2,1,0,1,4,0,"r4c4"
"173",517591867,201,53,121481,59.2879453391898,12,22,6,16,37,15,22,9,28,18,8,9,11,"r4c4"
"174",517591868,6,25,1639,29.8,4,1,1,0,0,3,1,0,0,0,0,0,0,"r4c4"
"175",517591869,2,18,507,17.4827586206897,1,0,0,0,0,2,0,0,0,0,0,0,0,"r4c4"
"176",517591874,5,16,350,12.0689655172414,3,3,0,0,0,0,0,0,0,1,0,1,0,"r4c4"
"177",517591877,1,2,12,6,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"178",517591878,1,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"179",517591889,3,20,4220,95.9090909090909,2,2,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"180",517591890,1,15,300,20,1,1,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"181",517591891,5,20,498,11.5813953488372,2,1,0,0,4,0,0,0,0,0,0,0,0,"r4c4"
"182",517591892,3,9,75,6.25,1,0,0,0,3,0,0,0,0,0,0,0,0,"r4c4"
"183",517591893,3,12,882,36.75,2,0,0,2,1,0,0,0,0,0,0,0,0,"r4c4"
"184",517591894,2,4,21,5.25,2,0,0,1,1,0,0,0,0,0,0,0,0,"r4c4"
"185",517591895,1,1,11,11,1,0,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"186",517591903,1,6,210,35,1,0,0,0,0,0,0,0,0,0,1,0,0,"r4c4"
"187",517591904,3,12,600,35.2941176470588,3,0,1,1,0,0,0,0,0,0,1,0,0,"r4c4"
"188",517591908,23,19,2610,23.3035714285714,6,0,2,5,2,0,0,0,8,0,4,2,0,"r4c4"
"189",517591909,1,1,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,"r4c4"
"190",517591910,20,28,1679,15.1261261261261,7,2,0,9,1,2,1,0,0,0,4,1,0,"r4c4"
"191",517591911,11,12,423,6.82258064516129,1,0,0,11,0,0,0,0,0,0,0,0,0,"r4c4"
"192",517591912,6,15,500,16.6666666666667,2,0,1,5,0,0,0,0,0,0,0,0,0,"r4c4"
"193",517591937,1,15,150,10,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"194",517591938,1,18,360,20,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"195",517591978,2,10,200,13.3333333333333,1,0,0,0,0,0,2,0,0,0,0,0,0,"r4c4"
"196",517591982,1,14,280,20,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"197",517591986,6,22,1161,22.7647058823529,4,0,1,0,0,0,2,0,0,0,0,2,1,"r4c4"
"198",517591992,2,14,292,14.6,2,0,0,1,0,0,0,0,0,0,0,1,0,"r4c4"
"199",517591993,4,18,386,11.6969696969697,3,0,0,0,0,0,1,2,0,0,0,1,0,"r4c4"
"200",517591994,2,14,356,18.7368421052632,2,0,0,0,0,0,0,1,0,0,0,1,0,"r4c4"
"201",517591995,2,11,75,6.81818181818182,1,0,0,0,0,0,2,0,0,0,0,0,0,"r4c4"
"202",517591997,1,13,195,15,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"203",517592021,1,11,55,5,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"204",517592030,1,12,60,5,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"205",517592044,2,17,248,11.2727272727273,2,0,0,0,0,0,0,0,0,0,0,1,1,"r4c4"
"206",517592045,1,10,50,5,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"207",517592051,6,31,1887,23.5875,3,2,0,0,3,0,0,1,0,0,0,0,0,"r4c4"
"208",517592055,2,18,126,7,1,2,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"209",517592058,2,21,168,5.6,2,0,0,0,0,0,1,1,0,0,0,0,0,"r4c4"
"210",517592059,2,16,176,8,2,1,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"211",517627824,10,8,160,5,1,0,0,10,0,0,0,0,0,0,0,0,0,"r4c4"
"212",517627838,1,5,115,23,1,0,0,0,0,1,0,0,0,0,0,0,0,"r4c4"
"213",517627857,2,13,2490,131.052631578947,1,0,0,2,0,0,0,0,0,0,0,0,0,"r4c4"
"214",517627859,1,6,102,17,1,0,0,0,0,0,0,0,1,0,0,0,0,"r4c4"
"215",517627894,4,13,459,17.6538461538462,2,0,0,0,0,0,0,1,0,0,3,0,0,"r4c4"
"216",517627895,3,10,326,17.1578947368421,1,0,0,0,0,0,0,0,0,0,3,0,0,"r4c4"
"217",517627896,6,11,588,18.9677419354839,2,0,0,0,0,0,0,2,0,0,4,0,0,"r4c4"
"218",517627911,1,1,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"219",517627912,1,3,60,20,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"220",517627936,1,6,108,18,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"221",517627937,6,15,1357,28.2708333333333,2,0,0,0,1,0,5,0,0,0,0,0,0,"r4c4"
"222",517627938,2,18,2996,107,2,0,0,0,0,0,0,0,0,0,0,1,1,"r4c4"
"223",517627943,2,10,62,6.2,2,1,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"224",517627944,8,17,3295,73.2222222222222,5,0,0,0,0,1,1,0,0,1,0,4,1,"r4c4"
"225",517627945,8,20,5863,68.9764705882353,4,0,0,0,0,2,1,0,0,0,0,3,2,"r4c4"
"226",517627948,1,5,75,15,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"227",517627949,3,24,2242,56.05,2,0,0,0,2,1,0,0,0,0,0,0,0,"r4c4"
"228",517627950,5,26,1106,23.0416666666667,4,0,0,0,0,2,0,0,0,1,0,1,1,"r4c4"
"229",517627954,1,11,825,75,1,0,0,0,0,0,0,0,0,0,0,0,1,"r4c4"
"230",517627955,2,15,418,19,1,0,0,0,0,0,0,0,0,0,0,0,2,"r4c4"
"231",517627959,3,2,36,12,2,0,0,0,0,0,0,0,0,2,0,0,1,"r4c4"
"232",517627963,7,2,35,5,1,0,0,7,0,0,0,0,0,0,0,0,0,"r4c4"
"233",517627977,1,7,35,5,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"234",517627986,6,14,458,13.4705882352941,3,0,1,4,0,0,0,0,1,0,0,0,0,"r4c4"
"235",517627987,1,12,120,10,1,0,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"236",517627990,2,8,72,9,1,0,0,0,0,0,0,0,2,0,0,0,0,"r4c4"
"237",517627991,28,35,5048,19.8740157480315,11,4,1,2,6,1,4,1,1,0,5,2,1,"r4c4"
"238",517627992,1,6,66,11,1,0,0,0,0,0,0,0,0,0,0,0,1,"r4c4"
"239",517628023,1,8,48,6,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"240",517628028,1,5,25,5,1,0,0,0,0,0,0,0,0,0,0,0,1,"r4c4"
"241",517628029,1,6,30,5,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"242",517628030,3,18,279,9.62068965517241,3,1,1,0,0,0,0,0,0,0,0,0,1,"r4c4"
"243",517628031,1,4,60,15,1,0,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
"244",517628032,1,10,110,11,1,1,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"245",517628043,1,9,45,5,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"246",517628057,3,20,1510,50.3333333333333,2,0,0,1,0,0,0,0,0,0,0,2,0,"r4c4"
"247",517628059,1,5,50,10,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"248",517628063,3,3,34,8.5,3,0,1,0,0,0,1,1,0,0,0,0,0,"r4c4"
"249",517628064,1,12,192,16,1,0,0,0,0,0,0,0,0,0,0,1,0,"r4c4"
"250",517628075,2,15,255,13.4210526315789,2,0,0,0,0,0,1,0,1,0,0,0,0,"r4c4"
"251",517628101,1,3,15,5,1,0,0,1,0,0,0,0,0,0,0,0,0,"r4c4"
"252",517628117,2,18,189,7,2,0,1,0,0,0,0,0,0,1,0,0,0,"r4c4"
"253",517628126,1,9,45,5,1,0,0,0,0,0,1,0,0,0,0,0,0,"r4c4"
"254",517663928,20,6,220,5,1,0,0,20,0,0,0,0,0,0,0,0,0,"r4c4"
"255",517663938,9,15,310,5,1,0,0,9,0,0,0,0,0,0,0,0,0,"r4c4"
"256",517663973,2,4,32,6.4,2,1,0,0,0,1,0,0,0,0,0,0,0,"r4c4"
"257",517663974,23,29,1810,16.3063063063063,8,6,1,3,4,2,4,0,2,0,0,0,1,"r4c4"
"258",517664017,2,10,242,17.2857142857143,1,0,0,0,0,0,2,0,0,0,0,0,0,"r4c4"
"259",517664020,3,15,638,22.7857142857143,3,1,0,1,0,0,0,0,1,0,0,0,0,"r4c4"
"260",517664022,5,13,549,26.1428571428571,5,0,0,0,1,1,0,1,1,0,0,0,1,"r4c4"
"261",517664023,1,4,20,5,1,0,0,0,0,0,0,0,0,0,0,0,1,"r4c4"
"262",517664024,2,17,864,36,2,1,0,0,1,0,0,0,0,0,0,0,0,"r4c4"
"263",517664035,1,2,26,13,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"264",517664041,5,11,1810,90.5,3,0,0,1,0,0,0,0,0,3,1,0,0,"r4c4"
"265",517664066,4,12,634,24.3846153846154,1,0,0,4,0,0,0,0,0,0,0,0,0,"r4c4"
"266",517664067,23,21,2344,18.9032258064516,2,0,0,22,1,0,0,0,0,0,0,0,0,"r4c4"
"267",517664069,4,12,430,18.695652173913,2,0,0,1,0,3,0,0,0,0,0,0,0,"r4c4"
"268",517664070,1,8,240,30,1,0,0,0,0,1,0,0,0,0,0,0,0,"r4c4"
"269",517664071,3,12,250,16.6666666666667,3,0,1,1,0,0,0,0,1,0,0,0,0,"r4c4"
"270",517664072,1,5,55,11,1,0,0,0,0,0,0,0,0,1,0,0,0,"r4c4"
"271",517664099,2,21,220,7.85714285714286,1,0,0,0,0,0,2,0,0,0,0,0,0,"r4c4"
"272",517664115,2,16,317,15.85,1,2,0,0,0,0,0,0,0,0,0,0,0,"r4c4"
"273",517664117,2,19,316,13.1666666666667,2,1,1,0,0,0,0,0,0,0,0,0,0,"r4c4"
