"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8127",40,"Urban",103.006841159868,0,Inf,101.278028229944,104.750284873122
"8128",45,"Natural",130.882879899057,0,Inf,130.088808049221,131.679367917355
"8129",45,"Suburban",108.213372255512,0,Inf,106.889812315584,109.545076321709
"8130",45,"Urban",99.8167075993756,0,Inf,97.8014983204045,101.852467485013
"8131",50,"Natural",124.603516221384,0,Inf,123.624669339249,125.586223039656
"8132",50,"Suburban",103.689712137409,0,Inf,102.073646286666,105.318470768494
"8133",50,"Urban",96.6767535258868,0,Inf,94.2987593747771,99.0843591979049
"8134",55,"Natural",118.478510526728,0,Inf,117.284130979544,119.678940869945
"8135",55,"Suburban",99.2626331186335,0,Inf,97.3194908397134,101.224983116314
"8136",55,"Urban",93.5869789394016,0,Inf,90.81031547589,96.405455907316
"8137",60,"Natural",112.507862815088,0,Inf,111.090172360185,113.934542018143
"8138",60,"Suburban",94.9321351991838,0,Inf,92.6531348777237,97.2388244438318
"8139",60,"Urban",90.5473838399202,0,Inf,87.3587027917432,93.7932214685055
"8140",65,"Natural",106.691573086464,0,Inf,105.053411850489,108.342408116778
"8141",65,"Suburban",90.6982183790604,0,Inf,88.0871140709125,93.3474590891765
"8142",65,"Urban",87.5579682274425,0,Inf,83.9562979320625,91.2352792236577
"8143",70,"Natural",101.029641340857,0,Inf,99.1790514469561,102.897337165878
"8144",70,"Suburban",86.5608826582633,0,Inf,83.6278926888504,89.544422782777
"8145",70,"Urban",84.6187321019685,0,Inf,80.6101438470069,88.7245863152693
"8146",0,"Natural",194.6645238239,0,Inf,191.68304501075,197.669011318818
"8147",0,"Suburban",155.474773304079,0,Inf,151.345184665519,159.659945923653
"8148",0,"Urban",129.120307888469,0,Inf,124.607245579497,133.713650570466
"8149",5,"Natural",186.951939062394,0,Inf,184.385497099209,189.536118808969
"8150",5,"Suburban",149.760742449164,0,Inf,146.215779286316,153.348165785775
"8151",5,"Urban",125.676213040324,0,Inf,121.788055514237,129.625465051566
"8152",10,"Natural",179.395243904406,0,Inf,177.224547217228,181.579153452647
"8153",10,"Suburban",144.153688036751,0,Inf,141.16537805405,147.17329715969
"8154",10,"Urban",122.278674287793,0,Inf,118.982148305542,125.620245257862
"8155",15,"Natural",171.994438349937,0,Inf,170.19772192566,173.800588690398
"8156",15,"Suburban",138.653610066841,0,Inf,136.189035349936,141.140285613979
"8157",15,"Urban",118.927691630877,0,Inf,116.179208016195,121.708307098369
"8158",20,"Natural",164.749522398986,0,Inf,163.300446820914,166.204998923472
"8159",20,"Suburban",133.260508539434,0,Inf,131.277486167398,135.258396197557
"8160",20,"Urban",115.623265069575,0,Inf,113.360780346096,117.908104896669
"8161",25,"Natural",157.660496051554,0,Inf,156.523599486241,158.80150656805
"8162",25,"Suburban",127.974383454529,0,Inf,126.412277679498,129.546081703653
"8163",25,"Urban",112.365394603887,0,Inf,110.494001608217,114.252502321672
"8164",30,"Natural",150.727359307641,0,Inf,149.847951383563,151.609340164108
"8165",30,"Suburban",122.795234812127,0,Inf,121.556240425135,124.04051161242
"8166",30,"Urban",109.154080233813,0,Inf,107.527488460402,110.792882727723
"8167",35,"Natural",143.950112167247,0,Inf,143.235561011718,144.666441211409
"8168",35,"Suburban",117.723062612228,0,Inf,116.647591641024,118.803468688905
"8169",35,"Urban",105.989321959353,0,Inf,104.410793227143,107.579693784049
"8170",40,"Natural",137.328754630371,0,Inf,136.640537318767,138.018700762792
"8171",40,"Suburban",112.757866854831,0,Inf,111.641833075244,113.879451172586
"8172",40,"Urban",102.871119780508,0,Inf,101.14456514569,104.61228625404
"8173",45,"Natural",130.863286697014,0,Inf,130.067707499916,131.661291622538
"8174",45,"Suburban",107.899647539937,0,Inf,106.579260125863,109.228163676137
"8175",45,"Urban",99.7994736972766,0,Inf,97.7860809103864,101.833383448369
"8176",50,"Natural",124.553708367176,0,Inf,123.573960455266,125.537324891227
"8177",50,"Suburban",103.148404667545,0,Inf,101.538043095186,104.771435884387
"8178",50,"Urban",96.7743837096596,0,Inf,94.3973010064451,99.1810248729147
"8179",55,"Natural",118.400019640856,0,Inf,117.205379997705,119.600716755748
"8180",55,"Suburban",98.5041382376563,0,Inf,96.5701961578584,100.457253643785
"8181",55,"Urban",93.7958498176569,0,Inf,91.0186132022493,96.6148227699959
"8182",60,"Natural",112.402220518055,0,Inf,110.984918419272,113.82851492259
"8183",60,"Suburban",93.96684825027,0,Inf,91.7015371148946,96.2597991236587
"8184",60,"Urban",90.8638720212683,0,Inf,87.6725101982379,94.1122844232956
"8185",65,"Natural",106.560310998772,0,Inf,104.923205265955,108.210089848529
"8186",65,"Suburban",89.5365347053863,0,Inf,86.9446080758638,92.1665302518343
"8187",65,"Urban",87.9784503204939,0,Inf,84.3713475716174,91.6610542623375
"8188",70,"Natural",100.874291083009,0,Inf,99.0254554052355,102.740226664734
"8189",70,"Suburban",85.2131976030052,0,Inf,82.3058761690979,88.170979884767
"8190",70,"Urban",85.1395847153338,0,Inf,81.1221605190531,89.2540971123896
"8191",0,"Natural",194.850823240008,0,Inf,191.860288481079,197.864484905786
"8192",0,"Suburban",152.614558330676,0,Inf,148.513005200509,156.771979871566
"8193",0,"Urban",131.551082261152,0,Inf,126.985044184066,136.197767983186
"8194",5,"Natural",187.069660408319,0,Inf,184.495899611791,189.661249348279
"8195",5,"Suburban",147.26494301598,0,Inf,143.740972655834,150.831588874216
"8196",5,"Urban",127.678788828702,0,Inf,123.75069759702,131.66825250555
"8197",10,"Natural",179.447045708986,0,Inf,177.270613795632,181.636756751732
"8198",10,"Suburban",142.010768240269,0,Inf,139.037503715173,145.015488391257
"8199",10,"Urban",123.864341712007,0,Inf,120.53891307315,127.235019287947
"8200",15,"Natural",171.982979142008,0,Inf,170.181964312377,173.79347383492
"8201",15,"Suburban",136.852034003544,0,Inf,134.397646787624,139.328630056341
"8202",15,"Urban",120.107740911066,0,Inf,117.339376547697,122.908382363258
"8203",20,"Natural",164.677460707386,0,Inf,163.225386636243,166.135965126611
"8204",20,"Suburban",131.788740305805,0,Inf,129.812130976985,133.780284753855
"8205",20,"Urban",116.408986425879,0,Inf,114.133650673092,118.706779104342
"8206",25,"Natural",157.530490405119,0,Inf,156.391772859315,158.673338533766
"8207",25,"Suburban",126.820887147052,0,Inf,125.262469180151,128.388939584871
"8208",25,"Urban",112.768078256447,0,Inf,110.888947661046,114.662997285495
"8209",30,"Natural",150.542068235209,0,Inf,149.661901037229,151.424815998539
"8210",30,"Suburban",121.948474527285,0,Inf,120.711374355595,123.191881579929
"8211",30,"Urban",109.18501640277,0,Inf,107.554157411241,110.828147004694
"8212",35,"Natural",143.712194197654,0,Inf,142.997751502113,144.428417191246
"8213",35,"Suburban",117.171502446504,0,Inf,116.096689539803,118.25126771686
"8214",35,"Urban",105.659800864847,0,Inf,104.079541853445,107.25196634049
"8215",40,"Natural",137.040868292454,0,Inf,136.353183172947,137.730283191996
"8216",40,"Suburban",112.489970904709,0,Inf,111.373227885801,113.612284838067
"8217",40,"Urban",102.192431642678,0,Inf,100.466854053053,103.932702227883
"8218",45,"Natural",130.528090519611,0,Inf,129.732995847789,131.32561420232
"8219",45,"Suburban",107.9038799019,0,Inf,106.580731429211,109.235190911409
"8220",45,"Urban",98.7829087362643,0,Inf,96.7743089849463,100.812139684015
"8221",50,"Natural",124.173860879123,0,Inf,123.19442813883,125.157171611442
"8222",50,"Suburban",103.413229438076,0,Inf,101.797148379953,105.042037720377
"8223",50,"Urban",95.4312321456048,0,Inf,93.064362567027,97.8278228030554
"8224",55,"Natural",117.978179370991,0,Inf,116.783786634658,119.17864882948
"8225",55,"Suburban",99.0180195132391,0,Inf,97.0744079502652,100.980896066409
"8226",55,"Urban",92.1374018706997,0,Inf,89.3776180164477,94.9391483523004
"8227",60,"Natural",111.941045995214,0,Inf,110.524087202873,113.367029988736
"8228",60,"Suburban",94.7182501273877,0,Inf,92.4382877913687,97.0259882557201
"8229",60,"Urban",88.9014179115491,0,Inf,85.7366601995328,92.123531464326
"8230",65,"Natural",106.062460751794,0,Inf,104.425972346983,107.711672586253
"8231",65,"Suburban",90.5139212805222,0,Inf,87.9013082853007,93.1647939726906
"8232",65,"Urban",85.723280268153,0,Inf,82.1538873429832,89.3685739621244
"8233",70,"Natural",100.342423640729,0,Inf,98.4946576209896,102.207361070128
"8234",70,"Suburban",86.4050329726427,0,Inf,83.4699270350979,89.3908555661856
"8235",70,"Urban",82.6029889405113,0,Inf,78.6363595006943,86.6672157135775
"8236",0,"Natural",193.52291665723,0,Inf,190.547659588863,196.521222321297
"8237",0,"Suburban",153.017655726406,0,Inf,148.915752261587,157.175287997693
"8238",0,"Urban",128.584621468706,0,Inf,124.076789619558,133.172885724353
"8239",5,"Natural",185.813181051241,0,Inf,183.252496558919,188.391632527553
"8240",5,"Suburban",147.483229011909,0,Inf,143.960984563724,151.048043044313
"8241",5,"Urban",125.069595123889,0,Inf,121.187476903727,129.012916777586
"8242",10,"Natural",178.26015650719,0,Inf,176.094749070542,180.438796533731
