"","abslat","urban2","Slope","conf.low","conf.high","p.value"
"52","slope","Natural",-0.0679620389689197,-0.0729084356238848,-0.0630156423139546,4.50419925459224e-156
"53","slope","Suburban",-0.0446550461546741,-0.0512637391149205,-0.0380463531944278,8.09340613370298e-40
"54","slope","Urban",-0.0285265455305978,-0.0362836526276243,-0.0207694384335714,5.93467593114483e-13
"55","slope","Natural",-0.0682038052182024,-0.0731493192985168,-0.0632582911378881,3.36675250664776e-157
"56","slope","Suburban",-0.0431292763279552,-0.0497395507063746,-0.0365190019495359,2.95067305484205e-37
"57","slope","Urban",-0.0325054888670011,-0.0402634523645713,-0.024747525369431,2.33457863561557e-16
"58","slope","Natural",-0.0681846429223125,-0.07313154969008,-0.0632377361545451,4.98462597770408e-157
"59","slope","Suburban",-0.04627345844443,-0.0528850139484818,-0.0396619029403781,1.41438510990112e-42
"60","slope","Urban",-0.0287331454422129,-0.0364911594133599,-0.0209751314710659,4.07047633091719e-13
"61","slope","Natural",-0.0686373537514196,-0.0735818148317318,-0.0636928926711074,3.38554872562936e-159
"62","slope","Suburban",-0.0463999671505981,-0.0530078445033586,-0.0397920897978376,7.63808687405028e-43
"63","slope","Urban",-0.0309515445270173,-0.0387064596935825,-0.0231966293604521,5.48678440558227e-15
"64","slope","Natural",-0.0674652671826564,-0.0724039382690189,-0.0625265960962938,2.40766725368206e-154
"65","slope","Suburban",-0.0441926896388372,-0.0507942086470081,-0.0375911706306662,4.05190898547765e-39
"66","slope","Urban",-0.0270436885943538,-0.034790697768213,-0.0192966794204946,8.08210658737183e-12
"67","slope","Natural",-0.0684569006822771,-0.0733928471803002,-0.0635209541842539,6.43231776062556e-159
"68","slope","Suburban",-0.0465341482845493,-0.0531273584788914,-0.0399409380902073,2.90755891295109e-43
"69","slope","Urban",-0.0335923787478338,-0.041331986385675,-0.0258527711099926,1.94164586659444e-17
"70","slope","Natural",-0.0666542461344686,-0.071595882339034,-0.0617126099299032,1.30266849662591e-150
"71","slope","Suburban",-0.0462160721339647,-0.0528204914241532,-0.0396116528437763,1.45757216047609e-42
"72","slope","Urban",-0.0296002839971978,-0.0373502277452741,-0.0218503402491216,7.46293788163936e-14
"73","slope","Natural",-0.0685271582653322,-0.0734687208342459,-0.0635855956964185,6.95798281638914e-159
"74","slope","Suburban",-0.0483465097060915,-0.0549519016179981,-0.0417411177941848,2.25887279436068e-46
"75","slope","Urban",-0.0343598808291429,-0.0421112131991428,-0.026608548459143,4.03569613611358e-18
"76","slope","Natural",-0.0680116969537976,-0.0729338276294576,-0.0630895662781376,8.80175934706471e-158
"77","slope","Suburban",-0.0454618718182107,-0.0520384099476518,-0.0388853336887697,1.39132147714939e-41
"78","slope","Urban",-0.0306906754632621,-0.0384131161241193,-0.022968234802405,7.13847107818571e-15
"79","slope","Natural",-0.0679978998064977,-0.0729446847952131,-0.0630511148177824,3.29933774091582e-156
"80","slope","Suburban",-0.0486818935811194,-0.05529144238656,-0.0420723447756789,6.21754282408789e-47
"81","slope","Urban",-0.031968813308228,-0.0397260223629892,-0.0242116042534668,7.0789153340991e-16
"82","slope","Natural",-0.068866139464158,-0.0738169705443484,-0.0639153083839675,7.98466822946172e-160
"83","slope","Suburban",-0.0468791468357099,-0.0534973076755151,-0.0402609859959047,1.46113497057251e-43
"84","slope","Urban",-0.0327403133309356,-0.04050786761823,-0.0249727590436412,1.55158793905422e-16
"85","slope","Natural",-0.0671978178448947,-0.0721239096408548,-0.0622717260489346,6.37135220163036e-154
"86","slope","Suburban",-0.0456166273484755,-0.0522010825320153,-0.0390321721649357,9.31519853904174e-42
"87","slope","Urban",-0.0327430489536986,-0.0404680437796929,-0.0250180541277043,1.05416310980273e-16
"88","slope","Natural",-0.0675331064993347,-0.0724673947941555,-0.0625988182045139,6.56362670970697e-155
"89","slope","Suburban",-0.0428828158740081,-0.0494778245042835,-0.0362878072437326,5.13806560896778e-37
"90","slope","Urban",-0.0283025954050969,-0.0360463506430322,-0.0205588401671615,8.19638999044907e-13
"91","slope","Natural",-0.0676284051188916,-0.0725919406933728,-0.0626648695444104,1.43094795830097e-153
"92","slope","Suburban",-0.0464909483975392,-0.0531261927833027,-0.0398557040117757,1.14864060265938e-42
"93","slope","Urban",-0.0297595295600283,-0.0375424370782307,-0.021976622041826,7.00202443744481e-14
"94","slope","Natural",-0.0687034544191299,-0.0736395494273794,-0.0637673594108803,5.15728922620257e-160
"95","slope","Suburban",-0.0460315826252614,-0.0526286102345297,-0.0394345550159932,2.49239743811825e-42
"96","slope","Urban",-0.0300910393067654,-0.0378349006256112,-0.0223471779879197,2.75821681874754e-14
"97","slope","Natural",-0.0677241164020331,-0.0726816201192546,-0.0627666126848116,2.36937824171854e-154
"98","slope","Suburban",-0.0448951303612481,-0.0515182796793649,-0.0382719810431313,4.64284008449307e-40
"99","slope","Urban",-0.0342842602554173,-0.0420585057211058,-0.0265100147897289,5.96214737333821e-18
"100","slope","Natural",-0.0676766399433361,-0.072614679412454,-0.0627386004742182,2.56673286771754e-155
"101","slope","Suburban",-0.0446344965017498,-0.0512340517303269,-0.0380349412731728,6.88875909160276e-40
"102","slope","Urban",-0.0326453044409348,-0.0403902478307727,-0.0249003610510968,1.55061780208136e-16
"103","slope","Natural",-0.067835440687838,-0.0727759713415038,-0.0628949100341721,7.20281475282427e-156
"104","slope","Suburban",-0.047421859501515,-0.054024834874866,-0.0408188841281641,1.0040166418253e-44
"105","slope","Urban",-0.0303082697456028,-0.0380574019128114,-0.0225591375783941,1.8766230024152e-14
"106","slope","Natural",-0.0673800220661111,-0.0723088928402319,-0.0624511512919902,1.46732815262454e-154
"107","slope","Suburban",-0.0460354114449704,-0.052619209861803,-0.0394516130281378,1.68901057864591e-42
"108","slope","Urban",-0.0314483812288385,-0.0391757257725211,-0.0237210366851559,1.60377672819208e-15
"109","slope","Natural",-0.0672663388966379,-0.0722102992468091,-0.0623223785464667,3.75504201483654e-153
"110","slope","Suburban",-0.0451210253253997,-0.0517296289963653,-0.0385124216544341,1.29669265363697e-40
"111","slope","Urban",-0.0279742518055258,-0.0357283964162948,-0.0202201071947568,1.60078027547419e-12
"112","slope","Natural",-0.0680156018269727,-0.072955227425869,-0.0630759762280763,1.00676828716805e-156
"113","slope","Suburban",-0.0452830521298051,-0.0518845095057921,-0.0386815947538182,5.62967392253639e-41
"114","slope","Urban",-0.0327325192712216,-0.0404784491582003,-0.024986589384243,1.30097021766887e-16
"115","slope","Natural",-0.0687329393735611,-0.0736636679273411,-0.0638022108197811,1.75331172660782e-160
"116","slope","Suburban",-0.0443566881392158,-0.0509450428731708,-0.0377683334052607,1.51853831714158e-39
"117","slope","Urban",-0.030922559572705,-0.038653037118987,-0.023192082026423,4.7808514453616e-15
"118","slope","Natural",-0.0676166660952847,-0.0725552581723379,-0.0626780740182314,5.10686146282197e-155
"119","slope","Suburban",-0.0449008546714603,-0.0514993450118958,-0.0383023643310248,2.35338686231501e-40
"120","slope","Urban",-0.0317419971742565,-0.0394886911015063,-0.0239953032470067,1.03298928674568e-15
"121","slope","Natural",-0.066772801361763,-0.0717302666919786,-0.0618153360315474,3.36616797753036e-150
"122","slope","Suburban",-0.0449510087744471,-0.0515738763016783,-0.0383281412472158,3.70362185048967e-40
"123","slope","Urban",-0.0293166793815986,-0.0370886888246255,-0.0215446699385716,1.50253366923749e-13
"124","slope","Natural",-0.0682147870653194,-0.0731543243506565,-0.0632752497799824,1.29223745575245e-157
"125","slope","Suburban",-0.0454443795029124,-0.052048924234967,-0.0388398347708577,3.22704731682383e-41
"126","slope","Urban",-0.0296808079655919,-0.037429425313862,-0.0219321906173217,6.33090276223517e-14
"127","slope","Natural",-0.0690247675875662,-0.0739609623550321,-0.0640885728201003,1.87524347745555e-161
"128","slope","Suburban",-0.0458510354784328,-0.0524512773044675,-0.0392507936523982,5.64146330456738e-42
"129","slope","Urban",-0.0293660941922655,-0.0371094718522243,-0.0216227165323067,1.11363908352429e-13
"130","slope","Natural",-0.0672739609744578,-0.072204477539708,-0.0623434444092076,5.4269919151533e-154
"131","slope","Suburban",-0.0460569055613914,-0.0526460854394946,-0.0394677256832882,1.80298869244384e-42
"132","slope","Urban",-0.0301455204993885,-0.0378775348814196,-0.0224135061173573,2.26529050451776e-14
"133","slope","Natural",-0.0670345111286011,-0.0719885380777567,-0.0620804841794454,1.53737698288761e-151
"134","slope","Suburban",-0.0442556391294195,-0.0508758908641485,-0.0376353873946904,5.15670360667912e-39
"135","slope","Urban",-0.0322478222251818,-0.0400194665455229,-0.0244761779048407,4.4982238823995e-16
"136","slope","Natural",-0.068127731856296,-0.0730841343031166,-0.0631713294094754,3.37984964300234e-156
"137","slope","Suburban",-0.0452856881704316,-0.0519114207195105,-0.0386599556213527,1.0746591102968e-40
"138","slope","Urban",-0.033438697384568,-0.0412140088626096,-0.0256633859065264,3.77445391653157e-17
"139","slope","Natural",-0.0664249030205361,-0.0713675427236019,-0.0614822633174703,1.4844001221894e-149
"140","slope","Suburban",-0.0452668113113857,-0.0518718501234724,-0.038661772499299,6.61778721297976e-41
"141","slope","Urban",-0.028297367802193,-0.0360508662702262,-0.0205438693341598,8.83514816449641e-13
"142","slope","Natural",-0.0679375154505116,-0.072877658760057,-0.0629973721409662,2.40594552456044e-156
"143","slope","Suburban",-0.0456844778510722,-0.0522885231863061,-0.0390804325158383,1.22208403878167e-41
"144","slope","Urban",-0.0296561955926841,-0.037406326934643,-0.0219060642507252,6.7122598075805e-14
"145","slope","Natural",-0.0683701112887874,-0.0733248152683855,-0.0634154073091894,2.24724730190914e-157
"146","slope","Suburban",-0.0466677084232195,-0.0532892929199718,-0.0400461239264672,3.81240887873593e-43
"147","slope","Urban",-0.030214709592029,-0.037983968816606,-0.022445450367452,2.62728394501056e-14
"148","slope","Natural",-0.0669380181020652,-0.0718854653733744,-0.0619905708307559,1.6571346028717e-151
"149","slope","Suburban",-0.0438825931388557,-0.0504953853654391,-0.0372698009122723,1.78878764294251e-38
"150","slope","Urban",-0.0327705943789537,-0.0405324949392752,-0.0250086938186322,1.38430398343141e-16
"151","slope","Natural",-0.0681322054122067,-0.0730879122876855,-0.0631764985367279,2.92979159879368e-156
"152","slope","Suburban",-0.0491003874133743,-0.0557171614319584,-0.0424836133947901,1.31463153898722e-47
"153","slope","Urban",-0.0315438242564659,-0.0393135295625926,-0.0237741189503393,1.87526267809195e-15
"154","slope","Natural",-0.0679367305092841,-0.0728822603303513,-0.062991200688217,5.16362226650485e-156
"155","slope","Suburban",-0.0478595893257963,-0.0544703817028927,-0.0412487969486999,2.05552357412959e-45
"156","slope","Urban",-0.0314006724832448,-0.0391609728454443,-0.0236403721210453,2.32038475242656e-15
"157","slope","Natural",-0.0680664942957054,-0.0730044872533249,-0.063128501338086,4.74969808270453e-157
"158","slope","Suburban",-0.0456804177653404,-0.0522815947802578,-0.0390792407504229,1.14732400001649e-41
"159","slope","Urban",-0.030430320178764,-0.0381765894311461,-0.022684050926382,1.44367668891583e-14
"160","slope","Natural",-0.0678744733094091,-0.0728211028699544,-0.0629278437488638,1.13577022165732e-155
"161","slope","Suburban",-0.0458428800448222,-0.0524563657071067,-0.0392293943825376,8.42461686361646e-42
"162","slope","Urban",-0.034310619126649,-0.0420714235779537,-0.0265498146753443,4.9369227173739e-18
"163","slope","Natural",-0.0673065230382584,-0.0722416034608122,-0.0623714426157047,7.33778975660195e-154
"164","slope","Suburban",-0.0472880690914661,-0.053884940470004,-0.0406911977129281,1.45774917058549e-44
"165","slope","Urban",-0.0309542682312212,-0.0386962382122439,-0.0232122982501985,4.91973074277452e-15
"166","slope","Natural",-0.0685977595721709,-0.0735384648625948,-0.063657054281747,2.97508738725106e-159
"167","slope","Suburban",-0.0452669882556267,-0.0518704326387578,-0.0386635438724955,6.3329226611653e-41
"168","slope","Urban",-0.0286987084449151,-0.036448602535118,-0.0209488143547121,4.1037036406322e-13
"169","slope","Natural",-0.0675854862359262,-0.0725204448107373,-0.062650527661115,4.22659278150267e-155
"170","slope","Suburban",-0.0451862453314906,-0.0517801408015355,-0.0385923498614456,6.7288923443708e-41
"171","slope","Urban",-0.0271612250404784,-0.034901273183084,-0.0194211768978728,6.29011522124224e-12
"172","slope","Natural",-0.0677516665582268,-0.0726968057229842,-0.0628065273934694,3.21965949048031e-155
"173","slope","Suburban",-0.0454053178106353,-0.0520154283568633,-0.0387952072644074,4.38714451912931e-41
"174","slope","Urban",-0.0296314520095892,-0.0373910709140103,-0.0218718331051681,7.54614455592132e-14
"175","slope","Natural",-0.0691802479930122,-0.0741254459369229,-0.0642350500491015,1.38003085977534e-161
"176","slope","Suburban",-0.0461330036507336,-0.0527415835026846,-0.0395244237987826,2.29191170167486e-42
"177","slope","Urban",-0.0344870030644438,-0.0422417434886659,-0.0267322626402216,3.14824241785354e-18
"178","slope","Natural",-0.0676482928539749,-0.0726050441914817,-0.0626915415164682,4.59884753677494e-154
"179","slope","Suburban",-0.0455590638106956,-0.052186004682551,-0.0389321229388402,3.77244290243893e-41
"180","slope","Urban",-0.0321888148416589,-0.0399657433928188,-0.024411886290499,5.31797810637264e-16
"181","slope","Natural",-0.0674528307083714,-0.0723927113055141,-0.0625129501112286,3.23079701922976e-154
"182","slope","Suburban",-0.0454236520173569,-0.0520261908466303,-0.0388211131880836,3.31717300203391e-41
"183","slope","Urban",-0.0298856773169936,-0.0376338074859134,-0.0221375471480739,4.24688514134708e-14
"184","slope","Natural",-0.0673869370993058,-0.072317630858232,-0.0624562433403796,1.76255190826604e-154
"185","slope","Suburban",-0.0433152534388534,-0.0499071325845147,-0.0367233742931921,9.2303964681433e-38
"186","slope","Urban",-0.0314414227668555,-0.0391765641518425,-0.0237062813818686,1.73565277215074e-15
"187","slope","Natural",-0.0670111100704954,-0.071958471622157,-0.0620637485188338,7.85252414984038e-152
"188","slope","Suburban",-0.0461501814341688,-0.0527576886749553,-0.0395426741933824,2.07496823689043e-42
"189","slope","Urban",-0.0317851167333183,-0.0395412422231214,-0.0240289912435152,1.02355113021252e-15
"190","slope","Natural",-0.0699197281652806,-0.074853295376797,-0.0649861609537642,1.10829843671226e-165
"191","slope","Suburban",-0.0483263061298788,-0.0549223418111378,-0.0417302704486199,1.84179559292295e-46
"192","slope","Urban",-0.0308223479062252,-0.0385616315655131,-0.0230830642469374,6.27221290187669e-15
"193","slope","Natural",-0.0684255101438914,-0.0733683378875253,-0.0634826824002576,2.36977369614935e-158
"194","slope","Suburban",-0.0454309407455516,-0.0520391481745836,-0.0388227333165196,3.76247762738187e-41
"195","slope","Urban",-0.0310523660440709,-0.0388071560118201,-0.0232975760763217,4.47862618200908e-15
"196","slope","Natural",-0.0681545618831359,-0.073082596852957,-0.0632265269133148,4.68465108203907e-158
"197","slope","Suburban",-0.0473683596152076,-0.0539547883927688,-0.0407819308376465,7.65143450021888e-45
"198","slope","Urban",-0.0300377814302552,-0.0377662039918346,-0.0223093588686759,2.72211241069081e-14
"199","slope","Natural",-0.0670308918202627,-0.0719600482174229,-0.0621017354231025,5.3021983308804e-153
"200","slope","Suburban",-0.0439536568434207,-0.0505394134166169,-0.0373679002702244,6.80005267404104e-39
"201","slope","Urban",-0.0330854415798095,-0.0408159121344389,-0.0253549710251801,5.33018986437568e-17
"202","slope","Natural",-0.0669913737518116,-0.0719210331983722,-0.0620617143052511,8.48133155689257e-153
"203","slope","Suburban",-0.0447710145295093,-0.0513604843780103,-0.0381815446810083,3.08205081972106e-40
"204","slope","Urban",-0.0316463867406294,-0.0393780021143125,-0.0239147713669464,1.10742325050115e-15
"205","slope","Natural",-0.0675500858596402,-0.0725136548689177,-0.0625865168503627,3.16548863995693e-153
"206","slope","Suburban",-0.0443690410464541,-0.0510024732203789,-0.0377356088725293,4.67807852620374e-39
"207","slope","Urban",-0.0293496188109851,-0.0371338979484593,-0.0215653396735109,1.54085375277032e-13
"208","slope","Natural",-0.0685447408082613,-0.0734825781390314,-0.0636069034774912,3.40881351130212e-159
"209","slope","Suburban",-0.043957236350918,-0.0505568496057859,-0.03735762309605,9.58412023537967e-39
"210","slope","Urban",-0.0315480885911446,-0.0392935571538477,-0.0238026200284416,1.52102382291726e-15
"211","slope","Natural",-0.068395044912988,-0.0733436184511344,-0.0634464713748415,7.32147598601762e-158
"212","slope","Suburban",-0.0454642163994859,-0.0520778096105471,-0.0388506231884247,3.81889594824552e-41
"213","slope","Urban",-0.0324659768162117,-0.0402279701612458,-0.0247039834711776,2.62703436475562e-16
"214","slope","Natural",-0.068380144925238,-0.0733337253885888,-0.0634265644618871,1.73089021540905e-157
"215","slope","Suburban",-0.0463390231429961,-0.0529585159236054,-0.0397195303623868,1.35839863727201e-42
"216","slope","Urban",-0.0285071835086899,-0.036274498598988,-0.0207398684183917,6.59148497607911e-13
"217","slope","Natural",-0.0693934298734482,-0.0743475446703766,-0.0644393150765197,5.52349378745395e-162
"218","slope","Suburban",-0.045731851278929,-0.0523555603061103,-0.0391081422517476,1.7394364580813e-41
"219","slope","Urban",-0.0324014433983402,-0.0401759984546082,-0.0246268883420722,3.35294583038463e-16
"220","slope","Natural",-0.0683855264607021,-0.0733423161772823,-0.0634287367441219,2.57596771826848e-157
"221","slope","Suburban",-0.0450100356990325,-0.0516346177914228,-0.0383854536066421,3.07653830861144e-40
"222","slope","Urban",-0.0294882861037918,-0.0372615089723945,-0.0217150632351891,1.0947384379549e-13
"223","slope","Natural",-0.0668257659679176,-0.0717651626248475,-0.0618863693109877,1.71362101158564e-151
"224","slope","Suburban",-0.0428779965497157,-0.0494808679164011,-0.0362751251830303,6.34225443460015e-37
"225","slope","Urban",-0.0307920136828294,-0.0385417542657122,-0.0230422730999465,7.24105973709132e-15
"226","slope","Natural",-0.069117904188327,-0.0740741143849446,-0.0641616939917093,1.28999400160958e-160
"227","slope","Suburban",-0.0458462824112102,-0.0524679219938582,-0.0392246428285623,1.04148101715123e-41
"228","slope","Urban",-0.0298991181202284,-0.0376710058629286,-0.0221272303775282,4.93845086654108e-14
"229","slope","Natural",-0.0685734217524011,-0.0735257618368644,-0.0636210816679379,2.00646303916873e-158
"230","slope","Suburban",-0.0452757971556304,-0.0518964008152562,-0.0386551934960046,9.73163667525448e-41
"231","slope","Urban",-0.0349611207373394,-0.0427305902908734,-0.0271916511838053,1.26628495475435e-18
"232","slope","Natural",-0.0673601874685374,-0.0722916897517623,-0.0624286851853125,2.58931395156135e-154
"233","slope","Suburban",-0.0459209217795238,-0.0525093787834158,-0.0393324647756318,3.06064215926635e-42
"234","slope","Urban",-0.0304955816234323,-0.0382273729294671,-0.0227637903173976,1.1335557792889e-14
"235","slope","Natural",-0.0678371626648231,-0.0727705373645402,-0.062903787965106,2.59172505101344e-156
"236","slope","Suburban",-0.0443966144624786,-0.0509874874661535,-0.0378057414588038,1.38831642215885e-39
"237","slope","Urban",-0.030843944436791,-0.0385796631498152,-0.0231082257237668,5.8383645490014e-15
"238","slope","Natural",-0.0683968207891814,-0.07333753115874,-0.0634561104196228,2.35466539878527e-158
"239","slope","Suburban",-0.0441999565396254,-0.0508053480263346,-0.0375945650529161,4.355377434522e-39
"240","slope","Urban",-0.0319282598062877,-0.0396795234490723,-0.0241769961635031,7.31733627812086e-16
"241","slope","Natural",-0.0677768855924521,-0.0727163726326944,-0.0628373985522097,1.13094621266102e-155
"242","slope","Suburban",-0.0449983158560421,-0.0515956598286843,-0.0384009718834,1.55398385144483e-40
"243","slope","Urban",-0.0318125618202394,-0.0395574124250331,-0.0240677112154457,8.7965463657682e-16
"244","slope","Natural",-0.0674780661038856,-0.0724084015195789,-0.0625477306881923,6.62677769330979e-155
"245","slope","Suburban",-0.0453913427586918,-0.0519856178071816,-0.038797067710202,3.00822981262779e-41
"246","slope","Urban",-0.0315582962308898,-0.039294013772316,-0.0238225786894636,1.37328154505064e-15
"247","slope","Natural",-0.0678568881244899,-0.072810760632411,-0.0629030156165688,3.72775536765124e-155
"248","slope","Suburban",-0.0458221580388483,-0.0524416802165387,-0.0392026358611579,1.08157200164353e-41
"249","slope","Urban",-0.0310559227075539,-0.0388239223947719,-0.0232879230203359,4.94359241797481e-15
"250","slope","Natural",-0.0686301665322664,-0.0735687535541362,-0.0636915795103966,1.57254451682798e-159
"251","slope","Suburban",-0.0464107542371856,-0.0530103983088274,-0.0398111101655437,5.78083609876702e-43
"252","slope","Urban",-0.0270149088435162,-0.0347626643462199,-0.0192671533408125,8.5411553955771e-12
"253","slope","Natural",-0.0685537639851118,-0.073482637118158,-0.0636248908520657,8.57912138480578e-160
"254","slope","Suburban",-0.049229292810309,-0.0558157261661695,-0.0426428594544484,2.86452642192773e-48
"255","slope","Urban",-0.0307421430715483,-0.0384741244174971,-0.0230101617255995,6.94772286885159e-15
"256","slope","Natural",-0.068130360284524,-0.0730744872972563,-0.0631862332717917,5.86912392332343e-157
"257","slope","Suburban",-0.0472099269789363,-0.0538153517039326,-0.0406045022539401,2.59318827891676e-44
"258","slope","Urban",-0.0324163506618576,-0.0401695627391131,-0.0246631385846022,2.69891063259624e-16
"259","slope","Natural",-0.0668997568960547,-0.0718250258733096,-0.0619744879187998,1.17253742264748e-152
"260","slope","Suburban",-0.0458573470437153,-0.0524416062709282,-0.0392730878165024,3.51545411762286e-42
"261","slope","Urban",-0.0297763418455182,-0.0375034464227136,-0.0220492372683229,4.48627794183402e-14
"262","slope","Natural",-0.0677202196315294,-0.0726671282924427,-0.0627733109706162,5.67112370915885e-155
"263","slope","Suburban",-0.0462771977222527,-0.0528879421636052,-0.0396664532809002,1.36160498334235e-42
"264","slope","Urban",-0.0292176177911035,-0.0369774603004312,-0.0214577752817757,1.6615519288442e-13
"265","slope","Natural",-0.0690523804346646,-0.074000124488914,-0.0641046363804153,7.49455182737963e-161
"266","slope","Suburban",-0.0473344287552123,-0.0539455733854044,-0.0407232841250203,1.8367576538401e-44
"267","slope","Urban",-0.0321295294325518,-0.0398862199529338,-0.0243728389121698,5.05494586793504e-16
"268","slope","Natural",-0.067658531601015,-0.07259530452312,-0.0627217586789099,2.58643298475399e-155
"269","slope","Suburban",-0.0451271919104124,-0.0517245693499276,-0.0385298144708973,9.34548983925534e-41
"270","slope","Urban",-0.0301404809678016,-0.0378846681894681,-0.0223962937461351,2.51042039565975e-14
"271","slope","Natural",-0.06793002336845,-0.0728710991817214,-0.0629889475551786,2.96079880942353e-156
"272","slope","Suburban",-0.0453836321823715,-0.0519864727890731,-0.0387807915756698,3.92142075860677e-41
"273","slope","Urban",-0.0273380795764281,-0.035089603297897,-0.0195865558549591,4.93702474482799e-12
