"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8970",20,"Urban",113.941355923117,0,Inf,111.594921920067,116.312202413487
"8971",25,"Natural",165.911301535185,0,Inf,163.646337234831,168.191832532405
"8972",25,"Suburban",125.09922894911,0,Inf,123.463086122795,126.746141679724
"8973",25,"Urban",110.967770579419,0,Inf,109.026738669278,112.925928727011
"8974",30,"Natural",157.39303436666,0,Inf,155.594588713314,159.201814081892
"8975",30,"Suburban",120.61884289745,0,Inf,119.319600682998,121.92512042763
"8976",30,"Urban",108.033501542608,0,Inf,106.343063432442,109.737269586606
"8977",35,"Natural",149.099241368936,0,Inf,147.59649903644,150.609595030795
"8978",35,"Suburban",116.220158316927,0,Inf,115.087016898227,117.358850869859
"8979",35,"Urban",105.138548812684,0,Inf,103.490201548847,106.799919646383
"8980",40,"Natural",141.029922542012,0,Inf,139.589038956951,142.478204626373
"8981",40,"Suburban",111.903175207539,0,Inf,110.717273231137,113.095394543755
"8982",40,"Urban",102.282912389647,0,Inf,100.470184170678,104.111847755731
"8983",45,"Natural",133.185077885888,0,Inf,131.582875269829,134.796976073837
"8984",45,"Suburban",107.667893569287,0,Inf,106.254836107877,109.09028502327
"8985",45,"Urban",99.4665922734975,0,Inf,97.3445555071958,101.611509709769
"8986",50,"Natural",125.564707400565,0,Inf,123.66355196794,127.480365380248
"8987",50,"Suburban",103.51431340217,0,Inf,101.782984376327,105.260243465269
"8988",50,"Urban",96.6895884642345,0,Inf,94.1782565725232,99.2339644805214
"8989",55,"Natural",118.168811086042,0,Inf,115.908872712686,120.450568884428
"8990",55,"Suburban",99.4424347061895,0,Inf,97.3561072663835,101.550880625377
"8991",55,"Urban",93.9519009618584,0,Inf,91.013047338138,96.9374521132229
"8992",60,"Natural",110.997388942319,0,Inf,108.362685314412,113.663738773852
"8993",60,"Suburban",95.4522574813445,0,Inf,93.0009660617417,97.935435242266
"8994",60,"Urban",91.2535297663693,0,Inf,87.8720341871264,94.6988662123992
