"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"254",45,"Suburban",123.847639793757,0,Inf,121.926308779417,125.783990989404
"255",45,"Urban",115.683993201123,0,Inf,112.805291793373,118.598964365107
"256",50,"Natural",143.272003117823,0,Inf,141.434987096616,145.120872248023
"257",50,"Suburban",118.744898861038,0,Inf,116.344176180189,121.170138290091
"258",50,"Urban",112.018965897067,0,Inf,108.593171071165,115.49796168433
"259",55,"Natural",135.280229260594,0,Inf,133.026047881252,137.553349531025
"260",55,"Suburban",113.749501896327,0,Inf,110.814040522612,116.723336825769
"261",55,"Urban",108.412933413675,0,Inf,104.387911136517,112.514093798361
"262",60,"Natural",127.517789763395,0,Inf,124.837637450431,130.226407558836
"263",60,"Suburban",108.861448899625,0,Inf,105.379605144305,112.399883286536
"264",60,"Urban",104.865895750946,0,Inf,100.223878628628,109.612994092183
"265",65,"Natural",119.984684626225,0,Inf,116.889992322295,123.119809826082
"266",65,"Suburban",104.08073987093,0,Inf,100.060802149479,108.179845536421
"267",65,"Urban",101.377852908883,0,Inf,96.1194590657077,106.776277052494
"268",70,"Natural",112.680913849084,0,Inf,109.192783973209,116.223884844197
"269",70,"Suburban",99.4073748102424,0,Inf,94.8674616130836,104.05339349595
"270",70,"Urban",97.9488048874828,0,Inf,92.084922076168,103.993672995954
"271",0,"Natural",235.593021563536,0,Inf,229.678023414287,241.583220216368
"272",0,"Suburban",172.416507017845,0,Inf,165.897832717099,179.060795442424
"273",0,"Urban",147.297952345143,0,Inf,140.6391677617,154.110747435885
"274",5,"Natural",225.262996384851,0,Inf,220.184811866054,230.39907499463
"275",5,"Suburban",166.635374255181,0,Inf,161.030187991429,172.336452231328
"276",5,"Urban",143.533983207404,0,Inf,137.799007527819,149.385878568228
"277",10,"Natural",215.164546411446,0,Inf,210.883120822037,219.488997862264
"278",10,"Suburban",160.952822056135,0,Inf,156.22336737245,165.752802163258
"279",10,"Urban",139.81872968594,0,Inf,134.962553008273,144.760735694345
"280",15,"Natural",205.297671643322,0,Inf,201.768608233087,208.857330863613
"281",15,"Suburban",155.368850420706,0,Inf,151.471078684605,159.316137346989
"282",15,"Urban",136.152191780749,0,Inf,132.115668730143,140.249454275235
"283",20,"Natural",195.662372080478,0,Inf,192.833160900936,198.512187208713
"284",20,"Suburban",149.883459348895,0,Inf,146.761312294398,153.038467498966
"285",20,"Urban",132.534369491833,0,Inf,129.232527067287,135.877861938673
"286",25,"Natural",186.258647722915,0,Inf,184.060303439628,188.470042270441
"287",25,"Suburban",144.496648840701,0,Inf,142.069185387496,146.944675403052
"288",25,"Urban",128.965262819191,0,Inf,126.265363828486,131.693722874801
"289",30,"Natural",177.086498570633,0,Inf,175.414077015992,178.766854891314
"290",30,"Suburban",139.208418896124,0,Inf,137.340172995976,141.089286023317
"291",30,"Urban",125.444871762823,0,Inf,123.134563443531,127.776652654025
"292",35,"Natural",168.145924623631,0,Inf,166.818877833616,169.478228861831
"293",35,"Suburban",134.018769515164,0,Inf,132.467062079132,135.579512389826
"294",35,"Urban",121.973196322729,0,Inf,119.753425386758,124.213351802429
"295",40,"Natural",159.43692588191,0,Inf,158.174441424018,160.704428652955
"296",40,"Suburban",128.927700697822,0,Inf,127.342487582259,130.522719576112
"297",40,"Urban",118.55023649891,0,Inf,116.113818684237,121.011951292907
"298",45,"Natural",150.959502345469,0,Inf,149.486947545633,152.439274506874
"299",45,"Suburban",123.935212444098,0,Inf,122.018815826617,125.866541249369
"300",45,"Urban",115.175992291365,0,Inf,112.306015212519,118.082179250334
"301",50,"Natural",142.713654014309,0,Inf,140.880118236313,144.559044384722
"302",50,"Suburban",119.041304753991,0,Inf,116.642553892664,121.464470332334
"303",50,"Urban",111.850463700094,0,Inf,108.429748341231,115.324302301292
"304",55,"Natural",134.69938088843,0,Inf,132.450589944936,136.967101836961
"305",55,"Suburban",114.245977627501,0,Inf,111.308656802953,117.221551797974
"306",55,"Urban",108.573650725097,0,Inf,104.548266064464,112.675072460281
"307",60,"Natural",126.916682967831,0,Inf,124.243911109007,129.617898427432
"308",60,"Suburban",109.549231064628,0,Inf,106.060681967196,113.094228268881
"309",60,"Urban",105.345553366375,0,Inf,100.695654889807,110.10040322487
"310",65,"Natural",119.365560252513,0,Inf,116.280337854429,122.491178028868
"311",65,"Suburban",104.951065065373,0,Inf,100.918458411303,109.062670671596
"312",65,"Urban",102.166171623926,0,Inf,96.8901554395713,107.582053934727
"313",70,"Natural",112.046012742475,0,Inf,108.569556459134,115.577254364367
"314",70,"Suburban",100.451479629735,0,Inf,95.8917535996878,105.117111552956
"315",70,"Urban",99.0355054977523,0,Inf,93.1419556083034,105.10983673676
"316",0,"Natural",236.030197781649,0,Inf,230.12053264312,242.014786208172
"317",0,"Suburban",173.657573745026,0,Inf,167.126854375494,180.31345790649
"318",0,"Urban",146.347740597119,0,Inf,139.721526288125,153.127458312371
"319",5,"Natural",225.647821417028,0,Inf,220.575037663621,230.77827582975
"320",5,"Suburban",167.663109679769,0,Inf,162.0502584481,173.371517794398
"321",5,"Urban",142.791797438306,0,Inf,137.081209415419,148.618917637235
"322",10,"Natural",215.498957081267,0,Inf,211.222927896618,219.817835918712
"323",10,"Suburban",161.773931852566,0,Inf,157.040252583678,166.577899570435
"324",10,"Urban",139.279588215013,0,Inf,134.440929882341,144.203787974967
"325",15,"Natural",205.583604774368,0,Inf,202.059871278867,209.137798538298
"326",15,"Suburban",155.990040263417,0,Inf,152.090541783533,159.938898223808
"327",15,"Urban",135.811112927242,0,Inf,131.786552832943,139.89620419214
"328",20,"Natural",195.901764496329,0,Inf,193.077769270269,198.746262225561
"329",20,"Suburban",150.311434912321,0,Inf,147.189123192719,153.466516650927
"330",20,"Urban",132.386371574991,0,Inf,129.092240549319,135.72200400576
"331",25,"Natural",186.453436247151,0,Inf,184.260157141378,188.659691719094
"332",25,"Suburban",144.738115799278,0,Inf,142.311151595807,147.185600036005
"333",25,"Urban",129.005364158261,0,Inf,126.310170493147,131.729009955297
"334",30,"Natural",177.238620026834,0,Inf,175.571054042173,178.914067858418
"335",30,"Suburban",139.270082924289,0,Inf,137.402285616649,141.150489754705
"336",30,"Urban",125.668090677053,0,Inf,123.360505041663,127.997059663062
"337",35,"Natural",168.257315835378,0,Inf,166.934688015417,169.585162607878
"338",35,"Suburban",133.907336287354,0,Inf,132.356015113304,135.467695948284
"339",35,"Urban",122.374551131365,0,Inf,120.155977524676,124.613419798836
"340",40,"Natural",159.509523672782,0,Inf,158.250603742406,160.77343128246
"341",40,"Suburban",128.649875888471,0,Inf,127.066282823325,130.243275885853
"342",40,"Urban",119.124745521198,0,Inf,116.687675371944,121.587002933656
"343",45,"Natural",150.995243539048,0,Inf,149.525502582052,152.472172523578
"344",45,"Suburban",123.497701727643,0,Inf,121.585809850121,125.424508464761
"345",45,"Urban",115.918673846552,0,Inf,113.045329560366,118.828078091266
"346",50,"Natural",142.714475434174,0,Inf,140.88360284328,144.557168025375
"347",50,"Suburban",118.450813804867,0,Inf,116.060608249831,120.865381631581
"348",50,"Urban",112.756336107427,0,Inf,109.328435381095,116.237149977065
"349",55,"Natural",134.667219358162,0,Inf,132.421444672519,136.931877634782
"350",55,"Suburban",113.509212120146,0,Inf,110.585403683846,116.471169708672
"351",55,"Urban",109.637732303823,0,Inf,105.600139781942,113.751071661568
"352",60,"Natural",126.85347531101,0,Inf,124.184401528768,129.550927903191
"353",60,"Suburban",108.672896673477,0,Inf,105.203714760417,112.198354094169
"354",60,"Urban",106.56286243574,0,Inf,101.894482288688,111.335803573321
"355",65,"Natural",119.273243292719,0,Inf,116.192626728101,122.394165505683
"356",65,"Suburban",103.941867464862,0,Inf,99.9353706251595,108.027105644828
"357",65,"Urban",103.531726503177,0,Inf,98.2296762533449,108.973132405117
"358",70,"Natural",111.926523303289,0,Inf,108.455751991257,115.45195872352
"359",70,"Suburban",99.316124494301,0,Inf,94.7901456342767,103.947650020347
"360",70,"Urban",100.544324506136,0,Inf,94.6158967208457,106.652883096573
"361",0,"Natural",236.7172026654,0,Inf,230.787180931127,242.722446309
"362",0,"Suburban",176.05324678723,0,Inf,169.461236626684,182.771036199148
"363",0,"Urban",148.961497148249,0,Inf,142.260898264743,155.816287364038
"364",5,"Natural",226.242115062168,0,Inf,221.152680300737,231.38944764561
"365",5,"Suburban",169.731436546654,0,Inf,164.070005468169,175.48889509279
"366",5,"Urban",145.142304330278,0,Inf,139.371453103822,151.030218963926
"367",10,"Natural",216.004070981987,0,Inf,211.714771038746,220.336386464363
"368",10,"Suburban",163.52521449376,0,Inf,158.754126945596,168.366938042519
"369",10,"Urban",141.372709132903,0,Inf,136.486205437558,146.345154878769
"370",15,"Natural",206.003070424857,0,Inf,202.469115994427,209.567599930018
"371",15,"Suburban",157.43458062855,0,Inf,153.507294586108,161.411471410804
"372",15,"Urban",137.652711556125,0,Inf,133.590928545605,141.775321822197
