"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"28058",35,"Suburban",104.127168807201,0,Inf,103.269737342542,104.98814512637
"28059",35,"Urban",94.0547151132121,0,Inf,92.7707164670921,95.3475384251069
"28060",40,"Natural",122.391207541136,0,Inf,121.779725294411,123.004221137723
"28061",40,"Suburban",99.8473615124889,0,Inf,98.9436218541246,100.75520975554
"28062",40,"Urban",91.1678586557852,0,Inf,89.7594603239764,92.5872205939879
"28063",45,"Natural",116.718817474318,0,Inf,116.021895404809,117.417826421769
"28064",45,"Suburban",95.6573633075162,0,Inf,94.5984199300932,96.7222006963714
"28065",45,"Urban",88.3259991240408,0,Inf,86.6908003045915,89.9764760970351
"28066",50,"Natural",111.181012050385,0,Inf,110.337860982231,112.027372354342
"28067",50,"Suburban",91.5571741922829,0,Inf,90.284940092388,92.8383094173038
"28068",50,"Urban",85.5291365179791,0,Inf,83.6103451301702,87.4696962050565
"28069",55,"Natural",105.777791269335,0,Inf,104.762257813676,106.798223147896
"28070",55,"Suburban",87.5467941667889,0,Inf,86.0371254039054,89.0695928490679
"28071",55,"Urban",82.7772708375999,0,Inf,80.5478284195123,85.0371473106864
"28072",60,"Natural",100.509155131169,0,Inf,99.3134937544189,101.711970946779
"28073",60,"Suburban",83.6262232310342,0,Inf,81.8726691756079,85.3983577016437
"28074",60,"Urban",80.0704020829033,0,Inf,77.5200712681899,82.6620083189111
"28075",65,"Natural",95.3751036358866,0,Inf,94.0005382500237,96.7596463074646
"28076",65,"Suburban",79.7954613850189,0,Inf,77.8005803481365,81.8155950217192
"28077",65,"Urban",77.4085302538892,0,Inf,74.5364717257546,80.3348811707
"28078",70,"Natural",90.3756367834883,0,Inf,88.8279408800224,91.9366996482044
"28079",70,"Suburban",76.0545086287429,0,Inf,73.8256693758644,78.3164943533795
"28080",70,"Urban",74.7916553505577,0,Inf,71.6024578150811,78.0503378382634
"28081",0,"Natural",172.3501002185,0,Inf,169.900952247778,174.816774512464
"28082",0,"Suburban",136.107002364135,0,Inf,133.090300164002,139.157511655976
"28083",0,"Urban",115.891699930117,0,Inf,112.352873163102,119.485397870755
"28084",5,"Natural",165.691333132507,0,Inf,163.579673965888,167.816534792057
"28085",5,"Suburban",131.350710047801,0,Inf,128.759253339015,133.967985892629
"28086",5,"Urban",112.623564117981,0,Inf,109.577355804101,115.711535630393
"28087",10,"Natural",159.163743697018,0,Inf,157.373439501106,160.964173764129
"28088",10,"Suburban",126.67900719886,0,Inf,124.491432214657,128.885635281342
"28089",10,"Urban",109.402170294544,0,Inf,106.820233064557,112.014939840768
"28090",15,"Natural",152.76733191203,0,Inf,151.279926606071,154.262013678207
"28091",15,"Suburban",122.091893817312,0,Inf,120.282420748987,123.914875901285
"28092",15,"Urban",106.227518459808,0,Inf,104.072757448752,108.404357981508
"28093",20,"Natural",146.502097777545,0,Inf,145.294909822205,147.71427998902
"28094",20,"Suburban",117.589369903155,0,Inf,116.124080824173,119.063845843989
"28095",20,"Urban",103.099608613772,0,Inf,101.319494977516,104.895224052838
"28096",25,"Natural",140.368041293563,0,Inf,139.410198176386,141.329163672656
"28097",25,"Suburban",113.171435456391,0,Inf,112.000736920445,114.348220642875
"28098",25,"Urban",100.018440756436,0,Inf,98.5337411991991,101.514242501361
"28099",30,"Natural",134.365162460083,0,Inf,133.609397696934,135.123058699865
"28100",30,"Suburban",108.83809047702,0,Inf,107.883083105885,109.797306221022
"28101",30,"Urban",96.9840148878002,0,Inf,95.6760634902341,98.3008459483713
"28102",35,"Natural",128.493461277106,0,Inf,127.862919695617,129.125553759282
"28103",35,"Suburban",104.589334965041,0,Inf,103.729131135323,105.4530908264
"28104",35,"Urban",93.9963310078645,0,Inf,92.7120395943881,95.2894566473604
"28105",40,"Natural",122.752937744631,0,Inf,122.139317804265,123.368095218397
"28106",40,"Suburban",100.425168920454,0,Inf,99.5178175234944,101.336637945198
"28107",40,"Urban",91.055389116629,0,Inf,89.6477178848463,92.4740262271523
"28108",45,"Natural",117.143591862659,0,Inf,116.444650075822,117.844625024947
"28109",45,"Suburban",96.3455923432597,0,Inf,95.2818336534689,97.4152561964788
"28110",45,"Urban",88.1611892140936,0,Inf,86.5277111738058,89.8099418873476
"28111",50,"Natural",111.66542363119,0,Inf,110.820015220833,112.51404446733
"28112",50,"Suburban",92.3506052334577,0,Inf,91.0718854786931,93.638239620624
"28113",50,"Urban",85.3137313002583,0,Inf,83.3977141608547,87.2515089079451
"28114",55,"Natural",106.318433050223,0,Inf,105.300066792365,107.341699994174
"28115",55,"Suburban",88.4402075910481,0,Inf,86.9218950694363,89.9716661463974
"28116",55,"Urban",82.5130153751232,0,Inf,80.287545941173,84.768908202931
"28117",60,"Natural",101.102620119758,0,Inf,99.9032800584596,102.309116336095
"28118",60,"Suburban",84.6143994160309,0,Inf,82.8495651192463,86.3978330967966
"28119",60,"Urban",79.7590414386882,0,Inf,77.2140816173082,82.3452646689471
"28120",65,"Natural",96.0179848397959,0,Inf,94.6386711920688,97.4072773210592
"28121",65,"Suburban",80.8731807084061,0,Inf,78.8639169195613,82.90771915627
"28122",65,"Urban",77.0518094909534,0,Inf,74.1867491902232,79.9711503084514
"28123",70,"Natural",91.0645272103365,0,Inf,89.5108167053028,92.6316064342758
"28124",70,"Suburban",77.2165514681736,0,Inf,74.9697687022762,79.4965061241927
"28125",70,"Urban",74.3913195319187,0,Inf,71.2109937647966,77.6411200102583
