"","cell","number_checklists","total_SR","total_duration","avg_duration","avg_distance","square"
"513",106073665,1,2,4,2,NA,"r1c4"
"514",106076275,2,15,2175,114.473684210526,1.86368421052632,"r1c4"
"515",106106758,1,16,320,20,NA,"r1c4"
"516",106106782,1,14,280,20,NA,"r1c4"
"517",106109751,1,7,203,29,3.84,"r1c4"
"518",106148442,1,14,1890,135,1.609,"r1c4"
"519",106178930,1,14,630,45,0.5,"r1c4"
"520",106214849,1,9,90,10,NA,"r1c4"
"521",106215330,2,8,1430,130,3.13272727272727,"r1c4"
"522",106215352,2,38,8100,150,5,"r1c4"
"523",106215358,5,9,341,26.2307692307692,0.485,"r1c4"
"524",106287139,1,17,340,20,NA,"r1c4"
"525",106287145,1,9,90,10,NA,"r1c4"
"526",106323320,2,14,840,56,NA,"r1c4"
"527",106326261,1,8,200,25,0.9,"r1c4"
"528",106358714,1,15,1380,92,3.706,"r1c4"
"529",106359298,1,6,60,10,NA,"r1c4"
"530",106359403,3,53,6720,126.792452830189,4,"r1c4"
"531",106359562,3,40,8876,132.477611940299,NA,"r1c4"
"532",106394816,1,30,4590,153,NA,"r1c4"
"533",106395320,1,18,270,15,NA,"r1c4"
"534",106395327,1,19,570,30,0.8,"r1c4"
"535",106395485,2,30,7620,190.5,3.65,"r1c4"
"536",106395753,3,34,11220,224.4,4.74,"r1c4"
"537",106398423,1,2,72,36,1.2,"r1c4"
"538",106430874,1,7,847,121,NA,"r1c4"
"539",106467651,1,10,300,30,0.95,"r1c4"
"540",106506674,1,1,34,34,1.184,"r1c4"
"541",106539817,2,17,1348,61.2727272727273,NA,"r1c4"
"542",106581241,1,1,20,20,NA,"r1c4"
"543",106617328,1,9,540,60,NA,"r1c4"
"544",106648201,1,23,1794,78,3.1,"r1c4"
"545",106648202,30,114,112322,166.897473997028,NA,"r1c4"
"546",106648203,1,4,8,2,NA,"r1c4"
"547",106648204,1,23,3450,150,4.74,"r1c4"
"548",106720230,2,37,7500,153.061224489796,4.55102040816327,"r1c4"
"549",106720370,1,10,200,20,NA,"r1c4"
"550",106828381,1,9,1620,180,4,"r1c4"
"551",106864835,1,11,132,12,NA,"r1c4"
"552",106900763,1,9,117,13,0.161,"r1c4"
"553",106936838,3,20,1016,30.7878787878788,NA,"r1c4"
"554",106936976,5,32,4755,118.875,0.89355,"r1c4"
"555",106972917,1,3,84,28,0.595,"r1c4"
"556",106972918,2,19,1162,48.4166666666667,1.87708333333333,"r1c4"
"557",106972919,1,1,5,5,NA,"r1c4"
"558",106973058,7,30,2640,64.390243902439,0.404463414634146,"r1c4"
"559",106973059,4,25,3768,134.571428571429,NA,"r1c4"
"560",107008110,1,7,483,69,1.197,"r1c4"
"561",107008175,1,1,6,6,0.136,"r1c4"
"562",107009002,2,15,324,19.0588235294118,NA,"r1c4"
"563",107009145,7,44,7509,104.291666666667,NA,"r1c4"
"564",107044255,1,4,24,6,NA,"r1c4"
"565",107045251,1,11,264,24,0.595,"r1c4"
"566",107081054,1,13,2340,180,2,"r1c4"
"567",107117177,1,4,56,14,NA,"r1c4"
"568",107153477,1,11,2310,210,5,"r1c4"
"569",107157253,2,2,450,225,4.828,"r1c4"
"570",107188621,1,14,1498,107,1.528,"r1c4"
"571",107224705,1,12,588,49,2.86,"r1c4"
"572",107225437,1,2,6,3,NA,"r1c4"
"573",107228162,1,41,11718,279,0.75,"r1c4"
"574",107261529,1,32,6720,210,5,"r1c4"
"575",107261706,1,9,180,20,0.36,"r1c4"
"576",107300325,3,50,11173,155.180555555556,2.78888888888889,"r1c4"
"577",107369806,1,33,7140,210,1,"r1c4"
"578",107375328,1,5,300,60,NA,"r1c4"
"579",107405144,1,13,962,74,2.167,"r1c4"
"580",107405879,3,5,35,7,NA,"r1c4"
"581",107405880,3,20,1036,43.1666666666667,NA,"r1c4"
"582",107405891,4,29,2051,48.8333333333333,NA,"r1c4"
"583",107411460,1,4,40,10,3.143,"r1c4"
"584",107441962,1,16,960,60,5,"r1c4"
"585",107441975,1,9,540,60,1.931,"r1c4"
"586",107477669,2,40,11305,173.923076923077,NA,"r1c4"
"587",107513384,1,12,2016,168,1.424,"r1c4"
"588",107514128,4,49,17100,251.470588235294,4.48073529411765,"r1c4"
"589",107514129,1,6,108,18,NA,"r1c4"
"590",107514173,3,52,15706,191.536585365854,4.45507317073171,"r1c4"
"591",107549810,1,1,113,113,1.85,"r1c4"
"592",107585548,1,12,2880,240,1.5,"r1c4"
"593",107586295,1,13,3900,300,NA,"r1c4"
"594",107586296,2,27,6318,234,4.023,"r1c4"
"595",107586310,1,26,4680,180,1.5,"r1c4"
"596",107621629,1,10,1200,120,NA,"r1c4"
"597",107622395,1,18,2160,120,2,"r1c4"
"598",107622525,1,5,75,15,NA,"r1c4"
"599",107693782,1,16,2496,156,1.014,"r1c4"
"600",107697459,4,18,2340,80.6896551724138,NA,"r1c4"
"601",107730232,1,14,1764,126,0.8,"r1c4"
"602",107765959,1,31,2232,72,NA,"r1c4"
"603",107765982,1,9,198,22,0.24,"r1c4"
"604",107844506,3,3,21,7,2.977,"r1c4"
"605",107910284,1,14,994,71,NA,"r1c4"
"606",108054979,1,12,192,16,4.82,"r1c4"
"607",108097040,1,1,15,15,NA,"r1c4"
"608",108162865,1,10,300,30,0.28,"r1c4"
"609",108307233,3,32,2398,48.9387755102041,NA,"r1c4"
"610",108560118,1,9,1080,120,2.639,"r1c4"
"611",108596216,1,8,480,60,NA,"r1c4"
"612",108596742,1,7,700,100,0.805,"r1c4"
"613",108632331,1,1,60,60,3.6,"r1c4"
"614",108632390,15,63,22049,137.80625,NA,"r1c4"
"615",108668937,1,17,476,28,0.692,"r1c4"
"616",108705019,1,7,126,18,1.497,"r1c4"
"617",108779569,1,5,20,4,0.45,"r1c4"
"618",108884539,2,21,3122,97.5625,1.18665625,"r1c4"
"619",108920973,1,16,1920,120,0.756,"r1c4"
"620",109101387,1,7,63,9,2.07,"r1c4"
"621",109137880,1,13,780,60,0.5,"r1c4"
"622",109173961,1,14,1470,105,1.3,"r1c4"
"623",109173964,2,52,20820,273.947368421053,1,"r1c4"
"624",109210047,1,8,240,30,NA,"r1c4"
"625",109534448,1,14,840,60,2,"r1c4"
"626",109646865,1,11,990,90,1.609,"r1c4"
"627",109895274,1,3,90,30,2,"r1c4"
"628",109896876,1,1,120,120,3,"r1c4"
"629",109967788,3,41,10125,148.897058823529,0.429411764705882,"r1c4"
"630",110003539,1,5,300,60,2,"r1c4"
"631",110003872,1,17,1020,60,0.8,"r1c4"
"632",110039237,1,12,72,6,0.543,"r1c4"
"633",110111713,2,7,181,25.8571428571429,NA,"r1c4"
"634",110111775,1,5,1305,261,4.6,"r1c4"
"635",110183874,1,3,135,45,3.219,"r1c4"
"636",110219953,1,2,130,65,2.414,"r1c4"
"637",110219954,19,68,12440,64.1237113402062,NA,"r1c4"
"638",110220473,1,9,81,9,NA,"r1c4"
"639",110256032,2,2,180,90,3.219,"r1c4"
"640",110256108,1,11,1320,120,1.609,"r1c4"
"641",110256518,2,14,2212,158,2.414,"r1c4"
"642",110292600,1,6,48,8,NA,"r1c4"
"643",110292618,1,16,2080,130,2.5,"r1c4"
"644",110328683,1,5,50,10,NA,"r1c4"
"645",110364356,2,28,1580,45.1428571428571,NA,"r1c4"
"646",110364357,2,10,725,72.5,NA,"r1c4"
"647",110364768,1,8,480,60,NA,"r1c4"
"648",110364781,1,11,330,30,2,"r1c4"
"649",110400853,1,13,1209,93,1.287,"r1c4"
"650",110436519,1,9,1080,120,4,"r1c4"
"651",110436939,1,23,3450,150,2,"r1c4"
"652",110436940,1,18,1080,60,0.5,"r1c4"
"653",110472222,1,9,369,41,NA,"r1c4"
"654",110472537,1,3,9,3,NA,"r1c4"
"655",110509072,1,3,24,8,0.032,"r1c4"
"656",110509106,1,19,1140,60,0.5,"r1c4"
"657",110580275,1,17,1938,114,2.05,"r1c4"
"658",110619716,1,6,384,64,3.38,"r1c4"
"659",110652937,1,9,162,18,2.99,"r1c4"
"660",110725601,1,4,80,20,2,"r1c4"
"661",110760727,1,26,5200,200,3.219,"r1c4"
"662",110761639,1,8,56,7,NA,"r1c4"
"663",110762877,1,6,90,15,NA,"r1c4"
"664",110764044,1,12,60,5,0.21,"r1c4"
"665",110764045,4,5,737,56.6923076923077,2.08815384615385,"r1c4"
"666",110797350,1,18,306,17,NA,"r1c4"
"667",110833805,1,3,15,5,NA,"r1c4"
"668",110941678,1,9,360,40,3.219,"r1c4"
"669",110942054,3,12,324,27,0.161,"r1c4"
"670",110942056,2,13,1209,93,0.805,"r1c4"
"671",110943302,1,5,300,60,1.5,"r1c4"
"672",111015903,1,1,20,20,NA,"r1c4"
"673",111049529,1,7,203,29,0.33,"r1c4"
"674",111085477,1,13,780,60,2,"r1c4"
"675",111086008,4,21,1224,32.2105263157895,NA,"r1c4"
"676",111086011,1,2,60,30,0.5,"r1c4"
"677",111232402,1,7,350,50,1.08,"r1c4"
"678",111302506,1,8,120,15,NA,"r1c4"
"679",111339040,1,11,660,60,1.3,"r1c4"
"680",111376215,1,5,100,20,NA,"r1c4"
"681",111410698,1,5,50,10,1.12,"r1c4"
"682",111447350,1,3,90,30,NA,"r1c4"
"683",111447352,1,8,240,30,0.322,"r1c4"
"684",111518574,1,8,200,25,0.576,"r1c4"
"685",111554659,1,6,798,133,2.006,"r1c4"
"686",111557156,2,14,1640,102.5,1.526,"r1c4"
"687",111590672,1,7,210,30,3,"r1c4"
"688",111591648,1,4,72,18,NA,"r1c4"
"689",111591650,4,41,8710,113.116883116883,2.76785714285714,"r1c4"
"690",111626758,1,5,150,30,1,"r1c4"
"691",111701492,1,4,320,80,0.4,"r1c4"
"692",111701493,1,2,30,15,NA,"r1c4"
"693",111737568,1,8,520,65,1.439,"r1c4"
"694",111737576,1,4,80,20,0.3,"r1c4"
"695",111771161,1,9,891,99,1.879,"r1c4"
"696",111773663,1,1,1,1,NA,"r1c4"
"697",111806983,1,21,6153,293,3.41,"r1c4"
"698",111807244,1,8,280,35,1.196,"r1c4"
"699",111809741,1,1,1,1,NA,"r1c4"
"700",111845824,1,4,88,22,0.647,"r1c4"
"701",111845826,2,12,662,55.1666666666667,NA,"r1c4"
"702",111879410,1,4,280,70,1.806,"r1c4"
"703",111881913,2,19,3300,150,1.35,"r1c4"
"704",111916376,1,6,270,45,NA,"r1c4"
"705",111951576,1,3,36,12,1.07,"r1c4"
"706",111951579,1,23,1196,52,NA,"r1c4"
"707",111954104,1,7,420,60,1,"r1c4"
"708",111987658,2,24,813,31.2692307692308,0.688923076923077,"r1c4"
"709",111987659,1,14,952,68,0.59,"r1c4"
"710",112023741,1,10,210,21,1.868,"r1c4"
"711",112168105,1,10,40,4,0.265,"r1c4"
"712",112168119,2,11,525,32.8125,NA,"r1c4"
"713",112276052,4,21,675,25.9615384615385,NA,"r1c4"
"714",112351037,1,34,2040,60,2,"r1c4"
"715",112420490,2,2,176,88,1.06,"r1c4"
"716",112420693,1,2,8,4,1.484,"r1c4"
"717",112421189,1,13,598,46,3.25,"r1c4"
"718",112493708,1,1,21,21,0.484,"r1c4"
"719",112494885,1,13,195,15,NA,"r1c4"
"720",112528941,1,15,2700,180,NA,"r1c4"
"721",112569581,1,4,136,34,5,"r1c4"
"722",112600946,1,28,1092,39,NA,"r1c4"
"723",112602569,1,16,480,30,1,"r1c4"
"724",112745095,1,6,6,1,0.4,"r1c4"
"725",112745208,2,27,4860,180,NA,"r1c4"
"726",112745275,1,11,176,16,NA,"r1c4"
"727",112781807,1,1,120,120,1.609,"r1c4"
"728",112782370,1,3,18,6,1,"r1c4"
"729",112853458,1,24,1440,60,3,"r1c4"
"730",112891617,1,1,238,238,3,"r1c4"
"731",112998388,2,18,630,35,3.51,"r1c4"
"732",113034475,2,2,60,30,0.483,"r1c4"
"733",113106637,1,27,4860,180,NA,"r1c4"
"734",113180445,1,2,130,65,2,"r1c4"
"735",113396950,1,7,91,13,1,"r1c4"
"736",113538911,1,3,12,4,0.12,"r1c4"
"737",113577975,1,22,2640,120,4,"r1c4"
"738",113612917,1,4,8,2,0.203,"r1c4"
"739",113647267,1,18,1710,95,4.86,"r1c4"
"740",113685591,1,12,240,20,NA,"r1c4"
"741",113685646,2,5,35,7,NA,"r1c4"
"742",113719392,1,22,5280,240,5,"r1c4"
"743",113721706,1,2,10,5,NA,"r1c4"
"744",113793876,1,4,20,5,NA,"r1c4"
"745",113829969,2,7,460,65.7142857142857,NA,"r1c4"
"746",113865543,1,1,2,2,0.1,"r1c4"
"747",113865551,2,33,6690,142.340425531915,1.88031914893617,"r1c4"
"748",113865552,1,12,240,20,1,"r1c4"
"749",113901965,1,1,5,5,2.14,"r1c4"
"750",113974135,2,8,191,23.875,4.797375,"r1c4"
"751",113974294,1,2,4,2,1.03,"r1c4"
"752",114009876,1,8,72,9,2.8,"r1c4"
"753",114044618,1,6,246,41,1.447,"r1c4"
"754",114045954,1,14,1680,120,3,"r1c4"
"755",114046473,1,5,25,5,NA,"r1c4"
"756",114082036,1,16,384,24,0.179,"r1c4"
"757",114082062,1,12,324,27,NA,"r1c4"
"758",114082063,1,14,294,21,0.04,"r1c4"
"759",114117427,1,10,150,15,0.32,"r1c4"
"760",114117506,1,22,1034,47,1.625,"r1c4"
"761",114118477,1,7,420,60,4.828,"r1c4"
"762",114118622,1,6,30,5,NA,"r1c4"
"763",114118623,1,2,10,5,NA,"r1c4"
"764",114118624,1,3,15,5,NA,"r1c4"
"765",114118631,2,12,224,17.2307692307692,NA,"r1c4"
"766",114118632,1,9,135,15,0.5,"r1c4"
"767",114118633,2,16,228,14.25,0.555625,"r1c4"
"768",114119307,16,22,2880,130.909090909091,2.18181818181818,"r1c4"
"769",114154701,1,5,25,5,NA,"r1c4"
"770",114154709,2,35,2505,55.6666666666667,1.71111111111111,"r1c4"
"771",114154710,1,6,30,5,NA,"r1c4"
"772",114154717,2,12,265,22.0833333333333,0.395833333333333,"r1c4"
"773",114154719,1,7,70,10,NA,"r1c4"
"774",114189143,1,8,328,41,4.828,"r1c4"
"775",114189144,2,4,36,9,NA,"r1c4"
"776",114189147,1,6,30,5,NA,"r1c4"
"777",114190274,6,54,3416,40.6666666666667,NA,"r1c4"
"778",114190276,1,8,16,2,0.564,"r1c4"
"779",114190779,8,40,6070,73.1325301204819,NA,"r1c4"
"780",114225748,1,8,56,7,NA,"r1c4"
"781",114226367,1,12,156,13,0.327,"r1c4"
"782",114226857,1,4,144,36,0.8,"r1c4"
"783",114226858,1,3,9,3,NA,"r1c4"
"784",114226859,4,20,725,25,NA,"r1c4"
"785",114226861,1,5,50,10,NA,"r1c4"
"786",114226866,1,1,5,5,NA,"r1c4"
"787",114226912,1,5,75,15,0.7,"r1c4"
"788",114262940,1,7,105,15,NA,"r1c4"
"789",114263003,1,9,63,7,NA,"r1c4"
"790",114296781,1,14,280,20,0.11,"r1c4"
"791",114297343,1,10,1180,118,1.01,"r1c4"
"792",114299020,1,8,120,15,0.4,"r1c4"
"793",114299513,1,3,3,1,NA,"r1c4"
"794",114301571,1,10,1880,188,2,"r1c4"
"795",114333475,1,3,15,5,NA,"r1c4"
"796",114334795,1,4,240,60,1.5,"r1c4"
"797",114334803,1,2,20,10,2,"r1c4"
"798",114335102,2,10,100,10,NA,"r1c4"
"799",114369736,1,22,572,26,3.6,"r1c4"
"800",114370919,1,5,25,5,NA,"r1c4"
"801",114371184,6,63,8676,99.7241379310345,NA,"r1c4"
"802",114371185,5,21,860,26.875,NA,"r1c4"
"803",114407268,1,8,80,10,0.5,"r1c4"
"804",114407270,1,22,1980,90,2.5,"r1c4"
"805",114407345,2,9,140,14,NA,"r1c4"
"806",114442835,1,26,1820,70,NA,"r1c4"
"807",114443042,1,2,30,15,NA,"r1c4"
"808",114478919,7,25,3510,113.225806451613,1.91593548387097,"r1c4"
"809",114479433,1,5,50,10,0.5,"r1c4"
"810",114479434,3,24,900,26.4705882352941,0.882352941176471,"r1c4"
"811",114514981,1,19,855,45,NA,"r1c4"
"812",114515001,1,15,1125,75,3.11,"r1c4"
"813",114515515,4,53,6465,80.8125,1.7875,"r1c4"
"814",114549981,1,8,480,60,2,"r1c4"
"815",114551063,1,10,600,60,0.1,"r1c4"
"816",114551064,1,5,150,30,1,"r1c4"
"817",114551083,6,56,1902,31.7,NA,"r1c4"
"818",114551084,4,25,426,17.04,NA,"r1c4"
"819",114587166,1,34,272,8,NA,"r1c4"
"820",114587756,1,5,40,8,NA,"r1c4"
"821",114621953,1,5,65,13,0.327,"r1c4"
"822",114621959,1,1,1,1,NA,"r1c4"
"823",114623248,3,34,2766,76.8333333333333,3.315,"r1c4"
"824",114623250,59,175,81880,95.5425904317386,NA,"r1c4"
"825",114658663,1,56,8736,156,3.81,"r1c4"
"826",114659856,1,19,855,45,2,"r1c4"
"827",114695422,1,11,66,6,0.439,"r1c4"
"828",114695963,1,3,15,5,NA,"r1c4"
"829",114730831,1,7,84,12,NA,"r1c4"
"830",114732029,1,1,2,2,1.63,"r1c4"
"831",114766848,1,17,3060,180,5,"r1c4"
"832",114767853,1,3,30,10,NA,"r1c4"
"833",114768094,1,7,105,15,NA,"r1c4"
"834",114768123,1,3,120,40,NA,"r1c4"
"835",114802370,1,9,162,18,0.023,"r1c4"
"836",114802375,1,12,360,30,1.531,"r1c4"
"837",114802931,1,12,2160,180,1.609,"r1c4"
"838",114838007,1,5,40,8,0.38,"r1c4"
"839",114876097,1,4,240,60,NA,"r1c4"
"840",114910300,1,12,228,19,1.77,"r1c4"
"841",114949169,4,25,1400,56,NA,"r1c4"
"842",114982241,2,84,12096,94.5,0.93,"r1c4"
"843",114982844,1,10,50,5,3.93,"r1c4"
"844",114985261,1,4,480,120,1.5,"r1c4"
"845",114985263,1,5,900,180,2,"r1c4"
"846",115021315,6,6,360,60,1.5,"r1c4"
"847",115054405,1,18,900,50,1.609,"r1c4"
"848",115056138,3,40,1906,35.2962962962963,0.804,"r1c4"
"849",115056152,1,12,216,18,0.16,"r1c4"
"850",115128296,1,11,275,25,NA,"r1c4"
"851",115128997,1,4,32,8,0.15,"r1c4"
"852",115163579,1,12,1440,120,4,"r1c4"
"853",115163585,2,12,1660,110.666666666667,1.57,"r1c4"
"854",115163590,1,5,225,45,0.5,"r1c4"
"855",115165073,2,13,2084,148.857142857143,1.35071428571429,"r1c4"
"856",115165074,1,2,4,2,1.03,"r1c4"
"857",115199307,1,35,2310,66,4.589,"r1c4"
"858",115199573,1,11,330,30,0.1,"r1c4"
"859",115199665,3,22,2556,116.181818181818,1.03045454545455,"r1c4"
"860",115200497,1,13,39,3,NA,"r1c4"
"861",115236895,1,13,390,30,NA,"r1c4"
"862",115273301,1,2,12,6,1.22,"r1c4"
"863",115307930,1,7,7,1,NA,"r1c4"
"864",115309315,1,11,165,15,1,"r1c4"
"865",115343261,1,6,192,32,1.46,"r1c4"
"866",115345471,1,8,312,39,0.3,"r1c4"
"867",115380885,1,5,200,40,2,"r1c4"
"868",115416966,9,16,600,37.5,4.17,"r1c4"
"869",115417558,1,7,35,5,NA,"r1c4"
"870",115451610,1,9,315,35,0.87,"r1c4"
"871",115452489,1,7,126,18,0.14,"r1c4"
"872",115489174,4,4,480,120,3,"r1c4"
"873",115525237,1,3,135,45,0.7,"r1c4"
"874",115525793,1,4,120,30,NA,"r1c4"
"875",115560141,1,19,171,9,3.659,"r1c4"
"876",115596107,1,12,720,60,0.5,"r1c4"
"877",115596855,1,3,24,8,1.2,"r1c4"
"878",115703942,1,11,231,21,2.31,"r1c4"
"879",115706188,1,1,1,1,NA,"r1c4"
"880",115741692,1,5,10,2,1,"r1c4"
"881",115776098,1,1,3,3,0.71,"r1c4"
"882",115780094,1,14,728,52,0.61,"r1c4"
"883",115814316,2,20,840,42,NA,"r1c4"
"884",115814387,1,4,32,8,5,"r1c4"
"885",115849312,1,18,1368,76,2.63,"r1c4"
"886",115850462,6,19,6500,125,2.51859615384615,"r1c4"
"887",115850512,1,12,180,15,NA,"r1c4"
"888",115887013,1,9,315,35,NA,"r1c4"
"889",115920631,1,19,3401,179,1.226,"r1c4"
"890",115923067,1,5,475,95,0.6,"r1c4"
"891",115923099,2,10,420,30,0.275,"r1c4"
"892",115992810,1,7,315,45,5,"r1c4"
"893",115993649,1,11,319,29,0.61,"r1c4"
"894",115994257,1,23,483,21,0.18,"r1c4"
"895",115994259,1,25,425,17,0.309,"r1c4"
"896",115994260,1,17,1530,90,1,"r1c4"
"897",116030506,2,4,36,4.5,1.0355,"r1c4"
"898",116064971,1,9,675,75,5,"r1c4"
"899",116066589,1,8,80,10,0.16,"r1c4"
"900",116104834,1,9,18,2,0.28,"r1c4"
"901",116137970,1,6,120,20,4,"r1c4"
"902",116139123,1,9,90,10,NA,"r1c4"
"903",116176057,1,8,320,40,NA,"r1c4"
"904",116209139,1,6,102,17,0.23,"r1c4"
"905",116212143,1,10,600,60,NA,"r1c4"
"906",116245236,2,9,102,8.5,1.535,"r1c4"
"907",116246180,2,9,99,11,NA,"r1c4"
"908",116319997,1,19,2470,130,0.4,"r1c4"
"909",116355430,1,2,90,45,NA,"r1c4"
"910",116390505,1,6,360,60,2,"r1c4"
"911",116426583,1,7,840,120,4,"r1c4"
"912",116461603,2,33,1551,47,1.16,"r1c4"
"913",116461855,1,11,660,60,3,"r1c4"
"914",116500432,1,16,1440,90,0.7,"r1c4"
"915",116534209,1,3,108,36,1,"r1c4"
"916",116534210,1,6,462,77,3.52,"r1c4"
"917",116571561,1,9,54,6,1.1,"r1c4"
"918",116605954,1,6,180,30,NA,"r1c4"
"919",116606997,1,3,69,23,NA,"r1c4"
"920",116642167,1,20,1200,60,NA,"r1c4"
"921",116678093,1,22,4004,182,1,"r1c4"
"922",116680154,1,3,60,20,NA,"r1c4"
"923",116680161,1,2,10,5,NA,"r1c4"
"924",116750255,5,31,8984,195.304347826087,3.14978260869565,"r1c4"
"925",116752328,1,1,10,10,1,"r1c4"
"926",116786422,1,22,1364,62,1.501,"r1c4"
"927",116822672,1,16,224,14,2.886,"r1c4"
"928",116824508,1,2,20,10,NA,"r1c4"
"929",116858521,1,16,224,14,0.62,"r1c4"
"930",116896659,1,2,20,10,NA,"r1c4"
"931",116930824,1,19,684,36,NA,"r1c4"
"932",117003084,2,55,10236,148.347826086957,NA,"r1c4"
"933",117006916,1,22,1540,70,4.54,"r1c4"
"934",117038990,1,13,2080,160,2.351,"r1c4"
"935",117040994,1,1,5,5,NA,"r1c4"
"936",117040996,1,2,20,10,NA,"r1c4"
"937",117075006,1,11,165,15,2.199,"r1c4"
"938",117075253,1,30,4890,163,0.24,"r1c4"
"939",117111091,1,22,2222,101,0.61,"r1c4"
"940",117111605,1,4,48,12,NA,"r1c4"
"941",117113965,1,4,40,10,0.2,"r1c4"
"942",117147432,1,52,3432,66,0.62,"r1c4"
"943",117183315,1,10,90,9,0.37,"r1c4"
"944",117183510,2,80,24000,300,4.96,"r1c4"
"945",117184281,1,13,1170,90,1,"r1c4"
"946",117184505,1,33,3366,102,3.01,"r1c4"
"947",117186132,1,3,60,20,0.2,"r1c4"
"948",117219398,1,18,450,25,3.16,"r1c4"
"949",117220326,2,32,8340,231.666666666667,0.930555555555556,"r1c4"
"950",117220996,1,9,81,9,3.94,"r1c4"
"951",117255469,1,14,896,64,4.393,"r1c4"
"952",117255486,1,4,36,9,0.861,"r1c4"
"953",117255499,1,14,448,32,0.38,"r1c4"
"954",117257081,1,1,10,10,1,"r1c4"
"955",117257644,2,53,795,15,3.499,"r1c4"
"956",117258298,1,4,40,10,0.25,"r1c4"
"957",117291538,1,6,72,12,1.363,"r1c4"
"958",117291546,1,5,250,50,NA,"r1c4"
"959",117292536,9,21,3771,53.112676056338,NA,"r1c4"
"960",117294382,1,3,30,10,0.4,"r1c4"
"961",117363678,1,1,13,13,NA,"r1c4"
"962",117363758,1,13,117,9,4.39,"r1c4"
"963",117366547,1,11,990,90,0.7,"r1c4"
"964",117400787,1,3,60,20,0.5,"r1c4"
"965",117401418,1,10,50,5,2.92,"r1c4"
"966",117436870,1,5,150,30,1,"r1c4"
"967",117472952,1,18,4320,240,3.219,"r1c4"
"968",117474796,1,5,30,6,0.09,"r1c4"
"969",117509686,1,15,210,14,4.22,"r1c4"
"970",117544143,1,9,189,21,0.75,"r1c4"
"971",117544910,1,4,416,104,2,"r1c4"
"972",117580994,15,58,9505,96.010101010101,NA,"r1c4"
"973",117581210,1,14,1848,132,4.36,"r1c4"
"974",117581211,1,13,2340,180,5,"r1c4"
"975",117581627,7,19,3847,153.88,3.16,"r1c4"
"976",117582246,1,7,1260,180,5,"r1c4"
"977",117617292,3,12,720,60,2.08333333333333,"r1c4"
"978",117619114,1,6,300,50,0.8,"r1c4"
"979",117652974,1,9,540,60,NA,"r1c4"
"980",117653152,2,16,690,43.125,2.281875,"r1c4"
"981",117653374,1,1,120,120,3,"r1c4"
"982",117653375,5,18,2310,74.5161290322581,NA,"r1c4"
"983",117655125,1,24,2880,120,0.55,"r1c4"
"984",117655126,1,10,1200,120,0.5,"r1c4"
"985",117689458,3,3,360,120,3,"r1c4"
"986",117689460,1,7,700,100,0.98,"r1c4"
"987",117690103,1,2,26,13,0.797,"r1c4"
"988",117690312,2,2,120,60,2,"r1c4"
"989",117691288,1,7,420,60,0.25,"r1c4"
"990",117727355,1,13,1495,115,0.3,"r1c4"
"991",117760632,1,14,1862,133,3.23,"r1c4"
"992",117761795,1,14,350,25,0.95,"r1c4"
"993",117796756,5,5,140,28,0.47,"r1c4"
"994",117799506,1,7,315,45,0.4,"r1c4"
"995",117868850,1,12,228,19,0.99,"r1c4"
"996",117870406,4,13,432,19.6363636363636,0.609090909090909,"r1c4"
"997",117870892,2,6,1230,205,NA,"r1c4"
"998",117871615,1,8,720,90,2.5,"r1c4"
"999",117941036,1,7,168,24,1.75,"r1c4"
"1000",117978962,1,3,168,56,1.615,"r1c4"
"1001",117979864,1,6,150,25,0.4,"r1c4"
"1002",118013949,1,1,53,53,1.207,"r1c4"
"1003",118015045,1,8,184,23,0.688,"r1c4"
"1004",118049340,1,13,377,29,1.403,"r1c4"
"1005",118050841,1,14,630,45,0.01,"r1c4"
"1006",118085316,1,10,130,13,2,"r1c4"
"1007",118121400,1,6,24,4,0.213,"r1c4"
"1008",118122224,4,14,2618,187,3.6,"r1c4"
"1009",118123366,1,20,340,17,1.54,"r1c4"
"1010",118157480,3,30,2244,47.7446808510638,NA,"r1c4"
"1011",118157527,1,6,78,13,2.61,"r1c4"
"1012",118157589,1,15,450,30,4.381,"r1c4"
"1013",118159082,1,29,1044,36,0.23,"r1c4"
"1014",118193708,1,39,7371,189,4.197,"r1c4"
"1015",118193709,1,16,320,20,2.55,"r1c4"
"1016",118195128,2,38,4381,85.9019607843137,2.13882352941176,"r1c4"
"1017",118195158,1,14,112,8,NA,"r1c4"
"1018",118267517,2,17,302,12.5833333333333,1.51,"r1c4"
"1019",118303957,1,12,936,78,2.83,"r1c4"
"1020",118339544,1,18,216,12,NA,"r1c4"
"1021",118374036,1,11,99,9,0.516,"r1c4"
"1022",118374819,1,5,330,66,0.69,"r1c4"
"1023",118375614,1,19,57,3,NA,"r1c4"
"1024",118376777,1,13,910,70,0.15,"r1c4"
"1025",118410069,1,23,3197,139,1.69,"r1c4"
"1026",118412861,1,8,360,45,0.4,"r1c4"
"1027",118413561,1,4,240,60,NA,"r1c4"
"1028",118447448,1,10,10,1,0.02,"r1c4"
"1029",118447727,1,15,1500,100,NA,"r1c4"
"1030",118448948,1,10,450,45,0.25,"r1c4"
"1031",118482278,1,3,27,9,NA,"r1c4"
"1032",118483105,1,4,4,1,0.197,"r1c4"
"1033",118483108,1,4,36,9,2.27,"r1c4"
"1034",118484029,1,11,341,31,0.633,"r1c4"
