"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"54938",198028479,3,13,112,7,2,"r2c2AA"
"54939",198028488,2,10,380,38,1,"r2c2AA"
"54940",198028489,1,22,1320,60,1,"r2c2AA"
"54941",198028490,3,29,1290,39.0909090909091,2,"r2c2AA"
"54942",198028491,1,24,4320,180,1,"r2c2AA"
"54943",198028517,12,51,19142,111.941520467836,3,"r2c2AA"
"54944",198028519,1,2,4,2,1,"r2c2AA"
"54945",198028522,9,67,45335,147.191558441558,3,"r2c2AA"
"54946",198028524,1,2,6,3,1,"r2c2AA"
"54947",198028532,16,33,1312,15.4352941176471,2,"r2c2AA"
"54948",198028549,1,21,210,10,1,"r2c2AA"
"54949",198028551,7,29,736,12.0655737704918,2,"r2c2AA"
"54950",198028552,7,40,1482,11.9516129032258,2,"r2c2AA"
"54951",198028553,65,48,38814,41.6906552094522,3,"r2c2AA"
"54952",198028556,9,35,345,4.6,2,"r2c2AA"
"54953",198028593,2,2,11,3.66666666666667,1,"r2c2AA"
"54954",198028595,39,89,25702,42.9799331103679,3,"r2c2AA"
"54955",198064515,1,10,80,8,1,"r2c2AA"
"54956",198064516,1,3,18,6,1,"r2c2AA"
"54957",198064520,2,21,2062,64.4375,1,"r2c2AA"
"54958",198064555,1,7,91,13,1,"r2c2AA"
"54959",198064568,8,39,21225,187.83185840708,2,"r2c2AA"
"54960",198064569,1,11,495,45,1,"r2c2AA"
"54961",198064574,4,16,410,13.6666666666667,1,"r2c2AA"
"54962",198064575,6,17,470,18.0769230769231,2,"r2c2AA"
"54963",198064576,4,18,1718,46.4324324324324,2,"r2c2AA"
"54964",198064590,1,7,161,23,1,"r2c2AA"
"54965",198064613,2,2,8,2,1,"r2c2AA"
"54966",198064621,3,14,337,16.047619047619,1,"r2c2AA"
"54967",198064627,1,7,35,5,1,"r2c2AA"
"54968",198064628,2,26,145,5,1,"r2c2AA"
"54969",198064629,1,3,15,5,1,"r2c2AA"
"54970",198064633,93,109,260365,103.772419290554,3,"r2c2AA"
"54971",198064635,1,3,3,1,1,"r2c2AA"
"54972",198064638,19,62,7995,26.8288590604027,3,"r2c2AA"
"54973",198064639,4,29,1547,34.3777777777778,3,"r2c2AA"
"54974",198064643,16,67,39775,103.851174934726,3,"r2c2AA"
"54975",198064676,2,28,2845,76.8918918918919,2,"r2c2AA"
"54976",198100606,4,54,9404,92.1960784313726,2,"r2c2AA"
"54977",198100610,2,36,5322,115.695652173913,1,"r2c2AA"
"54978",198100611,1,12,540,45,1,"r2c2AA"
"54979",198100612,1,25,2175,87,1,"r2c2AA"
"54980",198100615,21,58,7279,24.9280821917808,3,"r2c2AA"
"54981",198100626,2,27,3228,119.555555555556,1,"r2c2AA"
"54982",198100630,1,12,1440,120,1,"r2c2AA"
"54983",198100631,2,10,437,43.7,1,"r2c2AA"
"54984",198100648,2,10,87,7.25,1,"r2c2AA"
"54985",198100650,1,16,960,60,1,"r2c2AA"
"54986",198100651,6,56,7746,72.392523364486,3,"r2c2AA"
"54987",198100652,3,34,2117,46.0217391304348,3,"r2c2AA"
"54988",198100654,8,46,6107,44.5766423357664,2,"r2c2AA"
"54989",198100655,1,9,324,36,1,"r2c2AA"
"54990",198100656,2,23,4470,159.642857142857,2,"r2c2AA"
"54991",198100660,5,38,6879,90.5131578947368,2,"r2c2AA"
"54992",198100671,4,33,2612,36.7887323943662,3,"r2c2AA"
"54993",198100680,20,54,6289,24.095785440613,3,"r2c2AA"
"54994",198100681,1,5,300,60,1,"r2c2AA"
"54995",198100694,4,21,785,26.1666666666667,1,"r2c2AA"
"54996",198100702,2,14,770,55,1,"r2c2AA"
"54997",198100708,1,7,35,5,1,"r2c2AA"
"54998",198100710,2,14,70,5,1,"r2c2AA"
"54999",198100713,3,30,848,17.6666666666667,2,"r2c2AA"
"55000",198100715,1,12,300,25,1,"r2c2AA"
"55001",198100721,2,36,2326,47.469387755102,1,"r2c2AA"
"55002",198100722,2,16,393,21.8333333333333,2,"r2c2AA"
"55003",198100764,48,107,72329,76.9457446808511,3,"r2c2AA"
"55004",198136670,1,7,35,5,1,"r2c2AA"
"55005",198136686,1,12,360,30,1,"r2c2AA"
"55006",198136697,1,5,70,14,1,"r2c2AA"
"55007",198136700,1,10,850,85,1,"r2c2AA"
"55008",198136701,2,46,11250,167.910447761194,1,"r2c2AA"
"55009",198136704,1,14,840,60,1,"r2c2AA"
"55010",198136708,6,57,15080,70.1395348837209,1,"r2c2AA"
"55011",198136709,7,30,6001,69.7790697674419,2,"r2c2AA"
"55012",198136730,10,64,17747,81.4082568807339,3,"r2c2AA"
"55013",198136731,3,38,2933,43.7761194029851,3,"r2c2AA"
"55014",198136732,4,31,5990,142.619047619048,2,"r2c2AA"
"55015",198136733,1,8,160,20,1,"r2c2AA"
"55016",198136735,3,36,4179,78.8490566037736,2,"r2c2AA"
"55017",198136737,36,93,65270,78.5439229843562,3,"r2c2AA"
"55018",198136738,1,15,375,25,1,"r2c2AA"
"55019",198136744,8,63,17328,105.658536585366,3,"r2c2AA"
"55020",198136750,1,1,1,1,1,"r2c2AA"
"55021",198136758,1,18,450,25,1,"r2c2AA"
"55022",198136761,10,43,1184,12.0816326530612,3,"r2c2AA"
"55023",198136762,4,30,1160,24.6808510638298,1,"r2c2AA"
"55024",198136768,2,4,208,41.6,1,"r2c2AA"
"55025",198136774,3,20,2576,99.0769230769231,1,"r2c2AA"
"55026",198136791,1,3,15,5,1,"r2c2AA"
"55027",198136792,2,19,125,5,1,"r2c2AA"
"55028",198136794,3,49,7240,73.8775510204082,2,"r2c2AA"
"55029",198136809,1,4,160,40,1,"r2c2AA"
"55030",198172769,1,1,120,120,1,"r2c2AA"
"55031",198172783,2,13,2028,144.857142857143,2,"r2c2AA"
"55032",198172784,18,62,29584,87.2684365781711,3,"r2c2AA"
"55033",198172785,2,5,36,6,2,"r2c2AA"
"55034",198172812,1,17,289,17,1,"r2c2AA"
"55035",198172813,1,9,1080,120,1,"r2c2AA"
"55036",198172820,1,16,1040,65,1,"r2c2AA"
"55037",198172821,1,3,39,13,1,"r2c2AA"
"55038",198172843,30,35,3682,18.5959595959596,2,"r2c2AA"
"55039",198172844,1,6,42,7,1,"r2c2AA"
"55040",198172848,1,6,90,15,1,"r2c2AA"
"55041",198172850,1,26,1924,74,1,"r2c2AA"
