"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1128",340022438,4,9,630,48.4615384615385,2,"r3c3"
"1129",340058394,1,11,495,45,1,"r3c3"
"1130",340058675,1,1,12,12,1,"r3c3"
"1131",340058805,1,1,38,38,1,"r3c3"
"1132",340094615,1,1,35,35,1,"r3c3"
"1133",340094887,1,30,2460,82,1,"r3c3"
"1134",340130648,9,24,1160,37.4193548387097,2,"r3c3"
"1135",340166639,3,52,7094,120.237288135593,2,"r3c3"
"1136",340202873,1,43,9890,230,1,"r3c3"
"1137",340202896,1,6,180,30,1,"r3c3"
"1138",340202988,1,1,63,63,1,"r3c3"
"1139",340274298,3,9,930,66.4285714285714,1,"r3c3"
"1140",340274880,1,1,3,3,1,"r3c3"
"1141",340275041,2,2,360,180,1,"r3c3"
"1142",340275140,1,1,35,35,1,"r3c3"
"1143",340311208,2,20,1602,76.2857142857143,1,"r3c3"
"1144",340311252,38,78,22572,135.161676646707,3,"r3c3"
"1145",340383389,2,34,2598,66.6153846153846,2,"r3c3"
"1146",340419370,2,2,240,120,1,"r3c3"
"1147",340455320,1,10,200,20,1,"r3c3"
"1148",340455428,2,4,152,38,1,"r3c3"
"1149",340455542,1,22,396,18,1,"r3c3"
"1150",340455554,1,9,126,14,1,"r3c3"
"1151",340491622,1,3,3,1,1,"r3c3"
"1152",340491668,2,2,460,230,1,"r3c3"
"1153",340527490,1,6,24,4,1,"r3c3"
"1154",340527675,1,29,2871,99,1,"r3c3"
"1155",340563571,2,6,90,15,2,"r3c3"
"1156",340563783,4,29,3597,76.531914893617,2,"r3c3"
"1157",340599743,2,8,336,42,1,"r3c3"
"1158",340635825,2,8,488,61,1,"r3c3"
"1159",340671907,2,19,2318,122,1,"r3c3"
"1160",340743977,1,1,2,2,1,"r3c3"
"1161",340780059,3,22,451,20.5,1,"r3c3"
"1162",340780230,2,63,7560,120,1,"r3c3"
"1163",340888273,3,35,1750,50,1,"r3c3"
"1164",340960455,1,2,40,20,1,"r3c3"
"1165",340960741,8,8,244,30.5,2,"r3c3"
"1166",341104767,3,34,578,17,1,"r3c3"
"1167",341104949,1,1,10,10,1,"r3c3"
"1168",341104956,2,2,152,76,1,"r3c3"
"1169",341249105,10,54,2691,36.3648648648649,2,"r3c3"
"1170",341249397,1,1,21,21,1,"r3c3"
"1171",341321269,4,13,450,34.6153846153846,2,"r3c3"
"1172",341321425,1,27,3375,125,1,"r3c3"
"1173",341323205,2,2,360,180,1,"r3c3"
"1174",341429526,10,64,6184,60.0388349514563,3,"r3c3"
"1175",341465648,1,1,82,82,1,"r3c3"
"1176",341501691,1,11,330,30,1,"r3c3"
"1177",341537759,8,16,330,7.85714285714286,1,"r3c3"
"1178",341537760,15,46,1084,7.91240875912409,1,"r3c3"
"1179",341537780,1,60,6180,103,1,"r3c3"
"1180",341537936,1,2,16,8,1,"r3c3"
"1181",341573838,3,3,207,69,1,"r3c3"
