"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"20356",146468642,1,5,30,6,1,"r2c2ABB"
"20357",146468651,1,1,5,5,1,"r2c2ABB"
"20358",146468678,4,21,3361,60.0178571428571,2,"r2c2ABB"
"20359",146468681,2,15,2640,114.782608695652,1,"r2c2ABB"
"20360",146468697,4,25,936,23.4,2,"r2c2ABB"
"20361",146468698,4,35,1906,26.4722222222222,3,"r2c2ABB"
"20362",146468699,2,9,22,2.2,1,"r2c2ABB"
"20363",146468701,1,16,240,15,1,"r2c2ABB"
"20364",146468702,1,21,1785,85,1,"r2c2ABB"
"20365",146468708,42,24,10115,26.0025706940874,3,"r2c2ABB"
"20366",146468709,9,2,466,25.8888888888889,1,"r2c2ABB"
"20367",146468710,1,10,3000,300,1,"r2c2ABB"
"20368",146468724,3,15,1205,52.3913043478261,3,"r2c2ABB"
"20369",146468730,2,21,1170,53.1818181818182,2,"r2c2ABB"
"20370",146468733,2,18,2695,92.9310344827586,1,"r2c2ABB"
"20371",146468739,1,5,90,18,1,"r2c2ABB"
"20372",146468747,3,18,186,8.08695652173913,1,"r2c2ABB"
"20373",146468750,2,16,1375,62.5,2,"r2c2ABB"
"20374",146468751,2,3,21,7,1,"r2c2ABB"
"20375",146468753,2,17,890,37.0833333333333,1,"r2c2ABB"
"20376",146468758,1,14,3360,240,1,"r2c2ABB"
"20377",146468759,1,20,1200,60,1,"r2c2ABB"
"20378",146468761,6,37,9254,112.853658536585,3,"r2c2ABB"
"20379",146468764,1,1,1,1,1,"r2c2ABB"
"20380",146468765,42,76,51331,84.7046204620462,3,"r2c2ABB"
"20381",146468766,2,10,545,54.5,1,"r2c2ABB"
"20382",146468773,1,17,187,11,1,"r2c2ABB"
"20383",146468774,1,5,30,6,1,"r2c2ABB"
"20384",146468775,3,39,5219,80.2923076923077,2,"r2c2ABB"
"20385",146468780,5,23,6970,120.172413793103,3,"r2c2ABB"
"20386",146468782,1,15,900,60,1,"r2c2ABB"
"20387",146468786,3,19,1968,65.6,2,"r2c2ABB"
"20388",146468788,1,5,265,53,1,"r2c2ABB"
"20389",146468789,3,15,1144,57.2,1,"r2c2ABB"
"20390",146468790,2,7,540,60,1,"r2c2ABB"
"20391",146468795,1,2,4,2,1,"r2c2ABB"
"20392",146468796,6,24,2536,30.1904761904762,3,"r2c2ABB"
"20393",146468802,4,15,3790,88.1395348837209,1,"r2c2ABB"
"20394",146468809,15,27,1477,15.8817204301075,3,"r2c2ABB"
"20395",146468810,1,18,2160,120,1,"r2c2ABB"
"20396",146468811,2,31,2420,69.1428571428571,2,"r2c2ABB"
"20397",146468813,2,25,1292,38,2,"r2c2ABB"
"20398",146468814,4,20,173,5.96551724137931,2,"r2c2ABB"
"20399",146468816,3,10,468,42.5454545454545,3,"r2c2ABB"
"20400",146468817,3,31,3327,63.9807692307692,3,"r2c2ABB"
"20401",146468820,1,11,660,60,1,"r2c2ABB"
"20402",146468826,5,29,1005,17.6315789473684,3,"r2c2ABB"
"20403",146468827,2,24,1485,41.25,2,"r2c2ABB"
"20404",146468832,2,22,1800,60,2,"r2c2ABB"
"20405",146468834,10,27,2044,26.2051282051282,3,"r2c2ABB"
"20406",146468835,1,13,260,20,1,"r2c2ABB"
"20407",146468836,1,2,30,15,1,"r2c2ABB"
"20408",146468839,9,43,7168,66.3703703703704,3,"r2c2ABB"
"20409",146468840,1,7,175,25,1,"r2c2ABB"
"20410",146468844,4,22,369,14.1923076923077,2,"r2c2ABB"
"20411",146468845,7,24,562,11.0196078431373,3,"r2c2ABB"
"20412",146468846,5,20,5120,113.777777777778,2,"r2c2ABB"
"20413",146468852,2,9,18,2,2,"r2c2ABB"
"20414",146468856,11,28,1032,12.9,3,"r2c2ABB"
"20415",146468857,2,29,2887,68.7380952380952,1,"r2c2ABB"
"20416",146468861,2,5,19,3.8,1,"r2c2ABB"
"20417",146468862,3,12,240,15,2,"r2c2ABB"
"20418",146468863,1,13,247,19,1,"r2c2ABB"
"20419",146468866,1,4,56,14,1,"r2c2ABB"
"20420",146468871,1,28,3248,116,1,"r2c2ABB"
"20421",146468873,43,68,15915,40.1893939393939,3,"r2c2ABB"
"20422",146468942,2,20,1103,55.15,2,"r2c2ABB"
"20423",146468948,1,2,32,16,1,"r2c2ABB"
"20424",146468953,4,57,6932,81.5529411764706,2,"r2c2ABB"
"20425",146468954,4,43,5105,76.1940298507463,2,"r2c2ABB"
"20426",146468955,1,7,56,8,1,"r2c2ABB"
"20427",146468956,4,40,5242,74.8857142857143,2,"r2c2ABB"
"20428",146468962,2,32,4370,95,2,"r2c2ABB"
"20429",146468966,3,18,845,36.7391304347826,2,"r2c2ABB"
"20430",146468967,8,22,1188,28.2857142857143,2,"r2c2ABB"
"20431",146468968,3,14,192,10.1052631578947,2,"r2c2ABB"
"20432",146468971,2,10,90,6.92307692307692,1,"r2c2ABB"
"20433",146468972,2,15,1101,64.7647058823529,2,"r2c2ABB"
"20434",146469007,1,12,72,6,1,"r2c2ABB"
"20435",146504695,2,11,451,41,2,"r2c2ABB"
"20436",146504698,1,4,24,6,1,"r2c2ABB"
"20437",146504717,23,41,4435,27.8930817610063,2,"r2c2ABB"
"20438",146504718,1,4,20,5,1,"r2c2ABB"
"20439",146504719,2,10,423,35.25,1,"r2c2ABB"
"20440",146504736,1,6,210,35,1,"r2c2ABB"
"20441",146504759,6,17,1095,36.5,1,"r2c2ABB"
"20442",146504760,4,18,1412,41.5294117647059,2,"r2c2ABB"
"20443",146504763,1,10,200,20,1,"r2c2ABB"
"20444",146504772,1,10,220,22,1,"r2c2ABB"
"20445",146504773,1,8,112,14,1,"r2c2ABB"
"20446",146504776,2,20,2048,81.92,1,"r2c2ABB"
"20447",146504778,2,23,564,19.448275862069,1,"r2c2ABB"
"20448",146504779,1,13,130,10,1,"r2c2ABB"
"20449",146504784,2,6,86,8.6,2,"r2c2ABB"
"20450",146504797,1,12,816,68,1,"r2c2ABB"
"20451",146504798,1,7,420,60,1,"r2c2ABB"
"20452",146504800,1,2,120,60,1,"r2c2ABB"
"20453",146504801,1,7,420,60,1,"r2c2ABB"
"20454",146504807,4,13,690,30,1,"r2c2ABB"
"20455",146504809,4,21,4080,75.5555555555556,2,"r2c2ABB"
"20456",146504814,2,7,365,52.1428571428571,2,"r2c2ABB"
"20457",146504820,4,20,2070,51.75,3,"r2c2ABB"
"20458",146504826,1,1,3,3,1,"r2c2ABB"
"20459",146504829,4,12,501,33.4,2,"r2c2ABB"
"20460",146504833,1,2,10,5,1,"r2c2ABB"
"20461",146504835,12,48,11963,56.696682464455,3,"r2c2ABB"
"20462",146504838,13,33,3589,30.4152542372881,1,"r2c2ABB"
"20463",146504839,7,35,3142,39.275,2,"r2c2ABB"
"20464",146504841,1,3,15,5,1,"r2c2ABB"
"20465",146504842,77,57,28171,39.0721220527046,3,"r2c2ABB"
"20466",146504844,43,41,13489,27.1408450704225,3,"r2c2ABB"
"20467",146504845,3,17,1576,65.6666666666667,3,"r2c2ABB"
"20468",146504846,9,37,3765,38.4183673469388,3,"r2c2ABB"
"20469",146504847,2,8,85,10.625,1,"r2c2ABB"
"20470",146504848,2,4,30,7.5,2,"r2c2ABB"
"20471",146504849,7,30,1091,24.2444444444444,3,"r2c2ABB"
"20472",146504850,2,22,1620,64.8,2,"r2c2ABB"
"20473",146504851,4,38,4265,60.0704225352113,2,"r2c2ABB"
"20474",146504853,9,27,1511,24.3709677419355,1,"r2c2ABB"
"20475",146504855,2,20,810,33.75,1,"r2c2ABB"
"20476",146504857,1,12,1080,90,1,"r2c2ABB"
"20477",146504858,1,8,480,60,1,"r2c2ABB"
"20478",146504859,9,46,9073,86.4095238095238,2,"r2c2ABB"
"20479",146504865,1,10,400,40,1,"r2c2ABB"
"20480",146504868,1,7,420,60,1,"r2c2ABB"
"20481",146504872,2,19,1380,60,1,"r2c2ABB"
"20482",146504878,3,21,2477,53.8478260869565,2,"r2c2ABB"
"20483",146504882,1,5,300,60,1,"r2c2ABB"
"20484",146504885,1,5,300,60,1,"r2c2ABB"
"20485",146504887,5,33,2890,61.4893617021277,3,"r2c2ABB"
"20486",146504888,1,1,20,20,1,"r2c2ABB"
"20487",146504891,1,1,1,1,1,"r2c2ABB"
"20488",146504892,16,38,6681,51,3,"r2c2ABB"
"20489",146504894,2,20,1590,58.8888888888889,2,"r2c2ABB"
"20490",146504895,1,2,120,60,1,"r2c2ABB"
"20491",146504896,1,3,6,2,1,"r2c2ABB"
"20492",146504898,3,21,1600,53.3333333333333,2,"r2c2ABB"
"20493",146504899,1,2,6,3,1,"r2c2ABB"
"20494",146504900,2,10,840,60,2,"r2c2ABB"
"20495",146504902,1,10,600,60,1,"r2c2ABB"
"20496",146504904,1,3,6,2,1,"r2c2ABB"
"20497",146504906,2,6,35,5,2,"r2c2ABB"
"20498",146504907,2,14,1380,60,2,"r2c2ABB"
"20499",146504908,2,17,295,17.3529411764706,1,"r2c2ABB"
"20500",146504910,3,32,2906,48.4333333333333,1,"r2c2ABB"
"20501",146504913,9,40,8739,56.7467532467532,3,"r2c2ABB"
"20502",146504915,1,3,612,204,1,"r2c2ABB"
"20503",146504917,1,12,60,5,1,"r2c2ABB"
"20504",146504919,2,4,4,1,1,"r2c2ABB"
"20505",146504920,12,34,4494,36.5365853658537,3,"r2c2ABB"
"20506",146504921,8,20,808,28.8571428571429,2,"r2c2ABB"
"20507",146504925,11,35,1642,16.5858585858586,3,"r2c2ABB"
"20508",146504926,9,34,1326,15.7857142857143,2,"r2c2ABB"
"20509",146504927,11,33,1794,21.3571428571429,3,"r2c2ABB"
"20510",146504929,2,11,395,30.3846153846154,2,"r2c2ABB"
"20511",146504931,9,30,789,12.7258064516129,2,"r2c2ABB"
"20512",146504933,11,68,32407,140.290043290043,3,"r2c2ABB"
"20513",146504934,1,20,740,37,1,"r2c2ABB"
"20514",146504935,1,22,1342,61,1,"r2c2ABB"
"20515",146504936,8,40,3994,52.5526315789474,2,"r2c2ABB"
"20516",146504937,33,71,16314,39.2163461538462,3,"r2c2ABB"
"20517",146504939,1,14,308,22,1,"r2c2ABB"
"20518",146504940,1,6,90,15,1,"r2c2ABB"
"20519",146504946,1,5,25,5,1,"r2c2ABB"
"20520",146504948,1,4,24,6,1,"r2c2ABB"
"20521",146504949,2,12,132,11,2,"r2c2ABB"
"20522",146504951,23,62,25127,95.9045801526718,3,"r2c2ABB"
"20523",146505021,11,48,13390,91.0884353741497,3,"r2c2ABB"
"20524",146505022,1,11,132,12,1,"r2c2ABB"
"20525",146505023,3,29,1206,36.5454545454545,2,"r2c2ABB"
"20526",146505027,2,18,644,30.6666666666667,1,"r2c2ABB"
"20527",146505031,2,20,636,26.5,1,"r2c2ABB"
"20528",146505032,2,14,1969,140.642857142857,2,"r2c2ABB"
"20529",146505035,2,31,2502,69.5,1,"r2c2ABB"
"20530",146505040,1,18,558,31,1,"r2c2ABB"
"20531",146505043,1,7,56,8,1,"r2c2ABB"
"20532",146505047,3,24,296,10.5714285714286,2,"r2c2ABB"
"20533",146505048,2,15,150,10,2,"r2c2ABB"
"20534",146505049,4,35,2240,45.7142857142857,2,"r2c2ABB"
