"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1",324748123,2,2,148,74,1,"r3c2"
"2",324748130,81,122,38178,150.901185770751,3,"r3c2"
"3",324748133,1,2,8,4,1,"r3c2"
"4",324748151,2,31,3131,101,1,"r3c2"
"5",324748152,44,113,54565,117.092274678112,3,"r3c2"
"6",324748153,1,4,116,29,1,"r3c2"
"7",324748155,6,80,24030,176.691176470588,3,"r3c2"
"8",324748156,1,1,230,230,1,"r3c2"
"9",324748162,1,5,275,55,1,"r3c2"
"10",324748170,1,4,120,30,1,"r3c2"
"11",324748172,10,23,1470,29.4,3,"r3c2"
"12",324748174,2,11,253,23,1,"r3c2"
"13",324748178,8,17,1336,44.5333333333333,3,"r3c2"
"14",324748179,6,15,3048,80.2105263157895,2,"r3c2"
"15",324748191,1,4,32,8,1,"r3c2"
"16",324748273,20,20,5000,250,1,"r3c2"
"17",324748407,3,3,460,153.333333333333,2,"r3c2"
"18",324756042,1,5,300,60,1,"r3c2"
"19",324784167,1,2,198,99,1,"r3c2"
"20",324784216,2,23,1196,52,1,"r3c2"
"21",324784226,1,1,30,30,1,"r3c2"
"22",324784232,38,96,23495,83.6120996441281,3,"r3c2"
"23",324784233,15,96,26647,193.094202898551,3,"r3c2"
"24",324784237,2,6,43,6.14285714285714,1,"r3c2"
"25",324784238,214,213,406086,156.789961389961,3,"r3c2"
"26",324784245,1,18,1080,60,1,"r3c2"
"27",324784357,1,7,63,9,1,"r3c2"
"28",324784487,1,17,1530,90,1,"r3c2"
"29",324784488,8,34,5352,140.842105263158,2,"r3c2"
"30",324784489,8,45,4419,84.9807692307692,2,"r3c2"
"31",324820307,4,70,8244,96.9882352941176,3,"r3c2"
"32",324820310,1,55,13200,240,1,"r3c2"
"33",324820312,2,62,6840,77.7272727272727,2,"r3c2"
"34",324820314,19,74,17794,145.852459016393,3,"r3c2"
"35",324820315,3,66,18780,191.632653061224,2,"r3c2"
"36",324820319,50,142,105302,170.944805194805,3,"r3c2"
"37",324820320,45,130,124677,166.680481283422,3,"r3c2"
"38",324820323,24,76,8043,44.6833333333333,3,"r3c2"
"39",324820568,1,24,4320,180,1,"r3c2"
"40",324820570,1,17,4080,240,1,"r3c2"
"41",324820572,1,8,1568,196,1,"r3c2"
"42",324823084,1,38,4788,126,1,"r3c2"
"43",324856382,16,115,37792,154.25306122449,3,"r3c2"
"44",324856384,3,73,9640,98.3673469387755,1,"r3c2"
"45",324856388,2,6,478,79.6666666666667,1,"r3c2"
"46",324856393,40,121,53181,155.956011730205,3,"r3c2"
"47",324856394,171,220,302831,118.710701685613,3,"r3c2"
"48",324856395,119,159,231896,114.29078363726,3,"r3c2"
"49",324856396,3,58,7464,120.387096774194,2,"r3c2"
"50",324856397,3,22,1037,47.1363636363636,2,"r3c2"
"51",324856398,98,140,210298,183.346120313862,3,"r3c2"
"52",324856401,10,77,15316,92.8242424242424,3,"r3c2"
"53",324856406,4,22,1730,35.3061224489796,1,"r3c2"
"54",324856414,6,26,934,29.1875,3,"r3c2"
"55",324856421,1,11,495,45,1,"r3c2"
"56",324856639,4,43,11305,226.1,1,"r3c2"
"57",324856641,1,1,31,31,1,"r3c2"
"58",324859166,1,51,9180,180,1,"r3c2"
"59",324892475,4,85,16027,151.198113207547,2,"r3c2"
"60",324892476,1,4,80,20,1,"r3c2"
"61",324892479,5,46,5514,112.530612244898,1,"r3c2"
"62",324892481,39,111,54442,120.446902654867,3,"r3c2"
"63",324892482,3,21,1911,83.0869565217391,2,"r3c2"
"64",324892488,11,28,1199,31.5526315789474,1,"r3c2"
"65",324892503,1,4,64,16,1,"r3c2"
"66",324892726,1,1,22,22,1,"r3c2"
"67",324892727,1,1,6,6,1,"r3c2"
"68",324892729,1,1,20,20,1,"r3c2"
"69",324892736,5,26,3383,116.655172413793,1,"r3c2"
"70",324895243,1,56,7560,135,1,"r3c2"
"71",324928546,7,117,54874,205.520599250936,2,"r3c2"
"72",324928552,1,7,49,7,1,"r3c2"
"73",324928556,3,19,1320,66,2,"r3c2"
"74",324928557,4,6,426,42.6,2,"r3c2"
"75",324928571,3,31,1139,32.5428571428571,1,"r3c2"
"76",324928589,1,5,50,10,1,"r3c2"
"77",324928603,7,32,8325,51.7080745341615,1,"r3c2"
"78",324928814,1,19,722,38,1,"r3c2"
"79",324928977,4,41,12060,294.146341463415,1,"r3c2"
"80",324964630,24,183,143019,179.898113207547,3,"r3c2"
"81",324964634,1,5,20,4,1,"r3c2"
"82",324964637,9,26,169,5.28125,1,"r3c2"
