"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1",132339638,1,1,90,90,1,"r2c4"
"2",132520055,6,6,420,70,2,"r2c4"
"3",132880880,1,1,90,90,1,"r2c4"
"4",133277786,4,4,480,120,1,"r2c4"
"5",133602552,1,1,30,30,1,"r2c4"
"6",133674772,1,2,420,210,1,"r2c4"
"7",133926760,2,5,41,8.2,1,"r2c4"
"8",133998929,3,12,840,70,1,"r2c4"
"9",134795984,1,1,40,40,1,"r2c4"
"10",135009245,1,4,4,1,1,"r2c4"
"11",135229136,1,7,49,7,1,"r2c4"
"12",135301301,1,8,96,12,1,"r2c4"
"13",135553796,26,22,1590,61.1538461538462,3,"r2c4"
"14",135553878,1,12,324,27,1,"r2c4"
"15",135589961,1,10,80,8,1,"r2c4"
"16",135626025,1,1,20,20,1,"r2c4"
"17",135658739,10,14,223,6.55882352941176,1,"r2c4"
"18",135698210,1,3,30,10,1,"r2c4"
"19",135698211,2,10,312,26,1,"r2c4"
"20",135734294,2,10,160,10,1,"r2c4"
"21",135769047,1,1,30,30,1,"r2c4"
"22",135770366,1,7,1680,240,1,"r2c4"
"23",135770376,1,4,20,5,1,"r2c4"
"24",135806379,2,2,60,30,1,"r2c4"
"25",135842518,5,13,633,48.6923076923077,3,"r2c4"
"26",135842541,8,20,1573,39.325,1,"r2c4"
"27",135878539,4,4,200,50,1,"r2c4"
"28",135878620,1,1,60,60,1,"r2c4"
"29",135878623,1,4,32,8,1,"r2c4"
"30",135914630,1,4,240,60,1,"r2c4"
"31",135914705,1,10,100,10,1,"r2c4"
"32",135914706,29,45,37071,114.416666666667,2,"r2c4"
"33",135950715,1,7,126,18,1,"r2c4"
"34",135950788,1,2,80,40,1,"r2c4"
"35",135986870,1,6,60,10,1,"r2c4"
"36",136022953,3,12,203,10.6842105263158,1,"r2c4"
"37",136095042,12,10,1850,154.166666666667,2,"r2c4"
"38",136131123,1,1,10,10,1,"r2c4"
"39",136131175,3,6,90,15,1,"r2c4"
"40",136131200,1,2,20,10,1,"r2c4"
"41",136167220,1,11,847,77,1,"r2c4"
"42",136167282,2,2,98,49,1,"r2c4"
"43",136203307,1,12,1440,120,1,"r2c4"
"44",136203365,1,4,44,11,1,"r2c4"
"45",136239366,2,2,30,15,1,"r2c4"
"46",136239389,1,6,102,17,1,"r2c4"
"47",136311565,1,1,26,26,1,"r2c4"
"48",136311577,7,39,4941,65.0131578947368,3,"r2c4"
"49",136311578,2,3,273,91,1,"r2c4"
"50",136347659,1,9,810,90,1,"r2c4"
"51",136455945,2,11,270,20.7692307692308,1,"r2c4"
"52",136528251,1,1,120,120,1,"r2c4"
"53",136562575,1,10,1030,103,1,"r2c4"
"54",136636495,2,2,240,120,1,"r2c4"
"55",136708525,1,13,221,17,1,"r2c4"
"56",136779086,1,8,720,90,1,"r2c4"
"57",136780690,1,21,630,30,1,"r2c4"
"58",136961092,1,1,5,5,1,"r2c4"
"59",136996968,2,1,175,87.5,1,"r2c4"
"60",137177608,2,11,235,18.0769230769231,1,"r2c4"
"61",137249776,1,3,15,5,1,"r2c4"
"62",137285860,4,19,1671,35.5531914893617,1,"r2c4"
"63",137318370,3,5,600,120,1,"r2c4"
"64",137394048,1,23,6210,270,1,"r2c4"
"65",137430135,1,14,3360,240,1,"r2c4"
"66",137430195,1,19,1330,70,1,"r2c4"
"67",137466212,8,26,5722,82.9275362318841,1,"r2c4"
"68",137466213,1,20,3900,195,1,"r2c4"
"69",137466283,5,21,2322,58.05,1,"r2c4"
"70",137502295,1,8,480,60,1,"r2c4"
"71",137502296,1,17,2040,120,1,"r2c4"
"72",137538452,2,7,42,6,1,"r2c4"
"73",137538453,4,15,1080,51.4285714285714,1,"r2c4"
"74",137574539,1,7,280,40,1,"r2c4"
"75",137610575,25,24,11475,72.626582278481,3,"r2c4"
"76",137610625,3,10,385,27.5,2,"r2c4"
"77",137646624,2,13,2015,118.529411764706,1,"r2c4"
"78",137646699,1,11,110,10,1,"r2c4"
"79",137682760,1,1,5,5,1,"r2c4"
"80",137682782,4,24,1696,32,1,"r2c4"
"81",137718792,5,11,1287,49.5,2,"r2c4"
"82",137718865,1,8,80,10,1,"r2c4"
"83",137718870,2,2,180,90,1,"r2c4"
"84",137718875,2,14,2038,135.866666666667,1,"r2c4"
"85",137751601,12,24,5031,91.4727272727273,1,"r2c4"
"86",137754876,1,5,200,40,1,"r2c4"
"87",137791032,1,16,480,30,1,"r2c4"
"88",137827116,2,27,1275,41.1290322580645,1,"r2c4"
"89",137861417,1,7,840,120,1,"r2c4"
"90",137895903,1,9,1233,137,1,"r2c4"
"91",137899219,1,8,120,15,1,"r2c4"
"92",137935365,1,4,20,5,1,"r2c4"
"93",137971448,1,4,40,10,1,"r2c4"
"94",138004152,1,2,274,137,1,"r2c4"
"95",138007466,3,24,2620,68.9473684210526,2,"r2c4"
"96",138079699,3,17,200,10,1,"r2c4"
"97",138115727,1,3,45,15,1,"r2c4"
"98",138184615,9,15,118,4.06896551724138,1,"r2c4"
"99",138187920,1,3,12,4,1,"r2c4"
"100",138223936,2,24,4340,131.515151515152,2,"r2c4"
"101",138401118,2,2,240,120,1,"r2c4"
"102",138404487,1,9,45,5,1,"r2c4"
"103",138404490,19,36,2415,47.3529411764706,3,"r2c4"
"104",138404491,2,18,460,16.4285714285714,1,"r2c4"
"105",138404493,2,11,850,77.2727272727273,1,"r2c4"
"106",138404494,58,52,30716,96.8958990536278,3,"r2c4"
"107",138476659,1,13,195,15,1,"r2c4"
"108",138584889,8,38,11181,125.629213483146,3,"r2c4"
"109",138584904,13,22,2673,42.4285714285714,2,"r2c4"
"110",138584905,1,20,1500,75,1,"r2c4"
"111",138620952,1,11,495,45,1,"r2c4"
"112",138620973,1,4,240,60,1,"r2c4"
"113",138620974,4,7,180,25.7142857142857,3,"r2c4"
"114",138620987,2,13,1530,117.692307692308,2,"r2c4"
"115",138657036,2,13,130,10,1,"r2c4"
"116",138693137,1,8,296,37,1,"r2c4"
"117",138729219,4,19,3780,94.5,1,"r2c4"
"118",138765115,1,7,154,22,1,"r2c4"
"119",138801388,1,15,675,45,1,"r2c4"
"120",138837470,13,39,7575,51.1824324324324,2,"r2c4"
"121",138837471,1,1,25,25,1,"r2c4"
"122",138837472,7,30,4561,69.1060606060606,2,"r2c4"
"123",138873544,2,21,1648,63.3846153846154,1,"r2c4"
"124",138873545,8,26,2135,42.7,1,"r2c4"
"125",138873546,7,30,5159,62.1566265060241,1,"r2c4"
"126",138873547,1,8,88,11,1,"r2c4"
"127",138909614,1,1,8,8,1,"r2c4"
"128",138909622,1,5,115,23,1,"r2c4"
"129",138909626,1,5,300,60,1,"r2c4"
"130",138909627,10,14,2358,43.6666666666667,1,"r2c4"
"131",138945706,1,1,60,60,1,"r2c4"
