"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"134",127323531,3,4,720,180,1,"r1c4"
"135",127358989,1,2,20,10,1,"r1c4"
"136",128046727,1,2,166,83,1,"r1c4"
"137",128154979,1,1,82,82,1,"r1c4"
"138",128227151,3,3,117,39,1,"r1c4"
"139",128587987,5,5,335,67,1,"r1c4"
"140",129237829,3,4,240,60,1,"r1c4"
"141",130032886,1,4,136,34,1,"r1c4"
"142",130068966,2,3,45,15,1,"r1c4"
"143",130177214,1,1,1,1,1,"r1c4"
"144",130211105,5,5,177,29.5,2,"r1c4"
"145",130249380,3,3,12,4,1,"r1c4"
"146",130465863,1,9,945,105,1,"r1c4"
"147",130644704,1,1,30,30,1,"r1c4"
"148",130862773,3,3,105,35,1,"r1c4"
"149",130896621,1,1,31,31,1,"r1c4"
"150",131004860,1,1,4,4,1,"r1c4"
"151",131545811,1,1,120,120,1,"r1c4"
"152",131728771,4,6,120,20,1,"r1c4"
