"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1445",134380909,1,2,10,5,1,"r2c2ABA"
"1446",134380912,1,1,5,5,1,"r2c2ABA"
"1447",134380927,1,4,40,10,1,"r2c2ABA"
"1448",134380932,2,8,120,10,1,"r2c2ABA"
"1449",134380934,1,3,60,20,1,"r2c2ABA"
"1450",134380945,4,25,1085,26.4634146341463,2,"r2c2ABA"
"1451",134380946,9,30,1937,27.2816901408451,2,"r2c2ABA"
"1452",134380998,1,1,1,1,1,"r2c2ABA"
"1453",134381006,57,42,33850,79.2740046838407,3,"r2c2ABA"
"1454",134381007,5,22,1384,39.5428571428571,3,"r2c2ABA"
"1455",134381010,1,1,1,1,1,"r2c2ABA"
"1456",134381029,1,4,360,90,1,"r2c2ABA"
"1457",134381032,1,4,32,8,1,"r2c2ABA"
"1458",134381043,1,3,6,2,1,"r2c2ABA"
"1459",134381045,1,3,15,5,1,"r2c2ABA"
"1460",134381047,4,7,225,15,2,"r2c2ABA"
"1461",134381049,1,2,6,3,1,"r2c2ABA"
"1462",134381052,1,2,4,2,1,"r2c2ABA"
"1463",134381059,1,3,45,15,1,"r2c2ABA"
"1464",134381061,1,2,2,1,1,"r2c2ABA"
"1465",134381062,1,2,8,4,1,"r2c2ABA"
"1466",134381073,1,6,24,4,1,"r2c2ABA"
"1467",134381076,1,4,24,6,1,"r2c2ABA"
"1468",134381077,1,4,52,13,1,"r2c2ABA"
"1469",134381081,1,3,24,8,1,"r2c2ABA"
"1470",134381109,1,5,40,8,1,"r2c2ABA"
"1471",134381144,7,6,715,25.5357142857143,1,"r2c2ABA"
"1472",134381150,1,2,10,5,1,"r2c2ABA"
"1473",134381175,1,2,60,30,1,"r2c2ABA"
"1474",134381177,1,1,21,21,1,"r2c2ABA"
"1475",134381178,1,15,1785,119,1,"r2c2ABA"
"1476",134381182,3,7,110,10,2,"r2c2ABA"
"1477",134381183,35,24,2497,15.1333333333333,3,"r2c2ABA"
"1478",134381184,1,3,45,15,1,"r2c2ABA"
"1479",134381192,2,7,115,16.4285714285714,2,"r2c2ABA"
"1480",134381194,1,9,117,13,1,"r2c2ABA"
"1481",134381196,1,9,207,23,1,"r2c2ABA"
"1482",134381203,2,6,190,23.75,2,"r2c2ABA"
"1483",134381206,1,5,50,10,1,"r2c2ABA"
"1484",134381209,3,11,192,12,2,"r2c2ABA"
"1485",134381210,1,4,60,15,1,"r2c2ABA"
"1486",134381222,1,3,24,8,1,"r2c2ABA"
"1487",134381225,2,9,79,7.9,2,"r2c2ABA"
"1488",134381227,50,38,5301,16.4117647058824,3,"r2c2ABA"
"1489",134381228,4,24,1170,36.5625,3,"r2c2ABA"
"1490",134381230,4,13,295,11.3461538461538,2,"r2c2ABA"
"1491",134381231,1,4,20,5,1,"r2c2ABA"
"1492",134381234,1,6,54,9,1,"r2c2ABA"
"1493",134381235,1,4,12,3,1,"r2c2ABA"
"1494",134381239,1,5,30,6,1,"r2c2ABA"
"1495",134381307,1,3,225,75,1,"r2c2ABA"
"1496",134416990,3,9,210,17.5,2,"r2c2ABA"
"1497",134416991,1,5,150,30,1,"r2c2ABA"
"1498",134416992,2,4,28,5.6,2,"r2c2ABA"
"1499",134416996,5,27,3130,69.5555555555556,1,"r2c2ABA"
"1500",134417009,8,11,349,8.11627906976744,3,"r2c2ABA"
"1501",134417010,1,5,300,60,1,"r2c2ABA"
"1502",134417011,1,11,1650,150,1,"r2c2ABA"
"1503",134417013,2,14,875,48.6111111111111,2,"r2c2ABA"
"1504",134417015,2,18,724,26.8148148148148,1,"r2c2ABA"
"1505",134417026,2,14,3124,183.764705882353,2,"r2c2ABA"
"1506",134417086,1,2,14,7,1,"r2c2ABA"
"1507",134417087,1,4,36,9,1,"r2c2ABA"
"1508",134417088,2,12,300,23.0769230769231,1,"r2c2ABA"
"1509",134417090,23,23,3004,19.8940397350993,3,"r2c2ABA"
"1510",134417095,1,3,15,5,1,"r2c2ABA"
"1511",134417098,1,2,30,15,1,"r2c2ABA"
"1512",134417113,1,3,24,8,1,"r2c2ABA"
"1513",134417118,1,9,270,30,1,"r2c2ABA"
"1514",134417119,1,6,36,6,1,"r2c2ABA"
"1515",134417122,1,3,6,2,1,"r2c2ABA"
"1516",134417123,1,2,10,5,1,"r2c2ABA"
"1517",134417124,2,9,41,3.72727272727273,1,"r2c2ABA"
"1518",134417125,1,2,6,3,1,"r2c2ABA"
"1519",134417126,1,1,1,1,1,"r2c2ABA"
"1520",134417127,3,13,528,21.12,1,"r2c2ABA"
"1521",134417128,36,30,1494,12.5546218487395,3,"r2c2ABA"
"1522",134417129,1,4,36,9,1,"r2c2ABA"
"1523",134417132,1,6,48,8,1,"r2c2ABA"
"1524",134417136,1,2,8,4,1,"r2c2ABA"
"1525",134417138,1,2,2,1,1,"r2c2ABA"
"1526",134417139,1,3,18,6,1,"r2c2ABA"
"1527",134417140,17,29,20768,151.591240875912,3,"r2c2ABA"
"1528",134417144,1,6,42,7,1,"r2c2ABA"
"1529",134417148,1,4,20,5,1,"r2c2ABA"
"1530",134417151,1,3,9,3,1,"r2c2ABA"
"1531",134417154,1,5,25,5,1,"r2c2ABA"
"1532",134417156,1,5,45,9,1,"r2c2ABA"
"1533",134417160,1,6,24,4,1,"r2c2ABA"
"1534",134417178,1,10,120,12,1,"r2c2ABA"
"1535",134417221,1,10,300,30,1,"r2c2ABA"
"1536",134417242,1,11,319,29,1,"r2c2ABA"
"1537",134417244,5,20,839,17.1224489795918,3,"r2c2ABA"
"1538",134417246,1,5,75,15,1,"r2c2ABA"
"1539",134417250,3,11,2100,110.526315789474,2,"r2c2ABA"
"1540",134417264,3,7,75,7.5,2,"r2c2ABA"
"1541",134417271,2,17,624,34.6666666666667,1,"r2c2ABA"
"1542",134417273,3,11,360,25.7142857142857,1,"r2c2ABA"
"1543",134417286,126,54,13180,16.2315270935961,3,"r2c2ABA"
"1544",134417301,2,19,746,33.9090909090909,1,"r2c2ABA"
"1545",134417303,4,12,133,8.3125,3,"r2c2ABA"
"1546",134417311,3,11,88,5.17647058823529,2,"r2c2ABA"
"1547",134417319,1,5,25,5,1,"r2c2ABA"
"1548",134417320,1,12,204,17,1,"r2c2ABA"
"1549",134417327,2,10,1756,135.076923076923,2,"r2c2ABA"
"1550",134453074,8,16,324,12.96,3,"r2c2ABA"
"1551",134453092,1,2,90,45,1,"r2c2ABA"
"1552",134453093,7,22,935,25.9722222222222,3,"r2c2ABA"
"1553",134453094,118,77,87828,65.2026726057907,3,"r2c2ABA"
"1554",134453095,2,18,2250,97.8260869565217,2,"r2c2ABA"
"1555",134453107,4,17,1463,56.2692307692308,3,"r2c2ABA"
"1556",134453165,1,3,15,5,1,"r2c2ABA"
"1557",134453169,1,2,10,5,1,"r2c2ABA"
"1558",134453170,6,15,252,8.68965517241379,3,"r2c2ABA"
