"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1",324874380,5,8,200,25,1,"r3c4"
"2",324982780,3,3,30,10,1,"r3c4"
"3",325596407,4,4,720,180,1,"r3c4"
"4",325632491,4,4,600,150,1,"r3c4"
"5",325668178,2,2,60,30,1,"r3c4"
"6",325777942,2,2,106,53,1,"r3c4"
"7",325920720,2,2,180,90,1,"r3c4"
"8",325956798,1,1,10,10,1,"r3c4"
"9",325956800,1,1,90,90,1,"r3c4"
"10",325992881,1,1,10,10,1,"r3c4"
"11",325994422,2,2,210,105,1,"r3c4"
"12",325994423,3,3,285,95,1,"r3c4"
"13",326030504,23,22,3959,136.51724137931,3,"r3c4"
"14",326102667,1,1,10,10,1,"r3c4"
"15",326138748,5,6,377,62.8333333333333,2,"r3c4"
"16",326248492,1,8,224,28,1,"r3c4"
"17",326464995,1,11,2530,230,1,"r3c4"
"18",326501083,3,21,5400,245.454545454545,3,"r3c4"
"19",326501095,1,2,56,28,1,"r3c4"
"20",326534123,1,1,2,2,1,"r3c4"
"21",326537162,2,7,654,81.75,1,"r3c4"
"22",326537166,2,3,45,15,1,"r3c4"
"23",326573244,3,9,263,29.2222222222222,1,"r3c4"
"24",326573247,1,1,90,90,1,"r3c4"
"25",326609326,4,16,2038,101.9,2,"r3c4"
"26",326609327,9,12,1153,76.8666666666667,3,"r3c4"
"27",326609328,28,85,42097,182.238095238095,3,"r3c4"
"28",326609330,4,15,1003,66.8666666666667,2,"r3c4"
"29",326609332,3,18,780,30,1,"r3c4"
"30",326645391,1,1,39,39,1,"r3c4"
"31",326645392,1,1,6,6,1,"r3c4"
"32",326645409,29,87,45226,171.961977186312,3,"r3c4"
"33",326645412,1,6,210,35,1,"r3c4"
"34",326681490,5,31,5060,117.674418604651,3,"r3c4"
"35",326681491,1,15,4500,300,1,"r3c4"
"36",326681493,1,5,50,10,1,"r3c4"
"37",326681494,8,48,7488,80.5161290322581,3,"r3c4"
"38",326681497,4,5,58,8.28571428571429,2,"r3c4"
"39",326717571,2,14,840,60,1,"r3c4"
"40",326717572,12,46,5498,58.4893617021277,2,"r3c4"
"41",326717573,1,1,13,13,1,"r3c4"
"42",326717574,2,22,3196,133.166666666667,1,"r3c4"
"43",326717578,1,3,15,5,1,"r3c4"
"44",326825817,1,2,14,7,1,"r3c4"
"45",326825823,1,5,75,15,1,"r3c4"
"46",326858855,4,6,480,80,1,"r3c4"
"47",326932702,1,1,70,70,1,"r3c4"
"48",326970145,4,14,681,35.8421052631579,2,"r3c4"
"49",327222715,4,26,4140,108.947368421053,2,"r3c4"
"50",327222716,1,3,15,5,1,"r3c4"
"51",327330959,1,19,1672,88,1,"r3c4"
"52",327547134,1,1,60,60,1,"r3c4"
"53",327582802,3,22,2101,87.5416666666667,2,"r3c4"
"54",327583216,1,1,45,45,1,"r3c4"
"55",327654601,3,5,793,158.6,2,"r3c4"
"56",327655690,2,3,273,91,1,"r3c4"
"57",327690684,1,1,50,50,1,"r3c4"
"58",327691771,5,25,5809,132.022727272727,1,"r3c4"
"59",327726766,1,1,4,4,1,"r3c4"
"60",327727541,2,11,585,34.4117647058824,1,"r3c4"
"61",327835812,2,2,170,85,1,"r3c4"
"62",327907168,3,3,126,42,1,"r3c4"
"63",328052296,1,1,60,60,1,"r3c4"
"64",328087953,1,1,5,5,1,"r3c4"
"65",328197023,5,42,7740,175.909090909091,2,"r3c4"
"66",328233056,1,4,520,130,1,"r3c4"
"67",328233106,23,75,20011,190.580952380952,3,"r3c4"
"68",328269166,3,18,1907,100.368421052632,1,"r3c4"
"69",328302143,6,6,780,130,1,"r3c4"
"70",328304098,9,19,5700,300,1,"r3c4"
"71",328305249,17,61,22305,149.697986577181,1,"r3c4"
"72",328341352,23,90,32859,187.765714285714,3,"r3c4"
"73",328449573,1,1,5,5,1,"r3c4"
"74",328518628,1,11,550,50,1,"r3c4"
"75",328521736,4,6,65,10.8333333333333,1,"r3c4"
"76",328521737,3,41,10199,237.186046511628,1,"r3c4"
"77",328628829,3,6,180,30,1,"r3c4"
"78",328630251,3,21,2440,116.190476190476,2,"r3c4"
"79",328666051,5,11,721,65.5454545454545,2,"r3c4"
"80",328666331,1,30,5400,180,1,"r3c4"
"81",328700992,3,7,244,30.5,2,"r3c4"
"82",328702135,2,2,28,14,1,"r3c4"
"83",328702137,1,16,1616,101,1,"r3c4"
"84",328737075,2,2,120,60,1,"r3c4"
"85",328738217,1,2,8,4,1,"r3c4"
"86",328738219,1,1,8,8,1,"r3c4"
"87",328738495,4,6,368,40.8888888888889,2,"r3c4"
"88",328773156,1,5,50,10,1,"r3c4"
"89",328807295,4,4,318,79.5,1,"r3c4"
"90",328810384,3,13,1430,110,1,"r3c4"
"91",328810385,11,60,12850,107.983193277311,3,"r3c4"
"92",328810386,2,2,10,5,1,"r3c4"
"93",328846469,7,29,3504,83.4285714285714,2,"r3c4"
"94",328846470,6,20,1804,75.1666666666667,1,"r3c4"
"95",328882545,1,15,900,60,1,"r3c4"
"96",328882813,4,39,7702,163.872340425532,2,"r3c4"
"97",328917480,1,10,1800,180,1,"r3c4"
"98",328954710,1,12,600,50,1,"r3c4"
"99",328989652,3,33,2475,75,1,"r3c4"
"100",328990793,1,13,832,64,1,"r3c4"
"101",329025735,1,14,350,25,1,"r3c4"
"102",329025736,1,1,1,1,1,"r3c4"
"103",329026873,4,7,235,26.1111111111111,1,"r3c4"
"104",329026874,3,3,447,149,1,"r3c4"
"105",329061823,1,4,960,240,1,"r3c4"
"106",329097903,1,1,55,55,1,"r3c4"
"107",329133981,1,14,840,60,1,"r3c4"
"108",329168128,1,5,55,11,1,"r3c4"
"109",329242228,4,11,1485,135,2,"r3c4"
"110",329279710,6,7,96,12,1,"r3c4"
"111",329315792,10,33,5894,130.977777777778,3,"r3c4"
"112",329350476,15,54,11307,66.1228070175439,3,"r3c4"
"113",329351874,5,11,836,69.6666666666667,1,"r3c4"
"114",329387956,1,3,63,21,1,"r3c4"
"115",329424039,15,14,2224,148.266666666667,2,"r3c4"
"116",329460120,13,37,5356,101.056603773585,3,"r3c4"
"117",329496202,7,9,379,42.1111111111111,2,"r3c4"
"118",329532284,4,9,471,47.1,1,"r3c4"
"119",329532285,4,5,170,34,1,"r3c4"
"120",329532287,1,1,10,10,1,"r3c4"
"121",329532379,3,23,4019,154.576923076923,1,"r3c4"
"122",329532520,9,43,17645,174.70297029703,3,"r3c4"
"123",329532521,2,4,304,76,1,"r3c4"
"124",329532522,5,5,768,153.6,1,"r3c4"
"125",329564864,1,5,525,105,1,"r3c4"
"126",329568366,57,59,6501,73.875,3,"r3c4"
"127",329568367,2,8,1402,155.777777777778,2,"r3c4"
"128",329568600,1,9,126,14,1,"r3c4"
"129",329568605,9,44,25617,256.17,2,"r3c4"
"130",329568613,1,4,84,21,1,"r3c4"
"131",329604448,4,26,6514,217.133333333333,1,"r3c4"
"132",329604681,2,10,190,19,1,"r3c4"
"133",329637027,1,17,2720,160,1,"r3c4"
"134",329640530,113,96,56497,143.758269720102,3,"r3c4"
"135",329640762,1,22,2618,119,1,"r3c4"
"136",329640776,10,55,16041,139.486956521739,3,"r3c4"
"137",329673644,1,1,8,8,1,"r3c4"
"138",329676612,15,15,1380,92,1,"r3c4"
"139",329676613,64,59,16454,156.704761904762,2,"r3c4"
"140",329676614,1,25,4750,190,1,"r3c4"
"141",329676615,7,28,5955,175.147058823529,1,"r3c4"
"142",329676842,1,1,1,1,1,"r3c4"
"143",329709196,1,1,120,120,1,"r3c4"
"144",329711300,3,14,1288,92,2,"r3c4"
"145",329712694,3,11,951,73.1538461538462,1,"r3c4"
"146",329712695,30,96,57301,217.874524714829,3,"r3c4"
"147",329712922,1,16,1184,74,1,"r3c4"
"148",329712935,17,17,1552,91.2941176470588,1,"r3c4"
"149",329745277,5,29,8235,183,2,"r3c4"
"150",329748776,40,61,36825,176.196172248804,3,"r3c4"
"151",329749004,2,17,3015,177.352941176471,1,"r3c4"
"152",329781358,1,3,360,120,1,"r3c4"
"153",329783147,7,7,1740,248.571428571429,2,"r3c4"
"154",329784855,2,4,40,10,1,"r3c4"
"155",329784858,23,38,9158,145.365079365079,3,"r3c4"
"156",329785082,2,2,136,68,1,"r3c4"
"157",329819554,1,5,40,8,1,"r3c4"
"158",329820941,1,5,930,186,1,"r3c4"
"159",329821168,1,23,3312,144,1,"r3c4"
"160",329821171,2,2,270,135,1,"r3c4"
"161",329855313,5,6,984,164,3,"r3c4"
"162",329857201,1,1,30,30,1,"r3c4"
"163",329893327,4,17,1622,85.3684210526316,2,"r3c4"
"164",329929409,2,7,187,26.7142857142857,2,"r3c4"
"165",329929416,1,7,133,19,1,"r3c4"
"166",329965489,2,7,210,23.3333333333333,2,"r3c4"
"167",329965494,2,27,4860,180,1,"r3c4"
"168",329965496,8,13,640,27.8260869565217,2,"r3c4"
"169",330001568,2,4,26,5.2,1,"r3c4"
"170",330001578,1,1,16,16,1,"r3c4"
"171",330073513,1,1,30,30,1,"r3c4"
"172",330073735,2,32,3295,86.7105263157895,1,"r3c4"
"173",330143965,1,1,60,60,1,"r3c4"
"174",330145046,1,2,30,15,1,"r3c4"
"175",330178728,19,35,6158,175.942857142857,1,"r3c4"
"176",330252548,5,5,210,42,2,"r3c4"
"177",330253921,1,3,171,57,1,"r3c4"
"178",330286975,2,3,540,180,1,"r3c4"
"179",330288631,1,1,32,32,1,"r3c4"
"180",330359211,1,1,30,30,1,"r3c4"
"181",330395270,2,8,592,74,1,"r3c4"
"182",330395292,1,1,12,12,1,"r3c4"
"183",330468703,2,2,30,15,1,"r3c4"
"184",330505135,6,10,1827,166.090909090909,1,"r3c4"
"185",330541184,1,1,180,180,1,"r3c4"
"186",330541217,8,27,11090,246.444444444444,2,"r3c4"
"187",330577296,1,21,1260,60,1,"r3c4"
"188",330577297,4,26,1820,70,1,"r3c4"
"189",330577299,1,5,175,35,1,"r3c4"
"190",330611787,2,2,100,50,1,"r3c4"
"191",330613379,1,3,120,40,1,"r3c4"
"192",330613381,5,15,3295,219.666666666667,3,"r3c4"
"193",330649462,10,32,5051,93.537037037037,3,"r3c4"
"194",330649463,82,90,50744,153.769696969697,3,"r3c4"
"195",330649464,4,22,1188,54,1,"r3c4"
"196",330685546,3,6,84,14,1,"r3c4"
"197",330685547,3,7,56,8,1,"r3c4"
"198",330686909,2,5,50,10,1,"r3c4"
"199",330721629,31,40,5720,86.6666666666667,3,"r3c4"
"200",330722361,1,1,180,180,1,"r3c4"
"201",330757712,7,27,1107,28.3846153846154,2,"r3c4"
"202",330829874,8,25,1558,42.1081081081081,1,"r3c4"
"203",330829876,15,50,8198,92.1123595505618,3,"r3c4"
"204",330830611,39,38,10870,278.717948717949,1,"r3c4"
"205",330865956,2,2,89,44.5,2,"r3c4"
"206",330865957,1,8,96,12,1,"r3c4"
"207",330902038,2,11,460,41.8181818181818,1,"r3c4"
"208",330938120,1,1,20,20,1,"r3c4"
"209",330938854,2,2,37,18.5,1,"r3c4"
"210",330939478,5,14,4258,250.470588235294,2,"r3c4"
"211",331010283,4,19,1212,48.48,1,"r3c4"
"212",331082447,7,8,228,28.5,2,"r3c4"
"213",331118529,2,4,100,25,1,"r3c4"
"214",331118530,6,14,1575,92.6470588235294,2,"r3c4"
"215",331154611,3,3,350,116.666666666667,1,"r3c4"
"216",331226782,1,1,85,85,1,"r3c4"
"217",331335024,2,2,90,45,1,"r3c4"
"218",331371105,1,1,44,44,1,"r3c4"
"219",331407186,7,61,8451,80.4857142857143,2,"r3c4"
"220",331407188,5,30,2595,83.7096774193548,1,"r3c4"
"221",331479350,3,8,144,18,1,"r3c4"
"222",331479351,1,1,60,60,1,"r3c4"
"223",331549920,2,4,420,105,1,"r3c4"
"224",331730333,4,4,316,79,1,"r3c4"
"225",331731925,1,16,2880,180,1,"r3c4"
"226",331731934,1,1,90,90,1,"r3c4"
"227",331766335,2,2,30,15,1,"r3c4"
"228",332307326,3,6,1180,131.111111111111,2,"r3c4"
"229",332487735,19,31,8718,193.733333333333,2,"r3c4"
"230",332523817,2,7,126,18,1,"r3c4"
"231",332632063,2,7,300,37.5,1,"r3c4"
"232",333787940,9,9,863,95.8888888888889,1,"r3c4"
"233",333822774,1,16,2112,132,1,"r3c4"
"234",333858855,25,48,12903,163.329113924051,2,"r3c4"
"235",333858863,1,10,120,12,1,"r3c4"
"236",333931017,4,26,5700,190,2,"r3c4"
"237",333967096,7,33,6666,202,1,"r3c4"
"238",334003178,4,8,240,30,1,"r3c4"
"239",334003193,2,2,251,125.5,1,"r3c4"
