"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1",324819026,1,5,75,15,1,"r3c1"
"2",324855110,1,9,2160,240,1,"r3c1"
"3",324963357,16,24,9103,79.1565217391304,3,"r3c1"
"4",325468578,3,14,1330,95,1,"r3c1"
"5",325576824,7,22,6029,91.3484848484848,3,"r3c1"
"6",325612905,1,7,35,5,1,"r3c1"
"7",325612906,1,13,975,75,1,"r3c1"
"8",325648988,1,7,420,60,1,"r3c1"
"9",325685014,2,19,4720,236,2,"r3c1"
"10",325715781,1,1,10,10,1,"r3c1"
"11",325793313,2,12,1500,83.3333333333333,1,"r3c1"
"12",325793314,1,7,420,60,1,"r3c1"
"13",325829340,1,5,75,15,1,"r3c1"
"14",325829343,3,16,2746,114.416666666667,2,"r3c1"
"15",325829395,25,32,15347,114.529850746269,3,"r3c1"
"16",325865426,2,10,1170,83.5714285714286,2,"r3c1"
"17",325901501,54,39,38755,119.246153846154,3,"r3c1"
"18",325901506,2,17,1700,100,1,"r3c1"
"19",325901508,25,32,16326,85.03125,3,"r3c1"
"20",325901574,3,18,1440,65.4545454545455,2,"r3c1"
"21",325937583,2,18,3460,138.4,1,"r3c1"
"22",325937590,1,10,470,47,1,"r3c1"
"23",325973754,6,12,1040,54.7368421052632,2,"r3c1"
"24",326009835,2,16,2925,108.333333333333,1,"r3c1"
"25",326009836,21,26,15001,117.1953125,3,"r3c1"
"26",326045917,10,24,9805,118.132530120482,3,"r3c1"
"27",326298491,2,9,199,19.9,2,"r3c1"
"28",326370653,10,21,5911,75.7820512820513,3,"r3c1"
"29",326406643,3,18,2821,112.84,2,"r3c1"
"30",326478835,13,23,5599,98.2280701754386,3,"r3c1"
"31",326478929,26,32,38047,146.899613899614,3,"r3c1"
"32",326514916,16,32,12685,113.258928571429,3,"r3c1"
"33",326514969,24,40,23757,93.5314960629921,3,"r3c1"
"34",326515010,11,27,13246,116.19298245614,3,"r3c1"
"35",326515011,2,10,161,16.1,2,"r3c1"
"36",326551094,6,24,5613,93.55,3,"r3c1"
"37",326623248,9,23,5335,72.0945945945946,3,"r3c1"
"38",326659339,27,28,9835,55.5649717514124,3,"r3c1"
"39",326695417,1,4,120,30,1,"r3c1"
"40",326695421,18,17,277,13.1904761904762,2,"r3c1"
"41",326695423,5,8,345,38.3333333333333,2,"r3c1"
"42",326731505,19,15,2381,40.3559322033898,3,"r3c1"
"43",326767564,1,5,95,19,1,"r3c1"
"44",326803626,1,1,19,19,1,"r3c1"
"45",326803668,9,25,5536,75.8356164383562,2,"r3c1"
"46",326839746,1,7,210,30,1,"r3c1"
"47",326839750,1,3,90,30,1,"r3c1"
"48",326875832,3,19,1340,55.8333333333333,3,"r3c1"
"49",326911910,1,5,165,33,1,"r3c1"
"50",326911913,1,10,300,30,1,"r3c1"
"51",326911914,20,24,3908,36.8679245283019,3,"r3c1"
"52",326947990,20,43,22095,101.820276497696,3,"r3c1"
"53",326947991,8,31,4915,71.231884057971,3,"r3c1"
"54",327086915,1,1,10,10,1,"r3c1"
"55",327092303,37,44,17417,122.654929577465,3,"r3c1"
"56",327236626,6,23,2938,75.3333333333333,3,"r3c1"
"57",327272728,2,10,510,51,1,"r3c1"
"58",327344909,20,33,19106,118.670807453416,3,"r3c1"
"59",327380885,1,1,1,1,1,"r3c1"
"60",327380899,13,25,4740,91.1538461538462,3,"r3c1"
"61",327417036,1,6,324,54,1,"r3c1"
"62",327453137,1,1,150,150,1,"r3c1"
"63",327489217,2,12,976,54.2222222222222,1,"r3c1"
"64",327525292,3,16,1980,79.2,1,"r3c1"
"65",327525294,1,10,900,90,1,"r3c1"
"66",327525297,45,22,17150,63.7546468401487,3,"r3c1"
"67",327561374,1,5,300,60,1,"r3c1"
"68",327597460,1,7,210,30,1,"r3c1"
"69",327597462,2,20,2160,102.857142857143,1,"r3c1"
"70",327597467,3,6,570,81.4285714285714,2,"r3c1"
"71",327597471,3,14,2351,130.611111111111,2,"r3c1"
"72",327597472,5,19,3865,71.5740740740741,1,"r3c1"
"73",327633542,4,10,1132,62.8888888888889,1,"r3c1"
"74",327705687,6,6,180,30,1,"r3c1"
"75",327705703,59,33,36858,94.2659846547315,3,"r3c1"
"76",327705713,14,15,5214,115.866666666667,1,"r3c1"
"77",327705719,1,12,480,40,1,"r3c1"
"78",327741784,4,12,1058,88.1666666666667,2,"r3c1"
"79",327741799,1,10,1800,180,1,"r3c1"
"80",327777872,1,6,720,120,1,"r3c1"
"81",327777878,2,5,104,17.3333333333333,1,"r3c1"
"82",327813860,14,25,8939,116.090909090909,3,"r3c1"
"83",327813952,2,11,352,23.4666666666667,1,"r3c1"
"84",327813959,2,9,624,39,1,"r3c1"
"85",327813970,10,36,4833,67.125,3,"r3c1"
"86",327850034,9,19,3465,57.75,3,"r3c1"
"87",327886023,3,12,682,28.4166666666667,2,"r3c1"
"88",327922104,6,22,2151,67.21875,2,"r3c1"
"89",327922105,3,16,2119,70.6333333333333,2,"r3c1"
"90",327958186,1,16,960,60,1,"r3c1"
"91",328030452,8,32,8170,118.405797101449,3,"r3c1"
"92",328030453,53,38,27165,90.2491694352159,3,"r3c1"
"93",328066534,7,21,2343,42.6,3,"r3c1"
"94",328066535,18,28,5098,49.0192307692308,3,"r3c1"
"95",328102615,7,22,3405,65.4807692307692,2,"r3c1"
"96",328102617,11,34,7049,115.55737704918,3,"r3c1"
"97",328138696,4,26,5190,101.764705882353,2,"r3c1"
"98",328138697,12,23,3540,136.153846153846,1,"r3c1"
"99",328138730,1,7,840,120,1,"r3c1"
"100",328282949,3,16,4217,200.809523809524,2,"r3c1"
"101",328319123,1,1,20,20,1,"r3c1"
"102",328319135,1,9,945,105,1,"r3c1"
"103",328319136,12,25,11416,111.921568627451,2,"r3c1"
"104",328391300,18,31,19093,109.102857142857,3,"r3c1"
"105",328463359,11,12,3093,64.4375,3,"r3c1"
"106",328463360,1,1,7,7,1,"r3c1"
"107",328463361,11,12,1883,53.8,2,"r3c1"
"108",328499442,1,5,75,15,1,"r3c1"
"109",328499444,6,10,872,30.0689655172414,2,"r3c1"
"110",328499445,1,6,180,30,1,"r3c1"
