"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1",517447549,1,1,6,6,1,"r4c4"
"2",517447551,1,1,9,9,1,"r4c4"
"3",517447554,1,10,1000,100,1,"r4c4"
"4",517447577,1,2,10,5,1,"r4c4"
"5",517447588,3,19,522,21.75,2,"r4c4"
"6",517447741,1,12,1440,120,1,"r4c4"
"7",517483699,1,14,448,32,1,"r4c4"
"8",517483744,1,2,36,18,1,"r4c4"
"9",517483799,1,17,272,16,1,"r4c4"
"10",517483800,1,10,60,6,1,"r4c4"
"11",517483817,1,9,45,5,1,"r4c4"
"12",517519705,2,9,420,30,1,"r4c4"
"13",517519706,2,18,1665,79.2857142857143,1,"r4c4"
"14",517519823,6,20,746,35.5238095238095,2,"r4c4"
"15",517519824,1,11,231,21,1,"r4c4"
"16",517519836,2,11,178,13.6923076923077,2,"r4c4"
"17",517519896,1,23,345,15,1,"r4c4"
"18",517555695,1,1,10,10,1,"r4c4"
"19",517555734,14,21,1029,18.0526315789474,3,"r4c4"
"20",517555779,1,8,120,15,1,"r4c4"
"21",517555785,7,10,390,21.6666666666667,3,"r4c4"
"22",517555786,1,1,90,90,1,"r4c4"
"23",517555790,1,1,60,60,1,"r4c4"
"24",517555793,1,5,45,9,1,"r4c4"
"25",517555811,1,9,45,5,1,"r4c4"
"26",517555906,2,9,186,15.5,2,"r4c4"
"27",517555963,2,19,342,18,1,"r4c4"
"28",517591865,1,5,50,10,1,"r4c4"
"29",517591866,1,3,45,15,1,"r4c4"
"30",517591867,9,34,5159,61.4166666666667,3,"r4c4"
"31",517591874,1,4,40,10,1,"r4c4"
"32",517591982,1,14,280,20,1,"r4c4"
"33",517591986,1,1,30,30,1,"r4c4"
"34",517591992,1,12,252,21,1,"r4c4"
"35",517591993,1,4,20,5,1,"r4c4"
"36",517591994,1,9,126,14,1,"r4c4"
"37",517592044,1,8,80,10,1,"r4c4"
"38",517627950,1,3,135,45,1,"r4c4"
"39",517628028,1,5,25,5,1,"r4c4"
"40",517628030,2,13,110,6.875,2,"r4c4"
"41",517628031,1,4,60,15,1,"r4c4"
"42",517628063,1,2,14,7,1,"r4c4"
"43",517628064,1,12,192,16,1,"r4c4"
"44",517663974,1,4,24,6,1,"r4c4"
"45",517700096,1,8,336,42,1,"r4c4"
"46",517700154,1,4,32,8,1,"r4c4"
"47",517736135,1,6,30,5,1,"r4c4"
"48",517736177,1,1,54,54,1,"r4c4"
"49",517736317,1,9,108,12,1,"r4c4"
"50",517772276,1,18,1836,102,1,"r4c4"
"51",517772318,1,6,60,10,1,"r4c4"
"52",517808537,1,1,15,15,1,"r4c4"
"53",517844375,2,13,345,24.6428571428571,2,"r4c4"
"54",517844438,1,3,15,5,1,"r4c4"
"55",517844617,8,21,1061,17.6833333333333,3,"r4c4"
"56",517880564,1,4,20,5,1,"r4c4"
"57",517880699,5,12,390,17.7272727272727,2,"r4c4"
"58",517916645,1,6,30,5,1,"r4c4"
"59",517916713,1,15,270,18,1,"r4c4"
"60",517916779,8,20,1352,30.0444444444444,3,"r4c4"
"61",517952726,1,2,10,5,1,"r4c4"
"62",517988856,1,11,55,5,1,"r4c4"
"63",517988870,1,1,5,5,1,"r4c4"
"64",517988887,1,10,120,12,1,"r4c4"
"65",517988889,1,8,88,11,1,"r4c4"
"66",518024772,1,7,35,5,1,"r4c4"
"67",518024963,1,12,168,14,1,"r4c4"
"68",518024966,1,7,49,7,1,"r4c4"
"69",518061016,1,6,48,8,1,"r4c4"
"70",518061027,3,21,373,10.9705882352941,1,"r4c4"
"71",518061043,1,7,35,5,1,"r4c4"
"72",518097047,1,6,90,15,1,"r4c4"
"73",518097105,1,11,55,5,1,"r4c4"
"74",518097106,1,13,65,5,1,"r4c4"
"75",518097123,1,5,95,19,1,"r4c4"
"76",518132938,1,1,10,10,1,"r4c4"
"77",518133215,1,6,114,19,1,"r4c4"
"78",518133255,1,3,15,5,1,"r4c4"
"79",518133256,1,8,80,10,1,"r4c4"
"80",518169089,1,1,75,75,1,"r4c4"
"81",518169209,1,6,72,12,1,"r4c4"
"82",518169259,1,14,252,18,1,"r4c4"
"83",518205170,2,7,50,5,1,"r4c4"
"84",518205290,1,1,6,6,1,"r4c4"
"85",518205379,1,4,20,5,1,"r4c4"
"86",518241250,1,10,300,30,1,"r4c4"
"87",518241251,1,9,360,40,1,"r4c4"
"88",518241362,1,5,30,6,1,"r4c4"
"89",518241374,2,12,83,6.91666666666667,2,"r4c4"
