"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"220",520242775,3,34,1605,45.8571428571429,2,"r4c2"
"221",520242885,3,6,31,5.16666666666667,1,"r4c2"
"222",520278611,1,4,548,137,1,"r4c2"
"223",520278617,1,1,38,38,1,"r4c2"
"224",520278866,1,18,2160,120,1,"r4c2"
"225",520278927,2,12,2700,168.75,1,"r4c2"
"226",520278967,2,29,1453,31.5869565217391,2,"r4c2"
"227",520278992,2,16,1260,60,1,"r4c2"
"228",520278993,3,19,754,29,3,"r4c2"
"229",520315020,1,3,30,10,1,"r4c2"
"230",520315051,1,3,15,5,1,"r4c2"
"231",520315084,1,2,10,5,1,"r4c2"
"232",520351097,2,3,60,12,1,"r4c2"
"233",520351131,2,15,331,15.0454545454545,2,"r4c2"
"234",520351133,10,45,5390,34.1139240506329,3,"r4c2"
"235",520386763,1,10,900,90,1,"r4c2"
"236",520387182,2,5,128,16,1,"r4c2"
"237",520387215,1,4,24,6,1,"r4c2"
"238",520387216,4,9,60,5,1,"r4c2"
"239",520422950,1,15,1800,120,1,"r4c2"
"240",520422953,2,20,1734,57.8,1,"r4c2"
"241",520423270,2,14,2676,127.428571428571,1,"r4c2"
"242",520423299,3,8,85,9.44444444444444,1,"r4c2"
"243",520459030,2,15,671,39.4705882352941,1,"r4c2"
"244",520459345,3,11,1785,111.5625,1,"r4c2"
"245",520459349,1,3,30,10,1,"r4c2"
"246",520459350,1,3,66,22,1,"r4c2"
"247",520459381,3,8,55,6.11111111111111,1,"r4c2"
"248",520459382,1,3,15,5,1,"r4c2"
"249",520459415,1,2,40,20,1,"r4c2"
"250",520495427,1,2,28,14,1,"r4c2"
"251",520495430,1,2,22,11,1,"r4c2"
"252",520495465,5,26,1356,21.5238095238095,3,"r4c2"
"253",520495495,8,54,5236,35.1409395973154,3,"r4c2"
"254",520530997,1,3,36,12,1,"r4c2"
"255",520531576,7,38,2795,39.9285714285714,3,"r4c2"
"256",520531577,1,11,495,45,1,"r4c2"
"257",520567655,3,5,167,23.8571428571429,1,"r4c2"
"258",520603699,2,22,2114,68.1935483870968,2,"r4c2"
"259",520603739,1,12,540,45,1,"r4c2"
"260",520639227,1,6,216,36,1,"r4c2"
"261",520639466,1,2,144,72,1,"r4c2"
"262",520639467,1,11,2090,190,1,"r4c2"
"263",520639755,1,3,33,11,1,"r4c2"
"264",520639760,1,2,20,10,1,"r4c2"
"265",520639821,3,9,294,21,3,"r4c2"
"266",520675545,6,6,1290,215,1,"r4c2"
"267",520675840,1,8,400,50,1,"r4c2"
"268",520675863,15,35,13762,66.1634615384615,2,"r4c2"
"269",520675871,3,35,3550,52.9850746268657,3,"r4c2"
"270",520675872,2,17,396,18.8571428571429,2,"r4c2"
"271",520675874,1,10,120,12,1,"r4c2"
"272",520675900,4,18,1305,50.1923076923077,1,"r4c2"
"273",520711634,2,17,390,18.5714285714286,2,"r4c2"
"274",520711923,1,3,30,10,1,"r4c2"
"275",520711946,2,25,2602,74.3428571428571,2,"r4c2"
"276",520711982,2,13,2280,120,2,"r4c2"
"277",520711985,1,4,360,90,1,"r4c2"
"278",520748037,1,16,1120,70,1,"r4c2"
"279",520783920,1,1,2,2,1,"r4c2"
"280",520784088,1,1,11,11,1,"r4c2"
"281",520784149,1,4,160,40,1,"r4c2"
"282",520784150,5,23,4040,101,2,"r4c2"
"283",520819868,3,16,1655,57.0689655172414,2,"r4c2"
"284",520820170,1,2,20,10,1,"r4c2"
"285",520820231,12,35,6410,52.9752066115703,3,"r4c2"
"286",520855977,6,40,7880,94.9397590361446,2,"r4c2"
"287",520856312,13,50,13432,58.6550218340611,3,"r4c2"
"288",520892380,5,38,1828,19.6559139784946,2,"r4c2"
"289",520928140,1,4,240,60,1,"r4c2"
"290",520964223,6,28,3072,52.9655172413793,3,"r4c2"
"291",520964225,3,11,446,37.1666666666667,1,"r4c2"
"292",521000304,2,16,1435,62.3913043478261,1,"r4c2"
"293",521000312,1,6,90,15,1,"r4c2"
"294",521000532,9,62,15840,85.6216216216216,3,"r4c2"
"295",521000639,10,22,4462,45.0707070707071,3,"r4c2"
"296",521036389,2,11,222,17.0769230769231,2,"r4c2"
"297",521036720,14,54,10150,37.8731343283582,3,"r4c2"
"298",521036721,1,2,28,14,1,"r4c2"
"299",521036722,7,22,1729,25.4264705882353,3,"r4c2"
"300",521072803,7,32,2397,32.8356164383562,2,"r4c2"
"301",521108881,3,23,3657,85.046511627907,1,"r4c2"
"302",521144970,4,33,3916,63.1612903225806,2,"r4c2"
"303",521144971,1,1,14,14,1,"r4c2"
"304",521181000,1,10,360,36,1,"r4c2"
"305",521181051,1,2,60,30,1,"r4c2"
"306",521216789,1,5,20,4,1,"r4c2"
"307",521252871,10,33,3956,41.2083333333333,3,"r4c2"
"308",521252872,1,5,10,2,1,"r4c2"
"309",521289069,1,1,10,10,1,"r4c2"
"310",521289296,1,6,48,8,1,"r4c2"
"311",521325378,1,2,40,20,1,"r4c2"
"312",521433626,2,24,1958,59.3333333333333,2,"r4c2"
"313",521469384,1,23,575,25,1,"r4c2"
"314",521541871,1,1,40,40,1,"r4c2"
"315",521577602,1,13,390,30,1,"r4c2"
"316",521577725,1,8,80,10,1,"r4c2"
"317",521613673,2,14,2550,150,1,"r4c2"
"318",521649751,1,12,1200,100,1,"r4c2"
"319",521649752,1,6,600,100,1,"r4c2"
"320",521650119,1,23,920,40,1,"r4c2"
"321",521721932,1,3,45,15,1,"r4c2"
"322",521722284,1,11,297,27,1,"r4c2"
"323",521758367,6,29,1331,16.6375,3,"r4c2"
"324",521794089,1,1,3,3,1,"r4c2"
"325",521830532,1,1,5,5,1,"r4c2"
"326",521866254,2,23,2380,82.0689655172414,2,"r4c2"
"327",521867052,1,4,120,30,1,"r4c2"
"328",521938404,2,21,475,19,1,"r4c2"
"329",522082698,1,4,12,3,1,"r4c2"
"330",522082759,3,12,1205,50.2083333333333,3,"r4c2"
"331",522335334,1,1,300,300,1,"r4c2"
"332",522371473,3,12,900,64.2857142857143,1,"r4c2"
"333",522407510,1,2,4,2,1,"r4c2"
"334",522407526,1,10,150,15,1,"r4c2"
"335",522443603,1,12,240,20,1,"r4c2"
"336",522479558,4,4,4,1,1,"r4c2"
"337",522479676,6,24,1715,35,2,"r4c2"
"338",522479677,2,17,1305,76.7647058823529,1,"r4c2"
"339",522479678,1,20,300,15,1,"r4c2"
"340",522480021,1,5,15,3,1,"r4c2"
"341",522515689,1,6,90,15,1,"r4c2"
"342",522587805,2,22,1285,49.4230769230769,1,"r4c2"
"343",522623891,1,5,5,1,1,"r4c2"
"344",522624352,1,6,66,11,1,"r4c2"
"345",522624353,7,22,816,18.1333333333333,3,"r4c2"
"346",522768682,1,9,594,66,1,"r4c2"
"347",522804766,1,5,25,5,1,"r4c2"
"348",522840851,2,14,325,17.1052631578947,1,"r4c2"
"349",523021267,26,51,18428,64.887323943662,3,"r4c2"
"350",523057346,6,30,2273,28.0617283950617,3,"r4c2"
"351",523057347,2,18,206,9.36363636363636,2,"r4c2"
"352",523092978,1,5,180,36,1,"r4c2"
"353",523093021,2,34,4940,123.5,2,"r4c2"
"354",523093428,1,17,340,20,1,"r4c2"
"355",523093433,5,39,2250,26.7857142857143,2,"r4c2"
"356",523129103,1,7,266,38,1,"r4c2"
"357",523129512,1,1,1,1,1,"r4c2"
"358",523129514,3,12,151,9.4375,1,"r4c2"
"359",523129515,2,22,2406,109.363636363636,1,"r4c2"
"360",523201230,2,9,380,31.6666666666667,2,"r4c2"
"361",523237313,1,6,72,12,1,"r4c2"
"362",523237314,5,17,506,12.65,2,"r4c2"
"363",523237417,1,6,270,45,1,"r4c2"
"364",523237764,7,36,2991,26.4690265486726,3,"r4c2"
"365",523273395,9,19,2340,80.6896551724138,1,"r4c2"
"366",523273396,2,9,140,10,1,"r4c2"
"367",523273587,1,1,3,3,1,"r4c2"
"368",523309491,1,3,9,3,1,"r4c2"
"369",523309930,1,6,60,10,1,"r4c2"
"370",523346013,8,49,3778,30.224,3,"r4c2"
"371",523381653,1,9,1350,150,1,"r4c2"
"372",523381678,1,2,4,2,1,"r4c2"
"373",523381717,1,1,10,10,1,"r4c2"
"374",523381747,1,21,1890,90,1,"r4c2"
"375",523381760,1,16,320,20,1,"r4c2"
"376",523381767,1,20,400,20,1,"r4c2"
"377",523417839,2,6,70,10,1,"r4c2"
"378",523417840,4,15,1000,58.8235294117647,2,"r4c2"
"379",523417843,1,6,12,2,1,"r4c2"
"380",523417849,8,49,8647,68.6269841269841,3,"r4c2"
"381",523418063,4,30,2818,43.3538461538462,1,"r4c2"
"382",523418168,2,16,384,16,2,"r4c2"
"383",523453932,1,5,125,25,1,"r4c2"
"384",523454249,1,24,720,30,1,"r4c2"
"385",523489666,1,4,60,15,1,"r4c2"
"386",523489973,1,4,56,14,1,"r4c2"
"387",523490007,1,1,25,25,1,"r4c2"
"388",523490011,1,18,1080,60,1,"r4c2"
"389",523490329,1,21,630,30,1,"r4c2"
"390",523490331,7,35,8136,59.8235294117647,3,"r4c2"
"391",523490332,3,29,1056,22.9565217391304,3,"r4c2"
"392",523526046,1,1,10,10,1,"r4c2"
"393",523526096,1,5,50,10,1,"r4c2"
"394",523526414,1,6,156,26,1,"r4c2"
"395",523526415,17,43,10408,44.8620689655172,3,"r4c2"
"396",523562494,1,19,3420,180,1,"r4c2"
"397",523562496,3,16,1980,76.1538461538462,1,"r4c2"
"398",523562497,1,1,1,1,1,"r4c2"
"399",523562498,1,10,50,5,1,"r4c2"
"400",523598255,7,18,1585,75.4761904761905,2,"r4c2"
"401",523598265,1,3,15,5,1,"r4c2"
"402",523598315,2,25,1454,55.9230769230769,2,"r4c2"
"403",523598316,3,7,113,12.5555555555556,3,"r4c2"
"404",523634268,1,7,168,24,1,"r4c2"
"405",523634338,1,1,3,3,1,"r4c2"
"406",523634362,1,5,130,26,1,"r4c2"
"407",523634399,13,33,2101,23.3444444444444,3,"r4c2"
"408",523634417,1,35,2450,70,1,"r4c2"
"409",523634664,1,9,1620,180,1,"r4c2"
"410",523670431,1,7,91,13,1,"r4c2"
"411",523670443,1,6,222,37,1,"r4c2"
"412",523670444,20,55,21025,115.521978021978,3,"r4c2"
"413",523670458,1,1,1,1,1,"r4c2"
"414",523670740,1,1,1,1,1,"r4c2"
"415",523706425,1,5,50,10,1,"r4c2"
"416",523706825,2,20,5040,152.727272727273,1,"r4c2"
"417",523742500,1,2,34,17,1,"r4c2"
"418",523742508,7,33,1484,25.1525423728814,3,"r4c2"
"419",523778496,3,15,236,11.8,2,"r4c2"
"420",523778669,2,12,375,22.0588235294118,2,"r4c2"
"421",523778687,2,30,6083,124.142857142857,1,"r4c2"
"422",523778691,1,13,195,15,1,"r4c2"
"423",523850834,3,19,775,32.2916666666667,2,"r4c2"
"424",523850835,1,11,330,30,1,"r4c2"
"425",523851155,2,22,990,45,1,"r4c2"
"426",523886842,4,19,2341,63.2702702702703,2,"r4c2"
"427",523887241,5,34,8581,107.2625,3,"r4c2"
"428",523923016,1,20,2400,120,1,"r4c2"
"429",523923021,4,17,2004,77.0769230769231,1,"r4c2"
"430",523958910,3,37,2393,47.86,2,"r4c2"
"431",523959102,2,11,485,40.4166666666667,1,"r4c2"
"432",523995172,1,1,3,3,1,"r4c2"
"433",523995173,1,5,425,85,1,"r4c2"
"434",523995174,1,2,10,5,1,"r4c2"
"435",523995175,2,3,15,5,1,"r4c2"
"436",523995184,1,2,2,1,1,"r4c2"
"437",523995505,1,5,60,12,1,"r4c2"
"438",524031246,1,4,20,5,1,"r4c2"
"439",524031269,1,12,1320,110,1,"r4c2"
"440",524031313,2,2,46,23,1,"r4c2"
"441",524067329,2,10,250,22.7272727272727,1,"r4c2"
"442",524067348,1,21,1932,92,1,"r4c2"
"443",524067477,1,9,36,4,1,"r4c2"
"444",524103427,1,2,4,2,1,"r4c2"
"445",524103428,14,32,5246,46.0175438596491,3,"r4c2"
"446",524103429,19,34,7747,52.7006802721088,3,"r4c2"
"447",524139491,1,2,20,10,1,"r4c2"
"448",524139508,1,2,32,16,1,"r4c2"
"449",524139509,3,17,930,44.2857142857143,3,"r4c2"
"450",524139510,16,29,8464,67.1746031746032,3,"r4c2"
"451",524139511,2,6,41,5.85714285714286,2,"r4c2"
"452",524139512,13,29,6032,45.6969696969697,3,"r4c2"
"453",524175491,1,28,116,4,1,"r4c2"
"454",524175492,3,31,1145,27.2619047619048,3,"r4c2"
"455",524175571,4,31,9218,146.31746031746,2,"r4c2"
"456",524175588,2,12,570,40.7142857142857,1,"r4c2"
"457",524175589,3,11,251,17.9285714285714,1,"r4c2"
"458",524175590,56,50,58481,87.4155455904335,3,"r4c2"
"459",524175591,7,21,951,23.775,3,"r4c2"
"460",524175592,2,7,127,15.875,2,"r4c2"
"461",524175593,2,5,20,3.33333333333333,2,"r4c2"
"462",524175594,9,16,452,14.125,3,"r4c2"
"463",524211655,1,6,30,5,1,"r4c2"
"464",524211671,2,8,210,23.3333333333333,2,"r4c2"
"465",524211672,8,31,4003,74.1296296296296,3,"r4c2"
"466",524211673,27,32,9860,35.4676258992806,2,"r4c2"
"467",524211674,1,4,68,17,1,"r4c2"
"468",524211676,7,16,2021,57.7428571428571,3,"r4c2"
"469",524283839,1,4,80,20,1,"r4c2"
"470",524283849,8,42,7884,65.7,2,"r4c2"
"471",524319819,3,19,991,29.1470588235294,1,"r4c2"
"472",524319900,1,7,35,5,1,"r4c2"
"473",524319923,1,3,18,6,1,"r4c2"
"474",524319931,10,39,5256,41.0625,2,"r4c2"
"475",524319933,1,14,1470,105,1,"r4c2"
"476",524319936,1,22,330,15,1,"r4c2"
"477",524319937,1,17,544,32,1,"r4c2"
"478",524355902,2,9,114,9.5,1,"r4c2"
"479",524356014,1,6,324,54,1,"r4c2"
"480",524356015,3,18,288,12,2,"r4c2"
"481",524356018,2,14,863,50.7647058823529,2,"r4c2"
"482",524356019,3,25,1061,31.2058823529412,2,"r4c2"
"483",524356020,4,20,415,11.5277777777778,2,"r4c2"
"484",524356022,3,21,513,14.25,2,"r4c2"
"485",524356023,1,8,136,17,1,"r4c2"
"486",524356046,3,9,644,33.8947368421053,1,"r4c2"
"487",524356064,1,14,84,6,1,"r4c2"
"488",524391729,1,3,27,9,1,"r4c2"
"489",524392057,2,17,1050,50,2,"r4c2"
"490",524392060,1,4,60,15,1,"r4c2"
"491",524392104,3,20,398,11.3714285714286,3,"r4c2"
"492",524392116,1,11,110,10,1,"r4c2"
"493",524392126,1,5,270,54,1,"r4c2"
"494",524428146,1,20,800,40,1,"r4c2"
"495",524428178,1,2,20,10,1,"r4c2"
"496",524428186,1,11,33,3,1,"r4c2"
"497",524428196,1,12,360,30,1,"r4c2"
"498",524428199,1,2,4,2,1,"r4c2"
"499",524464284,2,7,62,6.88888888888889,1,"r4c2"
"500",524464286,1,10,80,8,1,"r4c2"
"501",524464293,1,6,288,48,1,"r4c2"
"502",524500245,1,1,1,1,1,"r4c2"
"503",524500351,1,14,728,52,1,"r4c2"
"504",524500363,1,12,300,25,1,"r4c2"
"505",524500365,2,12,190,14.6153846153846,1,"r4c2"
"506",524500376,1,21,378,18,1,"r4c2"
"507",524500382,1,1,2,2,1,"r4c2"
"508",524536315,1,6,720,120,1,"r4c2"
"509",524536391,1,5,25,5,1,"r4c2"
"510",524536426,1,5,15,3,1,"r4c2"
"511",524536438,1,8,8,1,1,"r4c2"
"512",524536443,1,8,176,22,1,"r4c2"
"513",524536444,1,3,39,13,1,"r4c2"
"514",524536447,1,9,108,12,1,"r4c2"
"515",524572407,5,37,4338,61.0985915492958,2,"r4c2"
"516",524572450,1,1,5,5,1,"r4c2"
"517",524572561,1,1,15,15,1,"r4c2"
"518",524572583,1,27,2160,80,1,"r4c2"
"519",524608488,1,12,120,10,1,"r4c2"
"520",524608489,6,21,1410,30,2,"r4c2"
"521",524608490,1,2,20,10,1,"r4c2"
"522",524608603,2,7,28,3.5,1,"r4c2"
"523",524608604,1,6,96,16,1,"r4c2"
"524",524608605,1,11,979,89,1,"r4c2"
"525",524608628,1,15,150,10,1,"r4c2"
"526",524608671,1,15,1200,80,1,"r4c2"
"527",524644625,4,15,1920,128,1,"r4c2"
"528",524644679,9,42,6505,83.3974358974359,2,"r4c2"
"529",524644685,1,2,58,29,1,"r4c2"
"530",524680642,1,8,400,50,1,"r4c2"
"531",524680720,1,13,1560,120,1,"r4c2"
"532",524680759,1,4,76,19,1,"r4c2"
