"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"578",132801457,15,21,1084,11.4105263157895,3,"r2c3"
"579",132801458,28,27,2186,16.9457364341085,3,"r2c3"
"580",132801459,12,8,71,2.15151515151515,3,"r2c3"
"581",132801460,1,3,12,4,1,"r2c3"
"582",132801461,5,20,832,24.4705882352941,3,"r2c3"
"583",132801463,3,12,1620,77.1428571428571,2,"r2c3"
"584",132801467,1,1,3,3,1,"r2c3"
"585",132801513,4,19,516,15.1764705882353,3,"r2c3"
"586",132801524,1,22,660,30,1,"r2c3"
"587",132801528,1,13,780,60,1,"r2c3"
"588",132802088,1,5,95,19,1,"r2c3"
"589",132802536,3,15,988,36.5925925925926,3,"r2c3"
"590",132802578,1,5,285,57,1,"r2c3"
"591",132802580,1,5,230,46,1,"r2c3"
"592",132802589,4,21,2064,50.3414634146341,1,"r2c3"
"593",132835982,1,25,3000,120,1,"r2c3"
"594",132835988,1,1,124,124,1,"r2c3"
"595",132836014,3,22,1760,62.8571428571429,2,"r2c3"
"596",132836016,1,4,104,26,1,"r2c3"
"597",132836134,1,1,57,57,1,"r2c3"
"598",132836159,1,6,240,40,1,"r2c3"
"599",132836249,6,31,3420,51.044776119403,1,"r2c3"
"600",132836256,2,16,1923,120.1875,2,"r2c3"
"601",132836319,3,32,5181,103.62,2,"r2c3"
"602",132836349,9,35,2133,22.9354838709677,1,"r2c3"
"603",132836353,4,21,2360,59,2,"r2c3"
"604",132836356,1,5,90,18,1,"r2c3"
"605",132836359,2,5,140,28,1,"r2c3"
"606",132836877,2,16,1016,53.4736842105263,2,"r2c3"
"607",132836885,2,38,1522,33.0869565217391,1,"r2c3"
"608",132836887,1,6,162,27,1,"r2c3"
"609",132837076,4,36,7732,110.457142857143,2,"r2c3"
"610",132837143,2,3,26,8.66666666666667,2,"r2c3"
"611",132837144,2,12,765,58.8461538461538,1,"r2c3"
"612",132837524,3,8,151,13.7272727272727,1,"r2c3"
"613",132837533,6,28,2240,49.7777777777778,3,"r2c3"
"614",132837534,56,59,51565,79.6986089644513,3,"r2c3"
"615",132837535,1,5,250,50,1,"r2c3"
"616",132837537,6,13,2405,47.156862745098,2,"r2c3"
"617",132837538,13,40,5043,28.3314606741573,3,"r2c3"
"618",132837539,14,15,429,6.5,3,"r2c3"
"619",132837540,19,11,538,6.8974358974359,3,"r2c3"
"620",132837541,14,10,288,6.12765957446809,3,"r2c3"
"621",132837542,1,4,12,3,1,"r2c3"
"622",132837543,14,17,1047,11.5054945054945,3,"r2c3"
"623",132837544,55,41,14263,30.6072961373391,3,"r2c3"
"624",132837547,2,16,685,29.7826086956522,1,"r2c3"
"625",132837549,1,7,245,35,1,"r2c3"
"626",132837590,1,6,120,20,1,"r2c3"
"627",132837598,4,19,935,33.3928571428571,2,"r2c3"
"628",132837599,1,9,540,60,1,"r2c3"
"629",132837602,9,77,26170,105.951417004049,3,"r2c3"
"630",132837609,1,17,340,20,1,"r2c3"
"631",132838662,1,12,420,35,1,"r2c3"
"632",132872006,1,4,480,120,1,"r2c3"
"633",132872096,1,3,15,5,1,"r2c3"
"634",132872240,1,6,120,20,1,"r2c3"
"635",132872322,1,2,20,10,1,"r2c3"
"636",132872400,4,14,589,19,2,"r2c3"
"637",132872436,1,27,3240,120,1,"r2c3"
"638",132872439,5,21,1674,62,1,"r2c3"
"639",132872465,1,8,600,75,1,"r2c3"
"640",132872490,1,15,2250,150,1,"r2c3"
"641",132872586,33,88,163929,202.631644004944,3,"r2c3"
"642",132872682,1,35,8400,240,1,"r2c3"
"643",132872958,1,5,100,20,1,"r2c3"
"644",132873092,1,23,3450,150,1,"r2c3"
"645",132873135,3,5,140,28,1,"r2c3"
"646",132873604,5,55,16641,132.071428571429,3,"r2c3"
"647",132873615,1,12,168,14,1,"r2c3"
"648",132873616,19,52,23082,105.397260273973,3,"r2c3"
"649",132873617,12,37,5721,40.2887323943662,3,"r2c3"
"650",132873618,25,55,23116,65.6704545454545,3,"r2c3"
"651",132873619,41,52,11069,26.8014527845036,3,"r2c3"
"652",132873620,3,23,1140,25.9090909090909,2,"r2c3"
"653",132873621,12,34,6194,56.3090909090909,3,"r2c3"
"654",132873622,14,12,276,5.87234042553191,3,"r2c3"
"655",132873623,1,3,18,6,1,"r2c3"
"656",132873624,2,10,185,18.5,2,"r2c3"
"657",132873625,2,4,23,5.75,2,"r2c3"
