"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"39693",152458059,1,6,174,29,1,"r2c2ABA"
"39694",152458061,3,43,7257,95.4868421052632,1,"r2c2ABA"
"39695",152458063,9,44,5589,38.5448275862069,3,"r2c2ABA"
"39696",152458064,5,32,868,17.36,3,"r2c2ABA"
"39697",152458065,1,20,600,30,1,"r2c2ABA"
"39698",152458066,4,36,4560,53.6470588235294,2,"r2c2ABA"
"39699",152458067,88,41,82117,83.622199592668,3,"r2c2ABA"
"39700",152458068,4,22,1618,34.4255319148936,2,"r2c2ABA"
"39701",152458069,1,22,2640,120,1,"r2c2ABA"
"39702",152458070,10,36,3987,38.3365384615385,3,"r2c2ABA"
"39703",152458071,31,51,11105,28.3290816326531,3,"r2c2ABA"
"39704",152458072,1,9,36,4,1,"r2c2ABA"
"39705",152458073,77,59,33237,68.8136645962733,3,"r2c2ABA"
"39706",152458080,4,35,5389,80.4328358208955,2,"r2c2ABA"
"39707",152458081,2,15,468,26,1,"r2c2ABA"
"39708",152458082,1,4,28,7,1,"r2c2ABA"
"39709",152458083,31,75,30774,47.9345794392523,3,"r2c2ABA"
"39710",152458084,1,3,9,3,1,"r2c2ABA"
"39711",152458085,1,2,6,3,1,"r2c2ABA"
"39712",152458087,1,8,32,4,1,"r2c2ABA"
"39713",152458088,7,26,589,12.2708333333333,3,"r2c2ABA"
"39714",152458089,1,9,126,14,1,"r2c2ABA"
"39715",152458090,9,26,543,7.64788732394366,2,"r2c2ABA"
"39716",152458091,3,37,836,12.4776119402985,1,"r2c2ABA"
"39717",152458093,53,39,5172,25.2292682926829,3,"r2c2ABA"
"39718",152458095,1,4,12,3,1,"r2c2ABA"
"39719",152458096,1,2,40,20,1,"r2c2ABA"
"39720",152458098,34,87,43836,73.06,3,"r2c2ABA"
"39721",152458100,6,22,804,16.08,3,"r2c2ABA"
"39722",152458103,3,13,778,45.7647058823529,2,"r2c2ABA"
"39723",152458104,9,31,1785,18.4020618556701,3,"r2c2ABA"
"39724",152458105,3,57,8856,134.181818181818,2,"r2c2ABA"
"39725",152458107,2,4,76,15.2,1,"r2c2ABA"
"39726",152458111,1,2,4,2,1,"r2c2ABA"
"39727",152458114,1,7,112,16,1,"r2c2ABA"
"39728",152493797,1,3,30,10,1,"r2c2ABA"
"39729",152493798,3,25,1346,46.4137931034483,3,"r2c2ABA"
"39730",152493809,2,19,675,25,1,"r2c2ABA"
"39731",152493810,1,4,12,3,1,"r2c2ABA"
"39732",152493811,1,12,648,54,1,"r2c2ABA"
"39733",152493813,29,65,24747,91.996282527881,3,"r2c2ABA"
"39734",152493814,4,19,1962,54.5,2,"r2c2ABA"
"39735",152493815,10,46,11235,101.216216216216,2,"r2c2ABA"
"39736",152493873,1,7,21,3,1,"r2c2ABA"
"39737",152493917,1,2,10,5,1,"r2c2ABA"
"39738",152493929,1,8,120,15,1,"r2c2ABA"
"39739",152493954,1,18,162,9,1,"r2c2ABA"
"39740",152493971,1,13,65,5,1,"r2c2ABA"
"39741",152493982,5,21,532,15.6470588235294,2,"r2c2ABA"
"39742",152494015,1,9,657,73,1,"r2c2ABA"
"39743",152494021,1,10,30,3,1,"r2c2ABA"
"39744",152494045,12,36,1467,15.1237113402062,3,"r2c2ABA"
"39745",152494050,17,39,4568,17.3688212927757,3,"r2c2ABA"
"39746",152494052,2,5,11,2.2,1,"r2c2ABA"
"39747",152494058,1,2,8,4,1,"r2c2ABA"
"39748",152494092,1,5,20,4,1,"r2c2ABA"
"39749",152494098,1,3,24,8,1,"r2c2ABA"
"39750",152494101,8,42,12612,109.669565217391,3,"r2c2ABA"
"39751",152494106,2,17,486,27,2,"r2c2ABA"
"39752",152494112,4,31,1741,34.1372549019608,2,"r2c2ABA"
"39753",152494114,4,12,137,6.85,1,"r2c2ABA"
"39754",152494121,1,8,160,20,1,"r2c2ABA"
"39755",152494123,2,8,152,12.6666666666667,1,"r2c2ABA"
"39756",152494124,1,2,2,1,1,"r2c2ABA"
"39757",152494125,39,45,6994,23.9520547945205,2,"r2c2ABA"
"39758",152494126,1,12,1284,107,1,"r2c2ABA"
"39759",152494129,1,18,630,35,1,"r2c2ABA"
"39760",152494130,4,4,7,1,3,"r2c2ABA"
"39761",152494135,1,5,300,60,1,"r2c2ABA"
"39762",152494137,8,20,927,19.3125,2,"r2c2ABA"
"39763",152494138,1,1,1,1,1,"r2c2ABA"
"39764",152494139,11,23,1787,28.3650793650794,3,"r2c2ABA"
"39765",152494140,1,9,198,22,1,"r2c2ABA"
"39766",152494142,1,7,147,21,1,"r2c2ABA"
"39767",152494145,8,56,3224,22.0821917808219,3,"r2c2ABA"
"39768",152494148,13,39,13085,57.1397379912664,3,"r2c2ABA"
"39769",152494149,45,62,26174,33.5564102564103,3,"r2c2ABA"
"39770",152494150,2,10,377,31.4166666666667,1,"r2c2ABA"
"39771",152494151,5,6,105,9.54545454545454,2,"r2c2ABA"
"39772",152494153,17,58,11240,39.7173144876325,3,"r2c2ABA"
"39773",152494154,14,49,9284,46.1890547263682,3,"r2c2ABA"
"39774",152494155,1,24,1224,51,1,"r2c2ABA"
"39775",152494157,2,14,158,11.2857142857143,2,"r2c2ABA"
"39776",152494162,1,32,2880,90,1,"r2c2ABA"
"39777",152494165,1,7,56,8,1,"r2c2ABA"
"39778",152494170,108,77,28318,24.5389948006932,3,"r2c2ABA"
"39779",152494172,1,21,399,19,1,"r2c2ABA"
"39780",152494173,1,13,975,75,1,"r2c2ABA"
"39781",152494174,383,145,790253,97.5741449561674,3,"r2c2ABA"
"39782",152494175,2,22,572,26,1,"r2c2ABA"
"39783",152494177,3,36,3519,61.7368421052632,2,"r2c2ABA"
"39784",152494178,47,84,55227,64.9729411764706,3,"r2c2ABA"
"39785",152494180,6,40,2570,48.4905660377358,3,"r2c2ABA"
"39786",152494181,1,14,896,64,1,"r2c2ABA"
"39787",152494183,2,16,169,10.5625,2,"r2c2ABA"
"39788",152494184,2,9,197,21.8888888888889,1,"r2c2ABA"
"39789",152494186,3,34,4652,103.377777777778,2,"r2c2ABA"
"39790",152494188,1,4,8,2,1,"r2c2ABA"
"39791",152494192,5,21,2925,76.9736842105263,2,"r2c2ABA"
"39792",152494195,1,1,1,1,1,"r2c2ABA"
"39793",152529876,10,33,9190,117.820512820513,3,"r2c2ABA"
"39794",152529881,1,11,660,60,1,"r2c2ABA"
"39795",152529886,36,71,42113,66.4242902208202,3,"r2c2ABA"
"39796",152529887,6,26,709,16.4883720930233,2,"r2c2ABA"
"39797",152529888,1,2,10,5,1,"r2c2ABA"
"39798",152529896,1,38,4636,122,1,"r2c2ABA"
"39799",152529897,4,18,154,4.05263157894737,2,"r2c2ABA"
"39800",152529903,1,7,182,26,1,"r2c2ABA"
"39801",152529915,4,35,3263,54.3833333333333,3,"r2c2ABA"
"39802",152529954,2,11,46,3.53846153846154,1,"r2c2ABA"
"39803",152529971,126,77,64882,28.469504168495,3,"r2c2ABA"
"39804",152530031,8,45,21043,123.058479532164,1,"r2c2ABA"
"39805",152530040,1,17,170,10,1,"r2c2ABA"
"39806",152530064,2,22,1332,51.2307692307692,2,"r2c2ABA"
"39807",152530082,3,26,1069,33.40625,2,"r2c2ABA"
"39808",152530086,11,40,2401,21.0614035087719,3,"r2c2ABA"
"39809",152530089,82,36,32275,39.6498771498771,3,"r2c2ABA"
"39810",152530090,3,14,278,13.2380952380952,2,"r2c2ABA"
"39811",152530131,1,3,180,60,1,"r2c2ABA"
"39812",152530132,17,23,7835,58.037037037037,2,"r2c2ABA"
"39813",152530137,1,20,2400,120,1,"r2c2ABA"
"39814",152530140,58,49,3752,10.7507163323782,3,"r2c2ABA"
"39815",152530142,1,4,52,13,1,"r2c2ABA"
"39816",152530163,9,40,5324,49.2962962962963,3,"r2c2ABA"
"39817",152530167,1,3,9,3,1,"r2c2ABA"
"39818",152530168,35,92,105688,121.620253164557,3,"r2c2ABA"
"39819",152530188,1,1,1,1,1,"r2c2ABA"
"39820",152530189,1,1,1,1,1,"r2c2ABA"
"39821",152530190,6,70,9706,80.2148760330578,2,"r2c2ABA"
"39822",152530191,1,4,4,1,1,"r2c2ABA"
"39823",152530196,1,8,40,5,1,"r2c2ABA"
"39824",152530200,1,34,2040,60,1,"r2c2ABA"
"39825",152530210,1,1,1,1,1,"r2c2ABA"
"39826",152530211,11,55,14749,60.4467213114754,3,"r2c2ABA"
"39827",152530212,2,5,21,2.625,1,"r2c2ABA"
"39828",152530213,3,8,22,2.75,2,"r2c2ABA"
"39829",152530216,1,14,420,30,1,"r2c2ABA"
"39830",152530217,28,60,28580,58.6858316221766,3,"r2c2ABA"
"39831",152530218,4,17,396,12.7741935483871,2,"r2c2ABA"
"39832",152530220,14,34,5449,38.9214285714286,3,"r2c2ABA"
"39833",152530231,3,11,121,10.0833333333333,1,"r2c2ABA"
"39834",152530233,205,77,83532,31.6769055745165,3,"r2c2ABA"
"39835",152530236,3,23,992,28.3428571428571,2,"r2c2ABA"
"39836",152530237,7,23,357,8.925,2,"r2c2ABA"
"39837",152530239,4,12,54,3.17647058823529,2,"r2c2ABA"
"39838",152530244,1,37,2405,65,1,"r2c2ABA"
"39839",152530245,1,3,3,1,1,"r2c2ABA"
"39840",152530254,1,9,135,15,1,"r2c2ABA"
"39841",152530255,1,10,1550,155,1,"r2c2ABA"
"39842",152530256,38,76,48613,70.3516642547033,3,"r2c2ABA"
"39843",152530257,1,1,3,3,1,"r2c2ABA"
"39844",152530259,1,19,2299,121,1,"r2c2ABA"
"39845",152530260,104,81,95179,51.0343163538874,3,"r2c2ABA"
"39846",152530261,67,107,155148,100.419417475728,3,"r2c2ABA"
"39847",152530268,3,11,193,13.7857142857143,2,"r2c2ABA"
"39848",152530269,2,33,4190,89.1489361702128,1,"r2c2ABA"
"39849",152530274,1,1,47,47,1,"r2c2ABA"
"39850",152530277,4,15,599,19.9666666666667,1,"r2c2ABA"
"39851",152565947,1,5,300,60,1,"r2c2ABA"
"39852",152565966,4,35,2015,33.0327868852459,2,"r2c2ABA"
"39853",152565970,3,22,1430,52.962962962963,1,"r2c2ABA"
"39854",152565978,3,15,78,3,1,"r2c2ABA"
"39855",152565986,1,1,10,10,1,"r2c2ABA"
"39856",152566008,1,7,105,15,1,"r2c2ABA"
"39857",152566019,1,14,1358,97,1,"r2c2ABA"
"39858",152566035,2,18,253,11.5,2,"r2c2ABA"
"39859",152566036,3,27,138,3.63157894736842,2,"r2c2ABA"
"39860",152566049,1,6,18,3,1,"r2c2ABA"
