"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1",2508136,1,1,3,3,1,"r1c3"
"2",4023670,1,2,474,237,1,"r1c3"
"3",4276245,1,1,87,87,1,"r1c3"
"4",10049591,1,3,567,189,1,"r1c3"
"5",11564426,2,3,360,120,1,"r1c3"
"6",11853426,1,6,270,45,1,"r1c3"
"7",11889518,1,6,1080,180,1,"r1c3"
"8",11889672,1,2,46,23,1,"r1c3"
"9",11925552,1,4,160,40,1,"r1c3"
"10",12105992,1,6,246,41,1,"r1c3"
"11",12141992,1,4,240,60,1,"r1c3"
"12",12178150,1,5,165,33,1,"r1c3"
"13",12178242,1,6,180,30,1,"r1c3"
"14",12214398,1,7,266,38,1,"r1c3"
"15",12286395,1,9,540,60,1,"r1c3"
"16",12899904,1,7,140,20,1,"r1c3"
"17",12899919,1,9,117,13,1,"r1c3"
"18",13224262,1,7,840,120,1,"r1c3"
"19",13260366,1,5,155,31,1,"r1c3"
"20",13260440,1,8,184,23,1,"r1c3"
"21",13296464,1,6,534,89,1,"r1c3"
"22",13476877,1,6,318,53,1,"r1c3"
"23",13513000,1,4,480,120,1,"r1c3"
"24",13693505,1,6,720,120,1,"r1c3"
"25",13765735,1,7,756,108,1,"r1c3"
"26",13801727,1,7,315,45,1,"r1c3"
"27",13838048,1,2,88,44,1,"r1c3"
"28",13910203,1,6,168,28,1,"r1c3"
"29",14054542,1,5,80,16,1,"r1c3"
"30",14162741,1,5,300,60,1,"r1c3"
"31",14270791,1,7,140,20,1,"r1c3"
"32",14595493,3,8,177,16.0909090909091,1,"r1c3"
"33",14992706,1,2,120,60,1,"r1c3"
"34",15389621,3,13,2006,80.24,1,"r1c3"
"35",15425587,1,8,1440,180,1,"r1c3"
"36",15461781,1,5,105,21,1,"r1c3"
"37",15497871,1,4,92,23,1,"r1c3"
"38",15497872,1,5,150,30,1,"r1c3"
"39",15498001,8,12,7555,118.046875,2,"r1c3"
"40",15678050,1,8,1280,160,1,"r1c3"
"41",15750191,1,5,300,60,1,"r1c3"
"42",15930834,3,12,3330,138.75,3,"r1c3"
"43",15967109,2,11,820,54.6666666666667,1,"r1c3"
"44",16003197,2,10,1320,94.2857142857143,1,"r1c3"
"45",16148156,1,1,1,1,1,"r1c3"
"46",16219599,1,4,480,120,1,"r1c3"
"47",16292776,1,4,48,12,1,"r1c3"
"48",16508593,2,5,800,133.333333333333,2,"r1c3"
"49",16508595,1,7,840,120,1,"r1c3"
"50",16508601,2,10,1720,143.333333333333,1,"r1c3"
"51",16544494,1,5,575,115,1,"r1c3"
"52",16616372,1,7,7,1,1,"r1c3"
"53",16724710,1,7,1050,150,1,"r1c3"
"54",16724915,1,8,960,120,1,"r1c3"
"55",16760503,1,1,7,7,1,"r1c3"
"56",16760793,1,10,1200,120,1,"r1c3"
"57",16797183,1,4,60,15,1,"r1c3"
"58",16797189,1,6,690,115,1,"r1c3"
"59",16869357,6,11,3820,123.225806451613,2,"r1c3"
"60",16941092,1,10,2400,240,1,"r1c3"
"61",16941093,1,4,480,120,1,"r1c3"
"62",16977054,15,16,6406,47.4518518518518,3,"r1c3"
"63",16977190,1,12,720,60,1,"r1c3"
"64",17013029,1,9,1350,150,1,"r1c3"
"65",17049219,1,12,324,27,1,"r1c3"
"66",17121332,1,1,45,45,1,"r1c3"
"67",17121382,1,6,30,5,1,"r1c3"
"68",17121468,1,10,1200,120,1,"r1c3"
"69",17121506,1,7,420,60,1,"r1c3"
"70",17157580,1,6,360,60,1,"r1c3"
"71",17157584,1,5,300,60,1,"r1c3"
"72",17193622,3,12,1908,79.5,2,"r1c3"
"73",17265828,1,4,20,5,1,"r1c3"
"74",17373830,1,6,90,15,1,"r1c3"
"75",17373866,5,15,5460,111.428571428571,3,"r1c3"
"76",17409946,1,8,304,38,1,"r1c3"
"77",17409947,2,6,216,27,1,"r1c3"
"78",17410023,1,9,1080,120,1,"r1c3"
"79",17446022,2,13,1465,77.1052631578947,1,"r1c3"
"80",17482121,1,8,376,47,1,"r1c3"
"81",17482126,1,11,990,90,1,"r1c3"
"82",17554267,1,8,960,120,1,"r1c3"
"83",17554283,1,6,60,10,1,"r1c3"
"84",17554287,9,17,6628,87.2105263157895,3,"r1c3"
"85",17554372,1,8,560,70,1,"r1c3"
"86",17554373,1,4,480,120,1,"r1c3"
"87",17590355,5,15,3759,83.5333333333333,2,"r1c3"
"88",17590391,1,10,1790,179,1,"r1c3"
"89",17590694,1,9,945,105,1,"r1c3"
"90",17662544,5,16,7063,138.490196078431,3,"r1c3"
"91",17662545,2,13,2826,157,2,"r1c3"
"92",17698584,2,9,1560,120,1,"r1c3"
"93",17698587,25,28,31956,130.967213114754,3,"r1c3"
"94",17698588,3,14,2287,114.35,3,"r1c3"
"95",17698590,1,9,1350,150,1,"r1c3"
"96",17698627,1,9,2448,272,1,"r1c3"
"97",17698837,1,5,160,32,1,"r1c3"
"98",17698899,3,10,1606,100.375,2,"r1c3"
"99",17734760,1,14,2660,190,1,"r1c3"
"100",17770746,1,9,135,15,1,"r1c3"
"101",17770789,1,7,567,81,1,"r1c3"
"102",17770794,1,7,630,90,1,"r1c3"
"103",17770840,3,20,5979,161.594594594595,3,"r1c3"
"104",17771035,1,8,960,120,1,"r1c3"
"105",17771083,1,10,600,60,1,"r1c3"
"106",17806836,1,9,720,80,1,"r1c3"
"107",17806872,1,5,150,30,1,"r1c3"
"108",17806925,1,14,3500,250,1,"r1c3"
"109",17806941,2,14,3784,157.666666666667,2,"r1c3"
"110",17842957,1,7,994,142,1,"r1c3"
"111",17842996,1,6,720,120,1,"r1c3"
"112",17843022,2,13,885,44.25,2,"r1c3"
"113",17843024,3,16,4835,166.724137931034,2,"r1c3"
"114",17843025,2,13,1385,72.8947368421053,2,"r1c3"
"115",17843181,1,6,120,20,1,"r1c3"
"116",17879006,1,4,48,12,1,"r1c3"
"117",17879038,1,6,720,120,1,"r1c3"
"118",17879228,1,6,360,60,1,"r1c3"
"119",17879317,1,4,564,141,1,"r1c3"
"120",17915080,1,9,180,20,1,"r1c3"
"121",17915087,1,6,24,4,1,"r1c3"
"122",17915094,1,4,460,115,1,"r1c3"
"123",17951182,1,9,855,95,1,"r1c3"
"124",17951241,1,10,770,77,1,"r1c3"
"125",17951270,1,5,585,117,1,"r1c3"
"126",17951392,1,8,600,75,1,"r1c3"
"127",17951394,1,3,138,46,1,"r1c3"
"128",17951407,2,5,600,120,1,"r1c3"
"129",17951422,1,3,300,100,1,"r1c3"
"130",17951454,1,5,300,60,1,"r1c3"
"131",17987303,12,18,16199,157.271844660194,3,"r1c3"
"132",18023373,1,4,524,131,1,"r1c3"
"133",18023377,1,12,2256,188,1,"r1c3"
"134",18059469,1,8,224,28,1,"r1c3"
"135",18059474,1,7,420,60,1,"r1c3"
"136",18059662,14,15,9285,111.867469879518,3,"r1c3"
"137",18095490,1,2,28,14,1,"r1c3"
"138",18095492,17,20,12555,95.1136363636364,3,"r1c3"
"139",18095716,1,8,1600,200,1,"r1c3"
"140",18095725,3,14,2244,124.666666666667,2,"r1c3"
"141",18095818,1,9,1080,120,1,"r1c3"
"142",18095826,2,5,690,138,2,"r1c3"
"143",18131575,1,10,1200,120,1,"r1c3"
"144",18131798,3,11,2295,153,2,"r1c3"
"145",18131799,5,17,7259,154.446808510638,3,"r1c3"
"146",18131800,1,8,1280,160,1,"r1c3"
"147",18167647,2,13,3337,166.85,1,"r1c3"
"148",18203740,2,10,1080,98.1818181818182,1,"r1c3"
"149",18203788,7,15,8064,146.618181818182,3,"r1c3"
"150",18312066,1,10,900,90,1,"r1c3"
"151",18312068,1,11,1573,143,1,"r1c3"
"152",18348146,2,8,1620,147.272727272727,1,"r1c3"
"153",18528458,1,5,40,8,1,"r1c3"
"154",18528778,2,10,867,61.9285714285714,2,"r1c3"
"155",18564894,1,7,497,71,1,"r1c3"
"156",18564897,11,15,9084,110.780487804878,3,"r1c3"
"157",18636753,1,6,720,120,1,"r1c3"
"158",18637121,1,5,600,120,1,"r1c3"
"159",18672813,1,9,270,30,1,"r1c3"
"160",18672831,10,14,7905,121.615384615385,3,"r1c3"
"161",18709256,1,6,120,20,1,"r1c3"
"162",18744994,1,9,1350,150,1,"r1c3"
"163",18745376,2,7,1380,106.153846153846,2,"r1c3"
"164",18781076,1,4,36,9,1,"r1c3"
"165",18781089,2,15,3160,150.47619047619,2,"r1c3"
"166",18781540,1,7,455,65,1,"r1c3"
"167",18817158,7,17,8721,140.661290322581,3,"r1c3"
"168",18817159,1,9,1377,153,1,"r1c3"
"169",18817546,1,3,105,35,1,"r1c3"
"170",18853485,1,9,1557,173,1,"r1c3"
"171",18853630,1,7,630,90,1,"r1c3"
"172",18853632,1,1,10,10,1,"r1c3"
"173",18853634,1,5,500,100,1,"r1c3"
"174",18925414,1,4,128,32,1,"r1c3"
"175",18961502,1,13,1950,150,1,"r1c3"
"176",18997583,2,13,2745,130.714285714286,1,"r1c3"
"177",19033983,1,7,840,120,1,"r1c3"
"178",19141910,32,26,40496,129.794871794872,3,"r1c3"
"179",19177988,1,10,1150,115,1,"r1c3"
"180",19430577,1,11,1430,130,1,"r1c3"
"181",19466622,2,14,2820,134.285714285714,1,"r1c3"
