"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1",324855110,1,10,900,90,1,"r3c1"
"2",324927272,1,10,300,30,1,"r3c1"
"3",324963357,17,27,13704,78.3085714285714,2,"r3c1"
"4",325288100,1,1,30,30,1,"r3c1"
"5",325468521,1,13,1170,90,1,"r3c1"
"6",325468578,1,6,360,60,1,"r3c1"
"7",325576762,1,6,24,4,1,"r3c1"
"8",325576824,5,21,4724,89.1320754716981,3,"r3c1"
"9",325648986,3,25,2499,75.7272727272727,2,"r3c1"
"10",325648988,2,10,1080,90,2,"r3c1"
"11",325685014,5,9,500,19.2307692307692,2,"r3c1"
"12",325793260,1,4,60,15,1,"r3c1"
"13",325793261,1,4,240,60,1,"r3c1"
"14",325793313,3,27,6901,130.207547169811,2,"r3c1"
"15",325793341,1,19,2280,120,1,"r3c1"
"16",325829342,19,25,4271,37.7964601769912,2,"r3c1"
"17",325829348,1,8,160,20,1,"r3c1"
"18",325829395,29,43,59860,125.756302521008,3,"r3c1"
"19",325865426,5,17,2181,109.05,3,"r3c1"
"20",325901501,45,45,60955,123.892276422764,3,"r3c1"
"21",325901508,28,43,33271,120.111913357401,3,"r3c1"
"22",325901561,1,5,450,90,1,"r3c1"
"23",325901574,4,23,2360,84.2857142857143,1,"r3c1"
"24",325937583,1,6,48,8,1,"r3c1"
"25",325937592,1,6,120,20,1,"r3c1"
"26",325973754,3,9,437,43.7,2,"r3c1"
"27",326009835,2,9,900,75,1,"r3c1"
"28",326009836,33,34,14636,80.8618784530387,3,"r3c1"
"29",326009837,2,9,250,27.7777777777778,1,"r3c1"
"30",326045833,1,7,840,120,1,"r3c1"
"31",326045917,9,19,4340,88.5714285714286,3,"r3c1"
"32",326081917,1,1,13,13,1,"r3c1"
"33",326082002,1,4,8,2,1,"r3c1"
"34",326118083,1,3,12,4,1,"r3c1"
"35",326154136,1,10,1800,180,1,"r3c1"
"36",326190233,1,1,90,90,1,"r3c1"
"37",326226346,1,8,1440,180,1,"r3c1"
"38",326298491,4,11,1179,65.5,3,"r3c1"
"39",326370653,20,32,13928,94.7482993197279,3,"r3c1"
"40",326406643,1,17,2040,120,1,"r3c1"
"41",326478835,25,42,30447,125.814049586777,3,"r3c1"
"42",326478929,31,38,26717,104.772549019608,3,"r3c1"
"43",326514916,16,35,13999,96.5448275862069,2,"r3c1"
"44",326514969,25,39,18978,93.0294117647059,3,"r3c1"
"45",326514996,1,6,60,10,1,"r3c1"
"46",326515010,12,38,9302,81.5964912280702,3,"r3c1"
"47",326515011,4,14,2910,132.272727272727,2,"r3c1"
"48",326550992,1,2,14,7,1,"r3c1"
"49",326551091,1,4,40,10,1,"r3c1"
"50",326551094,15,35,15044,94.025,3,"r3c1"
"51",326587132,1,3,180,60,1,"r3c1"
"52",326623161,1,8,120,15,1,"r3c1"
"53",326623248,15,30,23653,160.904761904762,3,"r3c1"
"54",326659339,15,31,5595,57.0918367346939,3,"r3c1"
"55",326695422,1,7,350,50,1,"r3c1"
"56",326695423,4,6,343,28.5833333333333,2,"r3c1"
"57",326731505,22,42,4050,32.9268292682927,3,"r3c1"
"58",326767475,6,30,8082,112.25,3,"r3c1"
"59",326803668,4,15,2336,73,2,"r3c1"
"60",326875827,1,6,12,2,1,"r3c1"
"61",326875832,5,15,800,33.3333333333333,3,"r3c1"
"62",326911907,1,5,900,180,1,"r3c1"
"63",326911914,28,26,2610,17.6351351351351,3,"r3c1"
"64",326947989,1,8,480,60,1,"r3c1"
"65",326947990,40,48,29517,87.8482142857143,3,"r3c1"
"66",326947991,14,33,8264,86.0833333333333,3,"r3c1"
"67",326947994,2,14,261,13.7368421052632,1,"r3c1"
"68",326983985,1,1,38,38,1,"r3c1"
"69",327020149,1,2,10,5,1,"r3c1"
"70",327056246,1,7,420,60,1,"r3c1"
"71",327092303,39,51,53210,113.940042826552,3,"r3c1"
"72",327236626,11,28,13175,107.113821138211,3,"r3c1"
"73",327272747,1,5,150,30,1,"r3c1"
"74",327308827,1,5,450,90,1,"r3c1"
"75",327344858,1,6,360,60,1,"r3c1"
"76",327344909,33,37,41440,116.732394366197,3,"r3c1"
"77",327344910,2,9,731,73.1,2,"r3c1"
"78",327380899,31,44,30530,111.831501831502,3,"r3c1"
"79",327380900,1,6,18,3,1,"r3c1"
"80",327416980,2,12,378,29.0769230769231,1,"r3c1"
"81",327417024,1,14,2800,200,1,"r3c1"
"82",327453105,1,3,180,60,1,"r3c1"
"83",327453134,2,18,2976,165.333333333333,1,"r3c1"
"84",327489215,1,5,5,1,1,"r3c1"
"85",327489217,1,7,42,6,1,"r3c1"
"86",327525292,11,23,4375,68.359375,2,"r3c1"
"87",327525297,59,30,27493,70.3145780051151,3,"r3c1"
"88",327525299,2,11,698,49.8571428571429,2,"r3c1"
"89",327561374,2,7,66,9.42857142857143,1,"r3c1"
"90",327561375,2,7,11,1,1,"r3c1"
"91",327561378,4,9,303,20.2,1,"r3c1"
"92",327561379,3,9,160,8.42105263157895,2,"r3c1"
"93",327561380,5,14,859,28.6333333333333,2,"r3c1"
"94",327561381,1,10,70,7,1,"r3c1"
"95",327561382,1,7,49,7,1,"r3c1"
"96",327561389,4,11,125,5,1,"r3c1"
"97",327597456,3,8,19,1,1,"r3c1"
"98",327597457,4,11,22,1,1,"r3c1"
"99",327597458,2,7,11,1,1,"r3c1"
"100",327597462,6,33,9300,145.3125,2,"r3c1"
"101",327597467,6,11,995,45.2272727272727,2,"r3c1"
"102",327597471,11,23,3382,39.7882352941176,3,"r3c1"
"103",327597472,2,5,375,75,1,"r3c1"
"104",327633538,2,9,22,1.57142857142857,1,"r3c1"
"105",327633539,2,7,12,1,1,"r3c1"
