"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"154",95718790,1,10,150,15,1,"r1c4"
"155",96219084,1,18,54,3,1,"r1c4"
"156",97956236,2,2,54,27,1,"r1c4"
"157",98858206,1,13,1001,77,1,"r1c4"
"158",98997569,1,1,8,8,1,"r1c4"
"159",99074674,1,2,180,90,1,"r1c4"
"160",99110763,2,4,21,5.25,1,"r1c4"
"161",99146842,2,37,6900,181.578947368421,1,"r1c4"
"162",99182925,3,14,238,17,1,"r1c4"
"163",99182929,2,14,856,61.1428571428571,1,"r1c4"
"164",99434289,2,14,1771,80.5,1,"r1c4"
"165",99434290,1,22,2398,109,1,"r1c4"
"166",99864832,5,5,900,180,1,"r1c4"
"167",100044016,2,2,120,60,1,"r1c4"
"168",100117301,2,2,300,150,1,"r1c4"
"169",100337497,1,24,2160,90,1,"r1c4"
"170",100337499,8,40,16320,168.247422680412,2,"r1c4"
"171",100409605,1,14,1680,120,1,"r1c4"
"172",100445687,1,15,1800,120,1,"r1c4"
"173",100481767,2,4,80,20,1,"r1c4"
"174",100590203,1,9,108,12,1,"r1c4"
"175",100698331,6,18,1620,90,1,"r1c4"
"176",100734413,3,19,1805,95,1,"r1c4"
"177",100734530,1,18,2700,150,1,"r1c4"
"178",100735319,1,9,810,90,1,"r1c4"
"179",100842665,6,29,9656,214.577777777778,1,"r1c4"
"180",100842666,6,14,990,47.1428571428571,2,"r1c4"
"181",100842667,12,26,7502,156.291666666667,1,"r1c4"
"182",100875015,1,12,1440,120,1,"r1c4"
"183",100878753,1,6,294,49,1,"r1c4"
"184",100878754,1,7,497,71,1,"r1c4"
"185",100911123,1,1,45,45,1,"r1c4"
"186",100914832,1,2,8,4,1,"r1c4"
"187",100914839,2,6,192,32,1,"r1c4"
"188",100987008,1,3,9,3,1,"r1c4"
"189",101023089,1,10,1200,120,1,"r1c4"
"190",101059171,5,15,1310,77.0588235294118,1,"r1c4"
"191",101095253,2,9,540,60,1,"r1c4"
"192",101095254,1,1,105,105,1,"r1c4"
"193",101095300,2,3,47,11.75,1,"r1c4"
"194",101096179,1,6,360,60,1,"r1c4"
"195",101168333,1,9,1080,120,1,"r1c4"
"196",101310655,2,12,601,35.3529411764706,1,"r1c4"
"197",101311722,1,17,5100,300,1,"r1c4"
"198",101347859,1,17,2040,120,1,"r1c4"
"199",101348894,1,9,810,90,1,"r1c4"
"200",101383942,4,13,1549,59.5769230769231,1,"r1c4"
"201",101419947,1,15,4500,300,1,"r1c4"
"202",101420027,1,10,1070,107,1,"r1c4"
"203",101492196,1,6,18,3,1,"r1c4"
"204",101528278,5,15,1802,60.0666666666667,2,"r1c4"
"205",101528279,3,7,46,4.6,1,"r1c4"
"206",101528297,1,13,2340,180,1,"r1c4"
"207",101564361,2,14,2594,136.526315789474,1,"r1c4"
"208",101564362,1,17,3060,180,1,"r1c4"
"209",101564363,1,4,20,5,1,"r1c4"
"210",101564380,1,19,4560,240,1,"r1c4"
"211",101596674,1,8,1920,240,1,"r1c4"
"212",101600445,5,17,2272,71,3,"r1c4"
"213",101600446,2,10,570,57,1,"r1c4"
"214",101636499,3,3,225,75,1,"r1c4"
"215",101703698,1,9,927,103,1,"r1c4"
"216",101708709,6,33,6690,113.389830508475,2,"r1c4"
"217",101744753,1,5,50,10,1,"r1c4"
"218",101853035,2,13,3300,150,1,"r1c4"
"219",101888964,3,25,7380,171.627906976744,2,"r1c4"
"220",101925089,4,15,1940,107.777777777778,2,"r1c4"
"221",101925091,1,14,3360,240,1,"r1c4"
"222",101957365,1,4,80,20,1,"r1c4"
"223",101961250,2,11,539,49,1,"r1c4"
"224",102069439,7,30,9420,132.676056338028,2,"r1c4"
"225",102106617,1,7,420,60,1,"r1c4"
"226",102141600,1,13,2340,180,1,"r1c4"
"227",102141702,3,17,1976,82.3333333333333,2,"r1c4"
"228",102142764,3,33,7183,105.632352941176,1,"r1c4"
"229",102177875,1,5,50,10,1,"r1c4"
"230",102178848,1,6,924,154,1,"r1c4"
"231",102213875,1,12,156,13,1,"r1c4"
"232",102249915,2,5,150,30,1,"r1c4"
"233",102358370,1,4,80,20,1,"r1c4"
"234",102395349,1,21,2961,141,1,"r1c4"
"235",102430189,1,4,480,120,1,"r1c4"
"236",102430335,2,7,126,18,1,"r1c4"
"237",102467103,1,8,96,12,1,"r1c4"
"238",102467126,1,6,60,10,1,"r1c4"
"239",102574672,1,8,400,50,1,"r1c4"
"240",102611918,5,15,390,10,1,"r1c4"
"241",102611919,6,13,300,10,1,"r1c4"
"242",102611920,3,5,90,10,1,"r1c4"
"243",102611921,5,12,240,10,1,"r1c4"
"244",102611922,2,11,180,10,1,"r1c4"
"245",102648001,2,4,60,10,1,"r1c4"
"246",102648002,2,6,70,10,1,"r1c4"
"247",102648003,4,11,190,10,1,"r1c4"
"248",102648004,3,3,60,10,1,"r1c4"
"249",102648005,8,20,1600,40,1,"r1c4"
"250",102648006,6,17,320,10,1,"r1c4"
"251",102648007,2,8,110,10,1,"r1c4"
"252",102684085,5,13,290,10,1,"r1c4"
"253",102684086,2,7,80,10,1,"r1c4"
"254",102684088,6,12,300,10,1,"r1c4"
"255",102684089,2,6,80,10,1,"r1c4"
"256",102684090,5,6,190,10,1,"r1c4"
"257",102684091,4,13,240,10,1,"r1c4"
"258",102684092,3,6,130,10,1,"r1c4"
"259",102827256,1,7,280,40,1,"r1c4"
"260",102864411,1,6,360,60,1,"r1c4"
"261",102935447,1,15,900,60,1,"r1c4"
"262",103008888,1,1,5,5,1,"r1c4"
"263",103043781,1,11,957,87,1,"r1c4"
"264",103044909,1,6,270,45,1,"r1c4"
"265",103079797,1,9,603,67,1,"r1c4"
"266",103079798,1,3,60,20,1,"r1c4"
"267",103328673,2,8,440,36.6666666666667,1,"r1c4"
"268",103622380,3,6,18,3,1,"r1c4"
"269",103658325,1,5,300,60,1,"r1c4"
"270",103693287,2,2,278,139,1,"r1c4"
"271",103765458,1,16,1328,83,1,"r1c4"
"272",103801530,1,10,600,60,1,"r1c4"
"273",103837616,1,1,106,106,1,"r1c4"
"274",103873700,1,4,220,55,1,"r1c4"
"275",103911364,1,5,300,60,1,"r1c4"
"276",103942039,1,10,90,9,1,"r1c4"
"277",103947031,1,6,630,105,1,"r1c4"
"278",103947152,18,50,22235,82.9664179104478,3,"r1c4"
"279",103978119,1,7,210,30,1,"r1c4"
"280",103978120,1,4,16,4,1,"r1c4"
"281",103983243,1,13,585,45,1,"r1c4"
"282",104014199,1,12,552,46,1,"r1c4"
"283",104014205,1,16,400,25,1,"r1c4"
"284",104019322,18,50,23665,116.004901960784,3,"r1c4"
"285",104019353,1,5,75,15,1,"r1c4"
"286",104050283,2,29,1178,25.6086956521739,1,"r1c4"
"287",104052985,1,4,24,6,1,"r1c4"
"288",104086208,2,14,386,25.7333333333333,1,"r1c4"
"289",104086212,1,32,7680,240,1,"r1c4"
"290",104122290,11,37,7861,94.710843373494,3,"r1c4"
"291",104158534,1,11,110,10,1,"r1c4"
"292",104158536,5,37,4610,49.0425531914894,1,"r1c4"
"293",104194532,1,4,44,11,1,"r1c4"
"294",104194536,1,8,280,35,1,"r1c4"
"295",104194618,2,25,2096,55.1578947368421,1,"r1c4"
"296",104194619,1,26,2600,100,1,"r1c4"
"297",104194620,1,31,5425,175,1,"r1c4"
"298",104230542,1,6,180,30,1,"r1c4"
"299",104230544,1,1,30,30,1,"r1c4"
"300",104230595,1,14,784,56,1,"r1c4"
"301",104266626,1,5,150,30,1,"r1c4"
"302",104266627,3,11,990,82.5,3,"r1c4"
"303",104266628,1,4,60,15,1,"r1c4"
"304",104302707,1,16,1440,90,1,"r1c4"
"305",104302710,3,22,4245,106.125,3,"r1c4"
"306",104302711,2,22,2378,84.9285714285714,2,"r1c4"
"307",104302712,2,13,1146,81.8571428571429,2,"r1c4"
"308",104302716,1,3,180,60,1,"r1c4"
"309",104302736,1,21,2184,104,1,"r1c4"
"310",104338788,1,7,56,8,1,"r1c4"
"311",104338793,2,19,1100,57.8947368421053,2,"r1c4"
"312",104338795,1,9,810,90,1,"r1c4"
"313",104338872,1,13,455,35,1,"r1c4"
"314",104339052,2,8,70,8.75,1,"r1c4"
"315",104374875,1,1,14,14,1,"r1c4"
"316",104374877,1,10,660,66,1,"r1c4"
"317",104410959,4,12,524,23.8181818181818,3,"r1c4"
"318",104410973,2,22,3480,116,1,"r1c4"
"319",104416193,1,7,420,60,1,"r1c4"
"320",104447041,1,9,270,30,1,"r1c4"
"321",104447042,1,5,150,30,1,"r1c4"
"322",104483128,1,4,56,14,1,"r1c4"
"323",104488231,1,6,360,60,1,"r1c4"
"324",104591380,1,3,90,30,1,"r1c4"
"325",104627440,1,12,1080,90,1,"r1c4"
"326",104663516,1,4,40,10,1,"r1c4"
"327",104663687,3,16,768,48,1,"r1c4"
"328",104663688,3,12,456,38,1,"r1c4"
"329",104699767,1,7,511,73,1,"r1c4"
"330",104699773,1,16,1440,90,1,"r1c4"
"331",104699778,3,34,13800,265.384615384615,1,"r1c4"
"332",104699779,1,24,1440,60,1,"r1c4"
"333",104735860,1,9,585,65,1,"r1c4"
"334",104741281,1,12,360,30,1,"r1c4"
"335",104772024,1,19,1140,60,1,"r1c4"
"336",104774653,1,4,120,30,1,"r1c4"
"337",104808022,2,38,3476,75.5652173913043,1,"r1c4"
"338",104810741,3,19,2733,73.8648648648649,1,"r1c4"
"339",104813185,1,7,420,60,1,"r1c4"
"340",104813290,2,2,120,60,1,"r1c4"
"341",104813291,1,2,120,60,1,"r1c4"
"342",104844105,8,29,3774,85.7727272727273,1,"r1c4"
"343",104846825,1,17,5100,300,1,"r1c4"
"344",104849376,1,6,120,20,1,"r1c4"
"345",104882776,1,11,1100,100,1,"r1c4"
"346",104952350,1,19,570,30,1,"r1c4"
"347",104952352,1,9,81,9,1,"r1c4"
"348",105096682,1,5,20,4,1,"r1c4"
"349",105132764,1,18,540,30,1,"r1c4"
"350",105138005,2,9,117,13,1,"r1c4"
"351",105168878,1,20,1800,90,1,"r1c4"
"352",105171575,1,6,198,33,1,"r1c4"
"353",105210243,1,7,105,15,1,"r1c4"
"354",105246342,1,8,160,20,1,"r1c4"
"355",105276982,1,45,10800,240,1,"r1c4"
"356",105277093,1,16,720,45,1,"r1c4"
"357",105277144,1,6,90,15,1,"r1c4"
"358",105282374,3,18,2615,137.631578947368,1,"r1c4"
"359",105312798,1,20,2400,120,1,"r1c4"
"360",105313064,1,1,8,8,1,"r1c4"
"361",105313178,1,22,660,30,1,"r1c4"
"362",105313181,1,6,156,26,1,"r1c4"
"363",105318391,1,14,840,60,1,"r1c4"
"364",105318509,1,9,270,30,1,"r1c4"
"365",105348877,1,22,990,45,1,"r1c4"
"366",105385189,1,2,224,112,1,"r1c4"
"367",105385352,1,24,2520,105,1,"r1c4"
"368",105421041,1,6,36,6,1,"r1c4"
"369",105426655,1,6,90,15,1,"r1c4"
"370",105426711,1,6,360,60,1,"r1c4"
"371",105426769,1,7,105,15,1,"r1c4"
"372",105607121,1,8,240,30,1,"r1c4"
"373",105637516,1,2,20,10,1,"r1c4"
"374",105637645,1,3,600,200,1,"r1c4"
"375",105637647,2,11,564,47,1,"r1c4"
"376",105710183,4,21,2700,128.571428571429,2,"r1c4"
"377",105746001,1,5,300,60,1,"r1c4"
"378",105787540,1,8,240,30,1,"r1c4"
"379",105787556,1,5,300,60,1,"r1c4"
"380",105818240,18,23,3000,90.9090909090909,1,"r1c4"
"381",105854141,1,44,6600,150,1,"r1c4"
"382",105854326,4,30,5040,129.230769230769,1,"r1c4"
"383",105854327,3,15,3360,197.647058823529,1,"r1c4"
"384",105859597,1,9,540,60,1,"r1c4"
"385",105890409,1,4,460,115,1,"r1c4"
"386",105890410,1,10,1340,134,1,"r1c4"
"387",105890597,22,53,14940,262.105263157895,2,"r1c4"
"388",105890602,29,41,13740,196.285714285714,2,"r1c4"
"389",105895790,2,9,600,60,1,"r1c4"
"390",105926693,3,3,210,70,1,"r1c4"
"391",105998848,5,25,4920,120,3,"r1c4"
"392",105998859,1,14,840,60,1,"r1c4"
"393",106004109,1,12,240,20,1,"r1c4"
"394",106034554,1,21,1890,90,1,"r1c4"
"395",106034928,1,35,10500,300,1,"r1c4"
"396",106034944,26,44,9540,180,2,"r1c4"
"397",106034948,4,10,477,21.6818181818182,1,"r1c4"
"398",106040191,3,17,372,14.3076923076923,1,"r1c4"
"399",106070799,1,10,2400,240,1,"r1c4"
"400",106076275,2,15,2175,114.473684210526,1,"r1c4"
"401",106106758,1,16,320,20,1,"r1c4"
"402",106106782,1,14,280,20,1,"r1c4"
"403",106148442,1,14,1890,135,1,"r1c4"
"404",106178930,1,14,630,45,1,"r1c4"
"405",106214849,1,9,90,10,1,"r1c4"
"406",106215352,2,38,8100,150,1,"r1c4"
"407",106287139,1,17,340,20,1,"r1c4"
"408",106287145,1,9,90,10,1,"r1c4"
"409",106323320,2,14,840,56,1,"r1c4"
"410",106326261,1,8,200,25,1,"r1c4"
"411",106358714,1,15,1380,92,1,"r1c4"
"412",106359298,1,6,60,10,1,"r1c4"
"413",106359403,3,3,900,300,1,"r1c4"
"414",106364919,1,5,75,15,1,"r1c4"
"415",106394816,1,30,4590,153,1,"r1c4"
"416",106395320,1,18,270,15,1,"r1c4"
"417",106395327,1,19,570,30,1,"r1c4"
"418",106395485,3,31,7860,191.707317073171,2,"r1c4"
"419",106395753,1,22,5280,240,1,"r1c4"
"420",106398423,1,2,72,36,1,"r1c4"
"421",106430874,1,7,847,121,1,"r1c4"
"422",106467651,1,10,300,30,1,"r1c4"
"423",106506674,2,15,456,24,1,"r1c4"
"424",106506680,1,19,2280,120,1,"r1c4"
"425",106539817,2,17,1348,61.2727272727273,1,"r1c4"
"426",106581452,1,5,75,15,1,"r1c4"
"427",106617328,1,9,540,60,1,"r1c4"
"428",106648201,1,23,1794,78,1,"r1c4"
"429",106648202,17,75,76618,182.859188544153,2,"r1c4"
"430",106648203,1,4,8,2,1,"r1c4"
"431",106648204,1,23,3450,150,1,"r1c4"
"432",106720370,1,10,200,20,1,"r1c4"
"433",106864835,1,11,132,12,1,"r1c4"
"434",106900763,1,9,117,13,1,"r1c4"
"435",106936838,2,16,860,40.9523809523809,2,"r1c4"
"436",106936976,5,32,4755,118.875,1,"r1c4"
"437",106973058,7,30,2640,64.390243902439,1,"r1c4"
"438",106973059,4,25,3768,134.571428571429,1,"r1c4"
"439",107008110,1,7,483,69,1,"r1c4"
"440",107008175,1,1,6,6,1,"r1c4"
"441",107009002,1,8,144,18,1,"r1c4"
"442",107009145,7,46,7989,107.959459459459,2,"r1c4"
"443",107044255,1,4,24,6,1,"r1c4"
"444",107153477,1,11,2310,210,1,"r1c4"
"445",107157253,1,16,3600,225,1,"r1c4"
"446",107188621,1,14,1498,107,1,"r1c4"
"447",107225437,1,2,6,3,1,"r1c4"
"448",107261529,1,32,6720,210,1,"r1c4"
"449",107261706,1,9,180,20,1,"r1c4"
"450",107369806,1,33,7140,210,1,"r1c4"
"451",107375328,1,5,300,60,1,"r1c4"
"452",107405144,1,13,962,74,1,"r1c4"
"453",107405879,3,5,35,7,1,"r1c4"
"454",107405880,2,13,676,45.0666666666667,1,"r1c4"
"455",107405891,4,29,2051,48.8333333333333,1,"r1c4"
"456",107441962,1,16,960,60,1,"r1c4"
"457",107441975,1,9,540,60,1,"r1c4"
"458",107477669,2,40,11305,173.923076923077,1,"r1c4"
"459",107513384,1,12,2016,168,1,"r1c4"
"460",107514128,6,50,17490,242.916666666667,2,"r1c4"
"461",107514129,1,6,108,18,1,"r1c4"
"462",107549810,3,3,339,113,1,"r1c4"
"463",107585548,1,12,2880,240,1,"r1c4"
"464",107586295,1,13,3900,300,1,"r1c4"
"465",107586296,2,27,6318,234,1,"r1c4"
"466",107586310,1,26,4680,180,1,"r1c4"
"467",107621629,1,10,1200,120,1,"r1c4"
"468",107622395,1,18,2160,120,1,"r1c4"
"469",107622525,1,5,75,15,1,"r1c4"
"470",107693782,1,16,2496,156,1,"r1c4"
"471",107694150,1,22,990,45,1,"r1c4"
"472",107697459,14,14,1380,98.5714285714286,1,"r1c4"
"473",107765982,1,9,198,22,1,"r1c4"
"474",107802399,1,7,63,9,1,"r1c4"
"475",107910284,1,14,994,71,1,"r1c4"
"476",107946730,1,5,60,12,1,"r1c4"
"477",108018896,1,6,36,6,1,"r1c4"
"478",108054978,1,13,2340,180,1,"r1c4"
"479",108054979,1,12,192,16,1,"r1c4"
"480",108097040,1,7,105,15,1,"r1c4"
"481",108199315,1,7,280,40,1,"r1c4"
"482",108199316,1,6,60,10,1,"r1c4"
"483",108235409,1,8,200,25,1,"r1c4"
"484",108271481,2,8,104,13,1,"r1c4"
"485",108271492,1,7,427,61,1,"r1c4"
"486",108307233,2,25,596,18.625,1,"r1c4"
"487",108307562,1,2,10,5,1,"r1c4"
"488",108307563,1,3,15,5,1,"r1c4"
"489",108307569,1,5,50,10,1,"r1c4"
"490",108307570,1,20,1500,75,1,"r1c4"
"491",108307574,2,12,564,26.8571428571429,1,"r1c4"
"492",108343645,3,6,311,23.9230769230769,1,"r1c4"
"493",108379729,2,5,75,7.5,1,"r1c4"
"494",108451894,1,3,15,5,1,"r1c4"
"495",108487976,2,4,70,11.6666666666667,1,"r1c4"
"496",108487977,1,2,10,5,1,"r1c4"
"497",108524058,1,7,63,9,1,"r1c4"
"498",108560144,1,1,10,10,1,"r1c4"
"499",108596222,2,6,120,10,1,"r1c4"
"500",108596228,1,1,10,10,1,"r1c4"
"501",108596229,1,1,20,20,1,"r1c4"
"502",108596230,2,3,26,8.66666666666667,1,"r1c4"
"503",108596231,2,3,65,21.6666666666667,1,"r1c4"
"504",108632313,2,9,819,45.5,1,"r1c4"
"505",108632315,1,4,40,10,1,"r1c4"
"506",108632331,1,1,60,60,1,"r1c4"
"507",108632390,7,21,3590,105.588235294118,2,"r1c4"
"508",108668395,1,10,1030,103,1,"r1c4"
"509",108704478,1,1,10,10,1,"r1c4"
"510",108740564,1,3,30,10,1,"r1c4"
"511",108740565,1,2,10,5,1,"r1c4"
"512",108812728,2,5,85,8.5,1,"r1c4"
"513",108884539,2,21,3122,97.5625,1,"r1c4"
"514",108884891,1,14,1722,123,1,"r1c4"
"515",108920973,1,16,1920,120,1,"r1c4"
"516",108920974,2,8,595,42.5,1,"r1c4"
"517",109101387,1,7,63,9,1,"r1c4"
"518",109173961,1,14,1470,105,1,"r1c4"
"519",109173964,1,33,7920,240,1,"r1c4"
"520",109210047,1,8,240,30,1,"r1c4"
"521",109317883,1,2,40,20,1,"r1c4"
"522",109426130,1,1,10,10,1,"r1c4"
"523",109534448,1,14,840,60,1,"r1c4"
"524",109646865,3,21,4290,138.387096774194,1,"r1c4"
"525",109786957,2,3,390,130,1,"r1c4"
"526",109895274,1,3,90,30,1,"r1c4"
"527",109896876,1,3,360,120,1,"r1c4"
"528",109967788,1,17,765,45,1,"r1c4"
"529",110003539,1,5,300,60,1,"r1c4"
"530",110003872,1,17,1020,60,1,"r1c4"
"531",110039237,1,12,72,6,1,"r1c4"
"532",110111775,1,5,1305,261,1,"r1c4"
"533",110219954,2,24,2781,77.25,1,"r1c4"
"534",110220473,1,9,81,9,1,"r1c4"
"535",110256032,2,32,6700,171.794871794872,1,"r1c4"
"536",110256108,1,11,1320,120,1,"r1c4"
"537",110256518,2,14,2212,158,1,"r1c4"
"538",110292600,1,6,48,8,1,"r1c4"
"539",110328683,1,5,50,10,1,"r1c4"
"540",110364356,2,28,1580,45.1428571428571,2,"r1c4"
"541",110364357,2,11,735,61.25,2,"r1c4"
"542",110400853,1,13,1209,93,1,"r1c4"
"543",110436519,1,9,1080,120,1,"r1c4"
"544",110652937,1,9,162,18,1,"r1c4"
"545",110761639,1,8,56,7,1,"r1c4"
"546",110762877,1,6,90,15,1,"r1c4"
"547",110764044,1,12,60,5,1,"r1c4"
"548",110797350,1,18,306,17,1,"r1c4"
"549",110833805,1,3,15,5,1,"r1c4"
