"cell_ID","SC_obs","obs.richness","sampsize_obs","SC_95","richness_95","sampsize_95","SC_97","richness_97","sampsize_97","SC_98","richness_98","sampsize_98","square"
11371551,0.999605312722914,531,4793,0.949179589092287,248.501883603578,58,0.969100225366889,285.041563744362,97,0.980212232157695,318.983738996454,155,"r2c2AA"
11371552,0.999083253972578,485,1657,0.954653180992576,251.025870788008,41,0.969658884237818,275.979205322489,61,0.980099770633583,303.114758657226,94,"r2c2AA"
11378796,0.999339535203344,414,1822,0.950065646436315,217.822391364935,37,0.969395517035268,245.042644867232,59,0.980205818667786,268.361149633989,89,"r2c2AA"
11400470,0.997650292875606,438,1601,0.951545007310262,220.935301997023,84,0.969845062917014,259.624523229616,142,0.980122272144066,292.977693531419,220,"r2c2AA"
11400494,0.998288175674923,401,1466,0.951047132919983,210.842414070091,71,0.969563107560532,245.40588534984,119,0.980231684376532,275.175924706148,184,"r2c2AA"
11407697,0.999808588545678,523,7027,0.957639584957976,252.848378101736,57,0.9718440296906,278.008110076232,85,0.979091792359703,296.343623117546,114,"r2c2AA"
11407698,0.996594644595107,418,1045,0.949898389984633,223.319293147164,68,0.969612653575112,260.185343626337,118,0.98002521613512,293.850593157969,190,"r2c2AA"
11407699,0.99973586135416,500,6081,0.94867135894625,199.339276551058,50,0.971553669254698,243.030313498938,99,0.98007702017664,270.579165164318,148,"r2c2AA"
11407711,0.99970037336616,465,4921,0.940362191963837,201.104859065349,40,0.970737168796653,241.38789738365,80,0.980465357180843,264.673959090313,120,"r2c2AA"
11407712,0.998311099660057,405,1335,0.948983359663052,225.267945838834,54,0.969315831133224,254.145638180415,87,0.979866448081623,277.769374833445,130,"r2c2AA"
11414924,0.998764692961595,395,735,0.947955616486416,230.984833705569,30,0.970420431523019,262.784567682657,51,0.980202164138122,284.268091224618,74,"r2c2AA"
11414925,0.999212220536818,489,2463,0.951221784336756,267.234001373375,60,0.9715187152409,301.642788138402,100,0.979785107800126,323.330673610664,139,"r2c2AA"
11414926,0.999889970944939,535,8151,0.945536872358213,203.319716554994,33,0.970735425289584,245.294906921866,66,0.979219642259346,271.551406942909,99,"r2c2AA"
11414927,0.996664395771157,383,293,0.949172979829346,265.703168820394,33,0.969872872543495,294.599440038511,52,0.97989542814758,315.643470325619,74,"r2c2AA"
11414937,0.999364144420986,451,2869,0.948284484786591,203.531539907072,35,0.968819091606445,231.856483073442,58,0.98035209156888,258.364424013076,93,"r2c2AA"
11414938,0.996196548007531,365,445,0.950154294429536,249.798978949066,54,0.969782128780253,277.209559600561,84,0.980073733300413,299.158906663032,122,"r2c2AA"
11414940,0.999871571469533,522,8590,0.938626507227565,221.79622788488,35,0.971199813909364,263.967608791205,70,0.980591053520813,287.201934788262,104,"r2c2AA"
11422151,0.998671954905363,393,1193,0.946949302911695,210.581812576403,39,0.970218998867546,241.766861008081,68,0.980311646482685,263.416317436519,101,"r2c2AA"
11422152,0.998631448636772,385,893,0.95141483780415,235.289747322585,40,0.969445306544017,260.262992736513,62,0.980178408798612,283.440731712395,94,"r2c2AA"
11422154,0.998772065633638,411,740,0.951981942386546,245.797758965483,36,0.970001156109984,274.76728796209,57,0.979784884345819,298.89444957096,84,"r2c2AA"
11422156,0.99617615800261,375,541,0.950891888173919,230.566102317331,53,0.970050441826134,263.203386363279,87,0.980006320504226,288.961771036918,129,"r2c2AA"
11429379,0.999418506676449,493,6854,0.950992084324734,180.10296977418,83,0.972037036808084,221.773717220952,166,0.979878659257417,248.833855439231,249,"r2c2AA"
11429380,0.999830634151551,529,14398,0.958862552454639,185.645701101373,59,0.976939651419184,220.989873180708,117,0.976939651419184,220.989873180708,117,"r2c2AA"
11429384,0.994825456392302,356,505,0.950036039680154,223.232413953082,63,0.969790067675779,258.184348462795,106,0.980110184024407,285.473615419014,159,"r2c2AA"
11429392,0.995301488021538,380,482,0.950237726115145,261.090954504427,66,0.970261937501305,291.16921615603,103,0.980132761285003,313.240261454905,146,"r2c2AA"
11436608,0.998089438672847,407,1443,0.951752410669813,181.873064175442,41,0.96990586144431,210.943025782227,70,0.979659074890055,237.681648353984,111,"r2c2AA"
11436613,0.994064577397911,361,324,0.949499131259031,254.32740458152,50,0.96958657865972,282.832977289924,78,0.980068379891909,304.568598061235,112,"r2c2AA"
11436620,0.998456415239151,449,1514,0.947377865813186,244.225028874666,61,0.969787006094982,282.202811365519,104,0.979905741909289,309.002222327986,153,"r2c2AA"
11436621,0.993283029096756,380,266,0.949571617659446,269.508702244116,47,0.969792525956476,302.474213798748,75,0.979898114885552,326.284809615571,107,"r2c2AA"
11443841,0.998905967958793,439,1286,0.948193242461009,244.077139713238,47,0.969144012040269,278.329373717217,78,0.980240124486615,307.002410421587,120,"r2c2AA"
11443846,0.997212579629452,363,983,0.950511991922571,188.940583563018,64,0.969837472762827,223.855070542721,111,0.979916408122809,252.289918136603,171,"r2c2AA"
11443849,0.999300553342388,472,4435,0.94615167647154,157.959800089782,54,0.968850040634302,201.636639431073,108,0.979559002753208,237.251133288678,179,"r2c2AA"
11443854,0.999001950695209,374,1985,0.947208068357334,181.407678565396,56,0.969250203408981,212.987850066154,96,0.979613200650648,236.57463768134,144,"r2c2AA"
11451069,0.999238571901739,410,2147,0.955081498384992,200.455047132561,44,0.97103033230683,226.28420935474,70,0.980380498368706,248.595145336806,104,"r2c2AA"
11451081,0.998567202626179,485,1985,0.949483125366659,219.666582126219,64,0.969528694497898,265.488296563016,120,0.980240054189174,306.682032564468,200,"r2c2AA"
11451082,0.998169646312982,430,1534,0.951004573752467,203.885131148946,44,0.970087433482963,234.112114193441,75,0.979983188077321,260.967127263413,118,"r2c2AA"
11451084,0.998351919923724,385,1138,0.949597059116772,196.700816942362,37,0.970168082654459,227.860134764548,65,0.979654577537023,250.548440782968,97,"r2c2AA"
11465526,0.999342766183126,353,2724,0.945450108121764,144.917362546157,33,0.972168931893534,174.033083931443,66,0.981034786051771,191.354450866951,99,"r2c2AA"
11465543,0.998928800814259,438,927,0.948523301353674,234.697891551591,30,0.970213364318347,270.884497456891,53,0.979829735648772,296.571613430323,79,"r2c2AA"
11472765,0.997521204533194,353,1020,0.950966617990612,165.583455113561,42,0.969702962908245,196.243400864144,74,0.979864638756311,221.437872521844,115,"r2c2AA"
11479998,0.997406051087155,405,1095,0.950606667388188,196.702858392062,58,0.970439635107504,236.328612161429,106,0.979841012145981,267.096700143632,164,"r2c2AA"
11487226,0.998140767465251,381,859,0.949467653265754,194.417955996631,42,0.969636826122262,228.435974579142,73,0.980195983115704,257.313210824637,115,"r2c2AA"
11487227,0.994604854599103,355,516,0.950716907774386,203.816426931676,48,0.970143952447536,234.982006494092,81,0.979997739607422,261.470076316269,125,"r2c2AA"
11487236,0.998872465978338,351,1194,0.947070587037926,189.94510991442,39,0.970346915365709,219.73437677807,68,0.980383198343481,240.400294289572,101,"r2c2AA"
11494455,0.999518273926556,493,3232,0.950097901758269,216.156697264198,40,0.968667626996237,246.428535024447,66,0.979321932534782,275.618040573252,105,"r2c2AA"
11501663,0.997951114771203,357,676,0.952070868654103,212.487949737169,36,0.969400024682846,235.691635843516,55,0.980226761249632,256.813846715014,82,"r2c2AA"
11501664,0.999702976094521,468,4414,0.943825632648682,230.028871969533,54,0.972705516183498,273.721460529175,107,0.979766578163964,291.7908881665,143,"r2c2AA"
11501678,0.99682958246631,361,817,0.950556229491075,188.603915554414,53,0.969876897505921,222.313360375335,93,0.980092086084415,251.787875054289,148,"r2c2AA"
