"","abslat","urban2","Contrast","conf.low","conf.high","p.value"
"59","slope","Natural-Suburban",-0.0175539072120473,-0.0233015380222902,-0.0118062764018044,2.17800405534872e-09
"60","slope","Urban-Suburban",0.0123542828430486,0.00456692149390814,0.0201416441921891,0.00187594194646737
"61","slope","Natural-Urban",-0.029527139363334,-0.0362235737497424,-0.0228307049769256,5.8307453520285e-18
"62","slope","Natural-Suburban",-0.0182356404809508,-0.0239288234421145,-0.0125424575197872,3.48391879822815e-10
"63","slope","Urban-Suburban",0.0112914988823831,0.00352813444681492,0.0190548633179514,0.00436423052825914
"64","slope","Natural-Urban",-0.0302737045542574,-0.037009109290521,-0.0235382998179938,1.33599409832466e-18
"65","slope","Natural-Suburban",-0.0184818185220066,-0.0241938128328344,-0.0127698242111789,2.30852069463118e-10
"66","slope","Urban-Suburban",0.0117918860322508,0.00397828470141794,0.0196054873630836,0.0030991866863885
"67","slope","Natural-Urban",-0.0296666225406171,-0.0363249353907481,-0.0230083096904861,2.63494109291866e-18
"68","slope","Natural-Suburban",-0.0147000512858178,-0.0204205468232764,-0.00897955574835913,4.76814207125687e-07
"69","slope","Urban-Suburban",0.0149665712547994,0.00720950207845562,0.0227236404311431,0.000156098969916756
"70","slope","Natural-Urban",-0.0246523986172671,-0.0313159696837356,-0.0179888275507987,4.2504627926073e-13
"71","slope","Natural-Suburban",-0.0169964178632369,-0.0226833897905018,-0.011309445935972,4.74740235847358e-09
"72","slope","Urban-Suburban",0.00765598075403026,-8.87008079079443e-05,0.0154006623159685,0.0526820492104221
"73","slope","Natural-Urban",-0.0303154135854221,-0.0369805193364292,-0.0236503078344149,5.21508563228347e-19
"74","slope","Natural-Suburban",-0.0169418071273125,-0.022624714586078,-0.0112588996685471,5.18377205592046e-09
"75","slope","Urban-Suburban",0.0133736064581095,0.00564104683807716,0.0211061660781419,0.000700144694960145
"76","slope","Natural-Urban",-0.0267513999425008,-0.0334186223068148,-0.0200841775781867,3.86181642065709e-15
"77","slope","Natural-Suburban",-0.0148171589185006,-0.0205345696023733,-0.00909974823462784,3.80937043694082e-07
"78","slope","Urban-Suburban",0.0119342410240002,0.00417451625214463,0.0196939657958558,0.0025765420950827
"79","slope","Natural-Urban",-0.0232221867529549,-0.0299014745873069,-0.016542898918603,9.67504971994537e-12
"80","slope","Natural-Suburban",-0.0165584939760829,-0.0222945696198346,-0.0108224183323312,1.54748796333152e-08
"81","slope","Urban-Suburban",0.00666369277687206,-0.00111473881549613,0.0144421243692402,0.093133223180709
"82","slope","Natural-Urban",-0.0290708935452648,-0.0357293561448384,-0.0224124309456911,1.22027461469869e-17
"83","slope","Natural-Suburban",-0.0179363799327836,-0.0236120117424048,-0.0122607481231624,5.95100501917402e-10
"84","slope","Urban-Suburban",0.0111345136124812,0.00340973347870252,0.0188592937462598,0.00472845433057125
"85","slope","Natural-Urban",-0.0294774784025983,-0.0361619190191874,-0.0227930377860091,5.78284107269155e-18
"86","slope","Natural-Suburban",-0.0187262474122232,-0.0244465915762543,-0.013005903248192,1.42055130689115e-10
"87","slope","Urban-Suburban",0.0107512309903751,0.00297331913964432,0.0185291428411059,0.0067463088131004
"88","slope","Natural-Urban",-0.0255640968733006,-0.032185822864761,-0.0189423708818402,3.9545404749007e-14
"89","slope","Natural-Suburban",-0.0162799325353254,-0.0219938535386836,-0.0105660115319671,2.36853538086738e-08
"90","slope","Urban-Suburban",0.00928416433797528,0.00155986919151109,0.0170084594844395,0.018486684285505
"91","slope","Natural-Urban",-0.025168960267025,-0.0318340529090604,-0.0185038676249897,1.38943258960143e-13
"92","slope","Natural-Suburban",-0.0144365657547214,-0.0201172437853429,-0.00875588772409979,6.36332919049116e-07
"93","slope","Urban-Suburban",0.0107323945123037,0.00299914653247369,0.0184656424921337,0.00652847896691252
"94","slope","Natural-Urban",-0.0260923192798183,-0.0327268612668212,-0.0194577772928154,1.32226400509377e-14
"95","slope","Natural-Suburban",-0.018502073841395,-0.0242669226770928,-0.0127372250056971,3.21419764296657e-10
"96","slope","Urban-Suburban",0.00759024543842339,-0.000182514687256545,0.0153630055641033,0.0556271815448077
"97","slope","Natural-Urban",-0.0303216848967677,-0.0369919529205482,-0.0236514168729871,5.45771075165984e-19
"98","slope","Natural-Suburban",-0.0205171831850022,-0.0262149463639142,-0.0148194200060903,1.73506368246638e-12
"99","slope","Urban-Suburban",0.00980450171176541,0.00205410872590128,0.0175548946976295,0.0131618809929994
"100","slope","Natural-Urban",-0.0268538606108989,-0.0335277221869223,-0.0201799990348755,3.23322068315911e-15
"101","slope","Natural-Suburban",-0.015580079658749,-0.0212759006884943,-0.00988425862900365,8.33170968048767e-08
"102","slope","Urban-Suburban",0.01127378095215,0.00351758620437916,0.0190299756999208,0.00438957228167134
"103","slope","Natural-Urban",-0.0301748500709662,-0.036868608215335,-0.0234810919265974,1.06115026886082e-18
"104","slope","Natural-Suburban",-0.0158690301134117,-0.0215536849375293,-0.0101843752892941,4.5041155980249e-08
"105","slope","Urban-Suburban",0.0143058199575545,0.00654160516599918,0.0220700347491097,0.000305078145525787
"106","slope","Natural-Urban",-0.0262691299941991,-0.0329737601987654,-0.0195644997896329,1.6565366730137e-14
"107","slope","Natural-Suburban",-0.0146029722630334,-0.0202876767940879,-0.00891826773197887,4.81213031577077e-07
"108","slope","Urban-Suburban",0.0116661577311658,0.00389519780946321,0.0194371176528683,0.00325838478578616
"109","slope","Natural-Urban",-0.0240514948358951,-0.0307370743578239,-0.0173659153139663,1.82007281403036e-12
"110","slope","Natural-Suburban",-0.0192098644200836,-0.0248782067308932,-0.013541522109274,3.14826923522476e-11
"111","slope","Urban-Suburban",0.00484163041581152,-0.00289854948549488,0.0125818103171179,0.220189271280136
"112","slope","Natural-Urban",-0.0286377386290471,-0.0353232164551982,-0.0219522608028961,4.87005417697131e-17
"113","slope","Natural-Suburban",-0.0170169092500788,-0.0227059496250033,-0.0113278688751543,4.60871574283967e-09
"114","slope","Urban-Suburban",0.0116208293789684,0.0038584213980782,0.0193832373598585,0.0033457376372685
"115","slope","Natural-Urban",-0.0274428716847384,-0.0341332948298757,-0.0207524485396011,9.41227816796459e-16
"116","slope","Natural-Suburban",-0.0184489857062076,-0.0241498354837109,-0.0127481359287043,2.29197758803935e-10
"117","slope","Urban-Suburban",0.00899388597853075,0.00122047704970559,0.0167672949073559,0.0233499093470609
"118","slope","Natural-Urban",-0.0277689786761643,-0.0344524640885872,-0.0210854932637414,4.01669804019412e-16
"119","slope","Natural-Suburban",-0.0167146674152058,-0.0224311566872814,-0.0109981781431302,1.00980467802361e-08
"120","slope","Urban-Suburban",0.0110543112609585,0.0032766006723142,0.0188320218496028,0.0053437847085543
"121","slope","Natural-Urban",-0.0297013719499606,-0.0363496538109503,-0.023053090088971,2.14275263367888e-18
"122","slope","Natural-Suburban",-0.0173521048515775,-0.0230567466349905,-0.0116474630681645,2.52634141877713e-09
"123","slope","Urban-Suburban",0.0123492670983831,0.00460334104818727,0.020095193148579,0.00178070822971585
"124","slope","Natural-Urban",-0.0280071165562757,-0.0346904606525345,-0.0213237724600169,2.250494598762e-16
"125","slope","Natural-Suburban",-0.0160854001190254,-0.0217916008760323,-0.0103791993620185,3.32382874301539e-08
"126","slope","Urban-Suburban",0.0119217164372503,0.00416227122284477,0.0196811616516559,0.00260260171573299
"127","slope","Natural-Urban",-0.0294975185987335,-0.0361551067791237,-0.0228399304183434,4.04815007990737e-18
"128","slope","Natural-Suburban",-0.0182708131273117,-0.023992873233892,-0.0125487530207315,3.95121902515023e-10
"129","slope","Urban-Suburban",0.0112267054714218,0.00346406355580802,0.0189893473870356,0.00459018574746992
"130","slope","Natural-Urban",-0.0270616273043206,-0.0336834312682473,-0.0204398233403939,1.19647345910191e-15
"131","slope","Natural-Suburban",-0.0183530503705146,-0.0241312540956808,-0.0125748466453483,4.87524672615587e-10
"132","slope","Urban-Suburban",0.008708576933806,0.000935515177970492,0.0164816386896415,0.0281041183736616
"133","slope","Natural-Urban",-0.02848701214322,-0.0351146268032352,-0.0218593974832047,3.81484404315923e-17
"134","slope","Natural-Suburban",-0.0177070983000747,-0.0233943502978819,-0.0120198463022676,1.05964488854344e-09
"135","slope","Urban-Suburban",0.0107799138431453,0.00306235369000816,0.0184974739962824,0.00618931841000146
"136","slope","Natural-Urban",-0.0269839782131469,-0.0336827023967909,-0.020285254029503,3.01359892550831e-15
"137","slope","Natural-Suburban",-0.0159155296626338,-0.021625599643282,-0.0102054596819856,4.72214062191549e-08
"138","slope","Urban-Suburban",0.0110684485505131,0.0032779413122317,0.0188589557887945,0.00536060146535761
"139","slope","Natural-Urban",-0.0287499511917743,-0.0354682548216327,-0.0220316475619159,5.22465850557121e-17
"140","slope","Natural-Suburban",-0.0168126542779607,-0.0225115912097,-0.0111137173462214,7.45354988696374e-09
"141","slope","Urban-Suburban",0.0119372969138136,0.00414491793004084,0.0197296758975863,0.00267909197454029
"142","slope","Natural-Urban",-0.0275021086816336,-0.0342002450720325,-0.0208039722912346,8.81323906717989e-16
"143","slope","Natural-Suburban",-0.0169218627385456,-0.0226185186664391,-0.0112252068106521,5.87699810498366e-09
"144","slope","Urban-Suburban",0.010580245943088,0.00280188944698133,0.0183586024391946,0.00767863400936033
"145","slope","Natural-Urban",-0.0274407523245779,-0.0341254758488519,-0.020756028800304,8.94651191586751e-16
"146","slope","Natural-Suburban",-0.0187975722403692,-0.0245328492406452,-0.0130622952400932,1.350872235207e-10
"147","slope","Urban-Suburban",0.00864318008420878,0.000853386009265723,0.0164329741591518,0.0296555046275452
"148","slope","Natural-Urban",-0.0279349185315423,-0.034623541465222,-0.0212462955978627,2.83042295346538e-16
"149","slope","Natural-Suburban",-0.0165180642359873,-0.022197870667955,-0.0108382578040196,1.2102685869332e-08
"150","slope","Urban-Suburban",0.0114168542955551,0.00366152318946094,0.0191721854016492,0.00391182731619967
"151","slope","Natural-Urban",-0.0292294142115498,-0.0358809179173311,-0.0225779105057686,7.53017826853965e-18
"152","slope","Natural-Suburban",-0.0179075296982534,-0.0236224050666516,-0.0121926543298552,8.28568681327934e-10
"153","slope","Urban-Suburban",0.0113218845132965,0.00357213065662503,0.0190716383699679,0.00419321427672907
"154","slope","Natural-Urban",-0.0290015534539035,-0.0357100775055363,-0.0222930294022708,2.51639671106595e-17
"155","slope","Natural-Suburban",-0.0160028151350316,-0.021670410753478,-0.0103352195165852,3.15646664316351e-08
"156","slope","Urban-Suburban",0.012998738318872,0.00523779423043809,0.0207596824073058,0.00102895346283363
"157","slope","Natural-Urban",-0.0275754390514799,-0.0342449188129338,-0.0209059592900259,5.57033877838257e-16
"158","slope","Natural-Suburban",-0.0166664803998555,-0.0223629443378081,-0.0109700164619028,9.8881231285744e-09
"159","slope","Urban-Suburban",0.0109089586516244,0.00315622596205317,0.0186616913411957,0.00581955596466015
"160","slope","Natural-Urban",-0.028980407668946,-0.0356619200107415,-0.0222988953271505,1.97829114808289e-17
"161","slope","Natural-Suburban",-0.0188700468813746,-0.0245603017366318,-0.0131797920261173,8.19237937918997e-11
"162","slope","Urban-Suburban",0.0101103607875715,0.00235566942410603,0.0178650521510369,0.0106103329824825
"163","slope","Natural-Urban",-0.0282737314551175,-0.0349509204638231,-0.0215965424464119,1.09896690520722e-16
"164","slope","Natural-Suburban",-0.0155706266948681,-0.0212522408233449,-0.00988901256639137,7.87674379274713e-08
"165","slope","Urban-Suburban",0.0127031047602494,0.00495675946913517,0.0204494500513636,0.00130947948568924
"166","slope","Natural-Urban",-0.0281564730812174,-0.0348441600817878,-0.0214687860806469,1.63401517648465e-16
"167","slope","Natural-Suburban",-0.0141536575974995,-0.0198520272827189,-0.00845528791228001,1.13212636212044e-06
"168","slope","Urban-Suburban",0.0140028154837179,0.00622934409297023,0.0217762868744655,0.000415119752674036
"169","slope","Natural-Urban",-0.0238167346997365,-0.0305019163408422,-0.0171315530586308,2.96626656058141e-12
"170","slope","Natural-Suburban",-0.0162648730583626,-0.0219515219211756,-0.0105782241955496,2.09169860482725e-08
"171","slope","Urban-Suburban",0.00755186164137391,-0.000204359184361813,0.0153080824671096,0.0563489283969098
"172","slope","Natural-Urban",-0.0278979025012256,-0.0345571924406758,-0.0212386125617753,2.2972656731232e-16
"173","slope","Natural-Suburban",-0.0145076452704838,-0.0201944357006469,-0.00882085484032064,5.76341828656664e-07
"174","slope","Urban-Suburban",0.0133902572307418,0.00564833108998785,0.0211321833714958,0.000699853147166201
"175","slope","Natural-Urban",-0.0282387181323764,-0.0349092816348639,-0.0215681546298888,1.11798556325317e-16
"176","slope","Natural-Suburban",-0.0175973342141876,-0.0233166216454495,-0.0118780467829258,1.65549227576266e-09
"177","slope","Urban-Suburban",0.0106413839181887,0.00286611960304848,0.018416648233329,0.00731064969466941
"178","slope","Natural-Urban",-0.0246078208794565,-0.031298886884377,-0.017916754874536,5.82351820553554e-13
"179","slope","Natural-Suburban",-0.015721451435013,-0.0213908528649401,-0.0100520500050859,5.52327391856963e-08
"180","slope","Urban-Suburban",0.00888636944444349,0.00114007541471292,0.0166326634741741,0.0245509022624151
"181","slope","Natural-Urban",-0.0274498633444658,-0.0341424892186904,-0.0207572374702413,9.45823363984833e-16
"182","slope","Natural-Suburban",-0.017888644408055,-0.0236210272851229,-0.0121562615309872,9.70606139875021e-10
"183","slope","Urban-Suburban",0.0095612189364108,0.00176085121191375,0.0173615866609078,0.0162898167203072
"184","slope","Natural-Urban",-0.0296332484026066,-0.0363476788915482,-0.0229188179136651,5.44633302651604e-18
"185","slope","Natural-Suburban",-0.0144248809500186,-0.0200906257026344,-0.00875913619740269,6.07145407354448e-07
"186","slope","Urban-Suburban",0.0152083674525881,0.00745201914918842,0.0229647157559877,0.000121744621186492
"187","slope","Natural-Urban",-0.0279170225103426,-0.034589362445023,-0.0212446825756622,2.50531128169755e-16
"188","slope","Natural-Suburban",-0.0160368454056891,-0.0217283347784951,-0.0103453560328831,3.37027162507127e-08
"189","slope","Urban-Suburban",0.0118801771046535,0.00412337257112698,0.0196369816381799,0.00268492898639468
"190","slope","Natural-Urban",-0.0251543217718861,-0.0318465420420384,-0.0184621015017339,1.7968143867854e-13
"191","slope","Natural-Suburban",-0.0155719958269251,-0.021272302491502,-0.00987168916234818,8.66029479513407e-08
"192","slope","Urban-Suburban",0.00958232594496104,0.00180620055030436,0.0173584513396177,0.015728107828782
"193","slope","Natural-Urban",-0.0256584537731331,-0.0324079252913684,-0.0189089822548978,9.55822923332921e-14
"194","slope","Natural-Suburban",-0.0151245929300423,-0.0208070373987874,-0.00944214846129724,1.83390723001976e-07
"195","slope","Urban-Suburban",0.0105338608430908,0.0027270158812372,0.0183407058049444,0.00818084924630152
"196","slope","Natural-Urban",-0.0305502434082975,-0.0372132670481643,-0.0238872197684307,2.72543060897322e-19
"197","slope","Natural-Suburban",-0.017566551752328,-0.02324353919725,-0.0118895643074061,1.33847696404938e-09
"198","slope","Urban-Suburban",0.0129836916559694,0.00524630561998899,0.0207210776919499,0.00100662098183824
"199","slope","Natural-Urban",-0.0287438859761854,-0.0354200938756012,-0.0220676780767696,3.38308003411473e-17
"200","slope","Natural-Suburban",-0.0186175375143121,-0.024341397857898,-0.0128936771707262,1.85901176233905e-10
"201","slope","Urban-Suburban",0.0101263484618733,0.00235246933315134,0.0179002275905952,0.0106799191766547
"202","slope","Natural-Urban",-0.0242336400430765,-0.0309024337626456,-0.0175648463235074,1.08879997495085e-12
"203","slope","Natural-Suburban",-0.0159002945621706,-0.0216099007573723,-0.010190688366969,4.85103202926024e-08
"204","slope","Urban-Suburban",0.00833334548090583,0.000574999785335852,0.0160916911764758,0.0352729321557704
"205","slope","Natural-Urban",-0.0259107114971305,-0.0325965514487266,-0.0192248715455344,3.16274381606816e-14
"206","slope","Natural-Suburban",-0.0152285314542234,-0.0209206806022757,-0.00953638230617115,1.58584314703289e-07
"207","slope","Urban-Suburban",0.0106821800429071,0.00291824416331957,0.0184461159224946,0.00700593404367743
"208","slope","Natural-Urban",-0.0259474351317975,-0.0325928941066279,-0.019301976156967,2.035529583738e-14
"209","slope","Natural-Suburban",-0.0145114367551929,-0.0202145190383954,-0.00880835447199045,6.16390689044833e-07
"210","slope","Urban-Suburban",0.0114359983766045,0.00369911935208773,0.0191728774011213,0.00376852744142347
"211","slope","Natural-Urban",-0.0292920291712652,-0.0359829713084283,-0.022601087034102,9.97913449836947e-18
"212","slope","Natural-Suburban",-0.017169110130718,-0.0228775102980028,-0.0114607099634332,3.79111812518132e-09
"213","slope","Urban-Suburban",0.0121229190405472,0.00434370214774717,0.0199021359333472,0.00225677716259477
"214","slope","Natural-Urban",-0.0245489538468913,-0.0312112640171745,-0.017886643676608,5.26322932167299e-13
"215","slope","Natural-Suburban",-0.0164371382663899,-0.0221349394419323,-0.0107393370908474,1.58150114158523e-08
"216","slope","Urban-Suburban",0.00811181558050142,0.000371738523353364,0.0158518926376495,0.0399671254957778
"217","slope","Natural-Urban",-0.0277336699690397,-0.034394027807519,-0.0210733121305604,3.46567234328706e-16
"218","slope","Natural-Suburban",-0.0191721911163973,-0.024834709180014,-0.0135096730527805,3.28343775696442e-11
"219","slope","Urban-Suburban",0.00856147885264247,0.000846204374286346,0.0162767533309986,0.0296368015426398
"220","slope","Natural-Urban",-0.0287207826928153,-0.0353512695139137,-0.0220902958717169,2.18026208481115e-17
"221","slope","Natural-Suburban",-0.0167226584121789,-0.0224274225383125,-0.0110178942860453,9.26936802267754e-09
"222","slope","Urban-Suburban",0.0119981242806364,0.00426758946163949,0.0197286590996333,0.00235186682190831
"223","slope","Natural-Urban",-0.027678579099675,-0.0343589364691368,-0.0209982217302132,4.84209663369216e-16
"224","slope","Natural-Suburban",-0.0189016924018364,-0.0245930352219677,-0.0132103495817052,7.68358313915565e-11
"225","slope","Urban-Suburban",0.00877688669783856,0.0010127782456351,0.016540995150042,0.0267186391974077
"226","slope","Natural-Urban",-0.0295210853620987,-0.0361627023458232,-0.0228794683783742,3.17012414064685e-18
"227","slope","Natural-Suburban",-0.0177688216037993,-0.0234595401832728,-0.0120781030243257,9.49487496823658e-10
"228","slope","Urban-Suburban",0.0117522637582994,0.00402185649139219,0.0194826710252066,0.0028871330906217
"229","slope","Natural-Urban",-0.0265443072434657,-0.0332140540450498,-0.0198745604418816,6.40921204242586e-15
"230","slope","Natural-Suburban",-0.0163458967480121,-0.0220291322410921,-0.0106626612549322,1.74530738074189e-08
"231","slope","Urban-Suburban",0.0101984104954536,0.00245393658600249,0.0179428844049047,0.00985352573403056
"232","slope","Natural-Urban",-0.0265133986768842,-0.0331787363051627,-0.0198480610486056,6.61133268456277e-15
"233","slope","Natural-Suburban",-0.0193194664288599,-0.0250122868993897,-0.0136266459583301,2.95843284869672e-11
"234","slope","Urban-Suburban",0.00719393224802428,-0.000557385785773473,0.014945250281822,0.0689059316458135
"235","slope","Natural-Urban",-0.0302368137545314,-0.0369079742181794,-0.0235656532908833,6.900373519563e-19
"236","slope","Natural-Suburban",-0.0172605965302119,-0.0229575079454681,-0.0115636851149558,2.91391472895736e-09
"237","slope","Urban-Suburban",0.0129762172243194,0.00521331597698727,0.0207391184716516,0.00105297402519272
"238","slope","Natural-Urban",-0.0299244558079073,-0.0365870284885132,-0.0232618831273013,1.41469356913049e-18
"239","slope","Natural-Suburban",-0.0174722232778486,-0.0231535214288327,-0.0117909251268646,1.68476475705021e-09
"240","slope","Urban-Suburban",0.0124522325300586,0.00471934286749533,0.0201851221926219,0.00159994155490807
"241","slope","Natural-Urban",-0.029621276676613,-0.0363316762735459,-0.0229108770796802,5.36606787901912e-18
"242","slope","Natural-Suburban",-0.0175618322649984,-0.0232506020208006,-0.0118730625091963,1.46166462650012e-09
"243","slope","Urban-Suburban",0.0120594444116146,0.00428949874862804,0.0198293900746012,0.00235156578671345
"244","slope","Natural-Urban",-0.0273604922257259,-0.034037382857783,-0.0206836015936688,1.0036061283816e-15
"245","slope","Natural-Suburban",-0.0163343017782123,-0.0220179030940593,-0.0106507004623653,1.78998365045408e-08
"246","slope","Urban-Suburban",0.0110261904475136,0.00328357080733091,0.0187688100876963,0.0052537300332837
"247","slope","Natural-Urban",-0.0257950101659098,-0.0324274270481652,-0.0191625932836543,2.56794968872145e-14
"248","slope","Natural-Suburban",-0.0163623563294971,-0.0220370437835934,-0.0106876688754008,1.60744005610793e-08
"249","slope","Urban-Suburban",0.00943265383641263,0.0017345491312243,0.017130758541601,0.0163263285881143
"250","slope","Natural-Urban",-0.0285701593461568,-0.0352640622170702,-0.0218762564752433,6.29829641846218e-17
"251","slope","Natural-Suburban",-0.0137120579592332,-0.019431627896703,-0.00799248802176348,2.62842407624104e-06
"252","slope","Urban-Suburban",0.0148581013869235,0.00707826669760134,0.0226379360762457,0.000181992893528107
"253","slope","Natural-Urban",-0.0236126293274125,-0.0303054859415801,-0.0169197727132448,4.79099586727408e-12
"254","slope","Natural-Suburban",-0.0195990455706912,-0.0253319388251191,-0.0138661523162633,2.11801167692603e-11
"255","slope","Urban-Suburban",0.00401358375672126,-0.00377945318866057,0.0118066207021031,0.312756941637717
"256","slope","Natural-Urban",-0.0258468432423039,-0.0325236188242045,-0.0191700676604032,3.37505330137147e-14
"257","slope","Natural-Suburban",-0.0165324811518926,-0.022202900322513,-0.0108620619812722,1.11211558717996e-08
"258","slope","Urban-Suburban",0.00931436209041129,0.00157642751801445,0.0170522966628081,0.0183134331915809
"259","slope","Natural-Urban",-0.0277067875466382,-0.034408184894266,-0.0210053901990104,5.57859969931824e-16
