"","abslat","urban2","Slope","conf.low","conf.high","p.value"
"93","slope","suburban",-0.00101790163194795,-0.00106432363689613,-0.000971479626999762,0
"94","slope","natural",-0.00110593350866845,-0.00113573840901413,-0.00107612860832277,0
"95","slope","urban",-0.00105256368808241,-0.00110829814604944,-0.000996829230115373,1.10637403955873e-291
"96","slope","suburban",-0.000998095939196242,-0.00104471238958851,-0.000951479488803976,0
"97","slope","natural",-0.00111319963062631,-0.00114288824816723,-0.00108351101308539,0
"98","slope","urban",-0.00105712461955072,-0.00111304590219996,-0.00100120333690148,3.11173684303595e-292
"99","slope","suburban",-0.000987613003266592,-0.00103414860885748,-0.0009410773976757,0
"100","slope","natural",-0.00111056548666286,-0.00114021704583854,-0.00108091392748719,0
"101","slope","urban",-0.00106589195316022,-0.00112208360096304,-0.00100970030535739,3.53196195932635e-294
"102","slope","suburban",-0.000995795572923836,-0.00104208597932576,-0.000949505166521915,0
"103","slope","natural",-0.00111551747830076,-0.00114526138144533,-0.00108577357515619,0
"104","slope","urban",-0.00104784322214962,-0.0011042795395056,-0.000991406904793652,2.95132632338577e-282
"105","slope","suburban",-0.00101163098285493,-0.00105840727991155,-0.000964854685798322,0
"106","slope","natural",-0.00111319208038034,-0.00114278552799308,-0.0010835986327676,0
"107","slope","urban",-0.0010318530693437,-0.00108788107438691,-0.000975825064300488,7.28077525601307e-278
"108","slope","suburban",-0.00100215492213102,-0.00104847763560568,-0.00095583220865636,0
"109","slope","natural",-0.00111278993206331,-0.00114248525697277,-0.00108309460715385,0
"110","slope","urban",-0.00103112418550158,-0.00108730330148258,-0.000974945069520575,4.80966800796346e-276
"111","slope","suburban",-0.000988058713676556,-0.00103432412986394,-0.00094179329748917,0
"112","slope","natural",-0.00110492820473821,-0.00113448778702364,-0.00107536862245278,0
"113","slope","urban",-0.00108269636483989,-0.00113848763515332,-0.00102690509452647,2.10012658259871e-307
"114","slope","suburban",-0.00102120061472087,-0.00106748380885353,-0.000974917420588218,0
"115","slope","natural",-0.00111307932937776,-0.00114295812250434,-0.00108320053625118,0
"116","slope","urban",-0.00102909446435443,-0.00108544440323837,-0.000972744525470477,2.19100284246557e-273
"117","slope","suburban",-0.000982273729151188,-0.00102905939703045,-0.000935488061271925,0
"118","slope","natural",-0.00110914978603076,-0.00113874194095447,-0.00107955763110705,0
"119","slope","urban",-0.00105168087948037,-0.00110807221966826,-0.000995289539292488,1.0751671215691e-284
"120","slope","suburban",-0.000972284244593351,-0.00101833358980947,-0.00092623489937723,0
"121","slope","natural",-0.00110833371241975,-0.001138050246464,-0.0010786171783755,0
"122","slope","urban",-0.00104547491801197,-0.00110135114513394,-0.000989598690889994,1.71481442069633e-286
"123","slope","suburban",-0.00100305545521978,-0.00104976079563628,-0.00095635011480328,0
"124","slope","natural",-0.00111579101085107,-0.00114557792723713,-0.001086004094465,0
"125","slope","urban",-0.00104402518688445,-0.0011002338795391,-0.000987816494229814,1.8058021478238e-282
"126","slope","suburban",-0.000987939380716767,-0.00103470933297744,-0.000941169428456091,0
"127","slope","natural",-0.00110821641525082,-0.00113800195246868,-0.00107843087803296,0
"128","slope","urban",-0.00106189476589711,-0.00111810335489633,-0.00100568617689789,6.98060612571287e-292
"129","slope","suburban",-0.000986882726009786,-0.0010335357642439,-0.00094022968777567,0
"130","slope","natural",-0.00110118931608952,-0.00113089876629867,-0.00107147986588036,0
"131","slope","urban",-0.00106422034582067,-0.00112049661593768,-0.00100794407570367,1.94416317967803e-292
"132","slope","suburban",-0.00100357351616164,-0.00105035827169354,-0.000956788760629731,0
"133","slope","natural",-0.00110592851065071,-0.00113559416992044,-0.00107626285138098,0
"134","slope","urban",-0.00107943479378616,-0.00113555623083277,-0.00102331335673955,3.66773299576332e-302
"135","slope","suburban",-0.000983548116606935,-0.00102966535268455,-0.000937430880529324,0
"136","slope","natural",-0.00111425109559882,-0.00114398224533418,-0.00108451994586347,0
"137","slope","urban",-0.00105555025828271,-0.00111142983221752,-0.000999670684347892,8.17733733919197e-292
"138","slope","suburban",-0.00097585706687467,-0.00102243846271821,-0.000929275671031129,0
"139","slope","natural",-0.00109647785491088,-0.00112620964446539,-0.00106674606535638,0
"140","slope","urban",-0.00105782080585654,-0.00111369212300528,-0.0010019494887078,4.13017823223969e-293
"141","slope","suburban",-0.00100577941769456,-0.00105252098236613,-0.000959037853022985,0
"142","slope","natural",-0.00110692892557076,-0.00113669176312045,-0.00107716608802107,0
"143","slope","urban",-0.00106437365380041,-0.00112081620289745,-0.00100793110470336,7.39398487635307e-291
"144","slope","suburban",-0.000996911358988382,-0.00104318854701697,-0.00095063417095979,0
"145","slope","natural",-0.00110804328956273,-0.00113775615724887,-0.00107833042187658,0
"146","slope","urban",-0.00105957612732007,-0.00111593582830449,-0.00100321642633564,3.76721203354447e-289
"147","slope","suburban",-0.000998821607248606,-0.00104555189872474,-0.000952091315772472,0
"148","slope","natural",-0.00110936780383345,-0.00113904968023024,-0.00107968592743666,0
"149","slope","urban",-0.00106720361760144,-0.00112336874310269,-0.00101103849210019,3.80196917289119e-295
"150","slope","suburban",-0.0009790306765432,-0.00102549910375782,-0.000932562249328581,0
"151","slope","natural",-0.00110440875721803,-0.00113417084770066,-0.00107464666673541,0
"152","slope","urban",-0.00106435441977556,-0.001120529605566,-0.00100817923398513,1.58722167648499e-293
"153","slope","suburban",-0.00101395247404599,-0.00106038746441449,-0.000967517483677495,0
"154","slope","natural",-0.00110781466166081,-0.00113753917572112,-0.00107809014760049,0
"155","slope","urban",-0.00104827443668065,-0.00110502675212038,-0.000991522121240913,1.89092581330775e-279
"156","slope","suburban",-0.000986701526366419,-0.00103340770325557,-0.000939995349477268,0
"157","slope","natural",-0.00111139219044565,-0.00114116779169526,-0.00108161658919604,0
"158","slope","urban",-0.0010557122269019,-0.00111169170315679,-0.000999732750647005,6.77777218667382e-291
"159","slope","suburban",-0.000986802482694965,-0.00103352355065501,-0.00094008141473492,0
"160","slope","natural",-0.00111147627803812,-0.00114104615173737,-0.00108190640433888,0
"161","slope","urban",-0.00107138812739804,-0.00112795221059677,-0.00101482404419931,2.38560381948916e-293
"162","slope","suburban",-0.00102083162774317,-0.00106688331102587,-0.000974779944460466,0
"163","slope","natural",-0.00110936939523027,-0.00113920565753779,-0.00107953313292276,0
"164","slope","urban",-0.00104383856791197,-0.0011002674391816,-0.000987409696642347,3.01363189323983e-280
"165","slope","suburban",-0.00101723362520926,-0.0010639219582952,-0.000970545292123323,0
"166","slope","natural",-0.00110874116160362,-0.00113847053444418,-0.00107901178876305,0
"167","slope","urban",-0.00104773383712508,-0.00110398883833904,-0.000991478835911124,5.85006760328205e-284
"168","slope","suburban",-0.00101125558569264,-0.00105796504624253,-0.000964546125142738,0
"169","slope","natural",-0.00110793087174193,-0.00113759962713325,-0.0010782621163506,0
"170","slope","urban",-0.00106503700187297,-0.00112100366753529,-0.00100907033621065,5.24775871834202e-296
"171","slope","suburban",-0.000988210025135907,-0.00103473874664921,-0.000941681303622601,0
"172","slope","natural",-0.00109642535249546,-0.00112614224923124,-0.00106670845575968,0
"173","slope","urban",-0.00103543178192257,-0.00109142976595646,-0.00097943379788868,5.09356970593774e-280
"174","slope","suburban",-0.000974049741035107,-0.0010207764238957,-0.000927323058174512,0
"175","slope","natural",-0.00110913276571981,-0.00113885177237936,-0.00107941375906026,0
"176","slope","urban",-0.00105708927190146,-0.00111362264912834,-0.00100055589467458,3.89493271127134e-286
"177","slope","suburban",-0.000988079101817818,-0.00103429471300897,-0.000941863490626665,0
"178","slope","natural",-0.00110873231612263,-0.00113840703902677,-0.00107905759321849,0
"179","slope","urban",-0.00106965299323485,-0.00112553709991672,-0.00101376888655297,2.44122421593995e-299
"180","slope","suburban",-0.000991564633335083,-0.00103829308847704,-0.000944836178193128,0
"181","slope","natural",-0.00110872905479974,-0.00113844661810834,-0.00107901149149113,0
"182","slope","urban",-0.00104607594074578,-0.00110242324084357,-0.000989728640648,3.38612326120405e-282
"183","slope","suburban",-0.000974609790176528,-0.0010208785464838,-0.000928341033869252,0
"184","slope","natural",-0.00111387894169271,-0.00114357526308057,-0.00108418262030485,0
"185","slope","urban",-0.00106665780916101,-0.00112281484625418,-0.00101050077206784,6.15633039078056e-295
"186","slope","suburban",-0.000992431972000548,-0.00103855817458516,-0.000946305769415934,0
"187","slope","natural",-0.001105767914509,-0.00113544705794095,-0.00107608877107706,0
"188","slope","urban",-0.00102550436104358,-0.00108166198797589,-0.000969346734111274,2.40343963712025e-273
"189","slope","suburban",-0.000990457309882305,-0.00103683101623594,-0.000944083603528673,0
"190","slope","natural",-0.00111020068897551,-0.0011399855275672,-0.00108041585038383,0
"191","slope","urban",-0.00102733575031755,-0.00108323372614803,-0.00097143777448708,9.29740202101824e-277
"192","slope","suburban",-0.000992121835411826,-0.00103904850039353,-0.000945195170430122,0
"193","slope","natural",-0.00110737073464888,-0.00113702579306896,-0.0010777156762288,0
"194","slope","urban",-0.00104146845727121,-0.00109783882451396,-0.000985098090028459,1.4045060082473e-279
"195","slope","suburban",-0.000997836088716816,-0.00104412696529497,-0.000951545212138663,0
"196","slope","natural",-0.00111361004584389,-0.00114324046650197,-0.00108397962518581,0
"197","slope","urban",-0.00107312872028701,-0.00112985291337773,-0.00101640452719629,1.14350707278694e-292
"198","slope","suburban",-0.000984614400541302,-0.00103071188272445,-0.000938516918358151,0
"199","slope","natural",-0.00110504403813413,-0.00113488148812903,-0.00107520658813923,0
"200","slope","urban",-0.00102883148442952,-0.0010853047792339,-0.000972358189625135,4.25025188948435e-272
"201","slope","suburban",-0.00100291232404964,-0.00104961697328496,-0.000956207674814311,0
"202","slope","natural",-0.00111287200195427,-0.00114247966131165,-0.0010832643425969,0
"203","slope","urban",-0.00104522312720379,-0.00110127758056915,-0.000989168673838437,1.32887459719055e-284
"204","slope","suburban",-0.000991760069516943,-0.00103798804776687,-0.000945532091267015,0
"205","slope","natural",-0.00110609555588509,-0.00113574714841113,-0.00107644396335904,0
"206","slope","urban",-0.00106101492670777,-0.00111713688584631,-0.00100489296756923,2.76404729340428e-292
"207","slope","suburban",-0.00100483548870255,-0.00105132434349733,-0.000958346633907758,0
"208","slope","natural",-0.00111769545660807,-0.0011474892426936,-0.00108790167052253,0
"209","slope","urban",-0.00100890567723481,-0.00106528217687265,-0.000952529177596976,7.19797434072365e-263
"210","slope","suburban",-0.00101681167305821,-0.00106379100069254,-0.000969832345423875,0
"211","slope","natural",-0.00111417799630256,-0.00114400776425053,-0.0010843482283546,0
"212","slope","urban",-0.00105512456275458,-0.00111164307747029,-0.000998606048038876,2.96466016863868e-285
"213","slope","suburban",-0.00100970528347825,-0.00105623835414203,-0.00096317221281447,0
"214","slope","natural",-0.00110956791948921,-0.00113927975920882,-0.0010798560797696,0
"215","slope","urban",-0.00107640952998132,-0.00113288276535659,-0.00101993629460606,6.28428058659615e-297
"216","slope","suburban",-0.000998283607468712,-0.00104472562461732,-0.000951841590320107,0
"217","slope","natural",-0.00110569368074401,-0.00113545287263185,-0.00107593448885617,0
"218","slope","urban",-0.00104661837917559,-0.00110304526365144,-0.000990191494699745,1.037871150514e-281
"219","slope","suburban",-0.000988014391384578,-0.00103473472610701,-0.00094129405666215,0
"220","slope","natural",-0.00111315387287525,-0.00114270377704298,-0.00108360396870753,0
"221","slope","urban",-0.00103628803728729,-0.00109207204008182,-0.000980504034492751,1.50347212022644e-282
"222","slope","suburban",-0.000975220540077223,-0.00102168205205415,-0.000928759028100298,0
"223","slope","natural",-0.00111208444071835,-0.00114164233219846,-0.00108252654923824,0
"224","slope","urban",-0.00105964885082217,-0.00111518589502664,-0.00100411180661769,1.62696681603402e-297
"225","slope","suburban",-0.000986777799288316,-0.00103338276988118,-0.000940172828695447,0
"226","slope","natural",-0.00111089243353693,-0.00114068518580922,-0.00108109968126463,0
"227","slope","urban",-0.00107999710425861,-0.00113600906063146,-0.00102398514788575,1.31575306472412e-303
"228","slope","suburban",-0.00099034938057656,-0.00103693647442034,-0.000943762286732778,0
"229","slope","natural",-0.00110826339155643,-0.00113793473396435,-0.00107859204914851,0
"230","slope","urban",-0.00100424213213926,-0.00106007823603777,-0.000948406028240755,2.0095997414916e-265
"231","slope","suburban",-0.000996929756993136,-0.00104353308700772,-0.000950326426978556,0
"232","slope","natural",-0.00110365104806581,-0.00113318832768897,-0.00107411376844265,0
"233","slope","urban",-0.00105035969253223,-0.00110570967997459,-0.000995009705089873,2.05938869175593e-294
"234","slope","suburban",-0.000989330253252994,-0.0010359326827034,-0.000942727823802588,0
"235","slope","natural",-0.00111042566299563,-0.00114012549714638,-0.00108072582884489,0
"236","slope","urban",-0.00102813363165625,-0.00108402524918996,-0.00097224201412254,3.10346435891754e-277
"237","slope","suburban",-0.000994891849738883,-0.00104179188738415,-0.000947991812093619,0
"238","slope","natural",-0.00110144282015046,-0.00113117749978015,-0.00107170814052078,0
"239","slope","urban",-0.00104328455743474,-0.00109947555920546,-0.000987093555664015,2.96533013221184e-282
"240","slope","suburban",-0.00101552654035311,-0.00106211534480701,-0.000968937735899203,0
"241","slope","natural",-0.00110768368957146,-0.00113748458419794,-0.00107788279494499,0
"242","slope","urban",-0.00103969462239756,-0.00109579823567261,-0.00098359100912251,3.17058626788692e-281
